id	pos	best	average	competition_id	round_type_id	event_id	person_name	person_id	format_id	regional_single_record	regional_average_record	person_country_id
6817826	8	23	-1	NorthPerthFMCDay2025	f	333fm	Jonathan Charlesworth	2016CHAR01	m	NULL	NULL	Australia
6818649	1	21	0	ParetsOpen2025	f	333fm	Oscar Sánchez Najarro	2017NAJA02	1	NULL	NULL	Spain
6818652	2	25	0	ParetsOpen2025	f	333fm	Jordi Lleixà López	2023LOPE09	1	NULL	NULL	Spain
6823194	1	22	2300	CubingwiththeCougarsWV2025	f	333fm	Walker Welch	2011WELC01	m	NULL	NULL	USA
6823195	2	25	2767	CubingwiththeCougarsWV2025	f	333fm	Olivia Trace	2015TRAC01	m	NULL	NULL	USA
6823229	22	24	-1	CubingwiththeCougarsWV2025	f	333fm	Benjamin Christie	2014CHRI04	m	NULL	NULL	USA
6825620	1	25	2700	DFWMegaMentalBreakdown2025	f	333fm	Turner McCabe	2024MCCA02	m	NULL	NULL	USA
6825625	2	24	2867	DFWMegaMentalBreakdown2025	f	333fm	Ryan Pilat	2016PILA03	m	NULL	NULL	USA
6826021	1	20	2167	EuropeFMCFriendsWinter2025	1	333fm	Radomił Baran	2020BARA02	m	NULL	NULL	Poland
6826022	2	22	2300	EuropeFMCFriendsWinter2025	1	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
6826023	2	22	2300	EuropeFMCFriendsWinter2025	1	333fm	Wojciech Rogoziński	2019ROGO04	m	NULL	NULL	Poland
6826024	4	22	2333	EuropeFMCFriendsWinter2025	1	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
6826025	5	22	2400	EuropeFMCFriendsWinter2025	1	333fm	Yurii Riabov (Юрій Рябов)	2018RIAB01	m	NULL	NULL	Ukraine
6826026	6	23	2400	EuropeFMCFriendsWinter2025	1	333fm	Krzysztof Pietrusiak	2019PIET01	m	NULL	NULL	Poland
6826027	7	24	2433	EuropeFMCFriendsWinter2025	1	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
6826028	8	24	2467	EuropeFMCFriendsWinter2025	1	333fm	Enrico Tenuti	2017TENU01	m	NULL	NULL	Italy
6826029	9	25	2533	EuropeFMCFriendsWinter2025	1	333fm	Vasco Vasconcelos	2008VASC01	m	NULL	NULL	Portugal
6826030	10	24	2600	EuropeFMCFriendsWinter2025	1	333fm	Dunhui Xiao (肖敦慧)	2018XIAO03	m	NULL	NULL	Germany
6826031	11	25	2667	EuropeFMCFriendsWinter2025	1	333fm	Dmytro Kuryltsiv (Дмитро Курильців)	2018KURY02	m	NULL	NULL	Ukraine
6826032	12	25	2700	EuropeFMCFriendsWinter2025	1	333fm	Janne Lehtimäki	2012LEHT01	m	NULL	NULL	Finland
6826036	16	25	2800	EuropeFMCFriendsWinter2025	1	333fm	Tommaso Raposio	2014RAPO01	m	NULL	NULL	Italy
6826039	19	24	2833	EuropeFMCFriendsWinter2025	1	333fm	Daniel Wallin	2013WALL03	m	NULL	NULL	Sweden
6826043	23	25	3067	EuropeFMCFriendsWinter2025	1	333fm	Przemysław Rogalski	2013ROGA02	m	NULL	NULL	Poland
6826076	56	22	-1	EuropeFMCFriendsWinter2025	1	333fm	Ihor Kastranets (Ігор Кастранець)	2018KAST02	m	NULL	NULL	Ukraine
6826077	57	24	-1	EuropeFMCFriendsWinter2025	1	333fm	Adrien Neveu	2018NEVE02	m	NULL	NULL	France
6826078	58	25	-1	EuropeFMCFriendsWinter2025	1	333fm	Elian Beguec	2014BEGU01	m	NULL	NULL	France
6826112	1	18	2167	EuropeFMCFriendsWinter2025	f	333fm	Radomił Baran	2020BARA02	m	NR	NULL	Poland
6826113	1	18	2167	EuropeFMCFriendsWinter2025	f	333fm	Wojciech Rogoziński	2019ROGO04	m	NR	NULL	Poland
6826114	3	18	2200	EuropeFMCFriendsWinter2025	f	333fm	Enrico Tenuti	2017TENU01	m	NULL	NULL	Italy
6826115	4	20	2233	EuropeFMCFriendsWinter2025	f	333fm	Yurii Riabov (Юрій Рябов)	2018RIAB01	m	NULL	NULL	Ukraine
6826116	5	22	2267	EuropeFMCFriendsWinter2025	f	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
6826117	6	23	2300	EuropeFMCFriendsWinter2025	f	333fm	Radosław Opoka	2013OPOK01	m	NULL	NULL	Poland
6826118	6	23	2300	EuropeFMCFriendsWinter2025	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
6826119	8	23	2333	EuropeFMCFriendsWinter2025	f	333fm	Dunhui Xiao (肖敦慧)	2018XIAO03	m	NULL	NULL	Germany
6826120	9	22	2367	EuropeFMCFriendsWinter2025	f	333fm	Lorenzo Mauro	2014MAUR06	m	NULL	NULL	Italy
6826121	10	22	2433	EuropeFMCFriendsWinter2025	f	333fm	Dmytro Kuryltsiv (Дмитро Курильців)	2018KURY02	m	NULL	NULL	Ukraine
6826122	11	23	2433	EuropeFMCFriendsWinter2025	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
6826123	12	24	2500	EuropeFMCFriendsWinter2025	f	333fm	Simone Bentlage	2014OHLE01	m	NULL	NULL	Germany
6826124	13	22	2533	EuropeFMCFriendsWinter2025	f	333fm	Vasco Vasconcelos	2008VASC01	m	NULL	NULL	Portugal
6826125	14	23	2533	EuropeFMCFriendsWinter2025	f	333fm	Tommaso Raposio	2014RAPO01	m	NULL	NULL	Italy
6826126	15	24	2600	EuropeFMCFriendsWinter2025	f	333fm	Artem Boiko (Артем Бойко)	2014BOIK01	m	NULL	NULL	Ukraine
6826127	16	23	2633	EuropeFMCFriendsWinter2025	f	333fm	Niko Ronkainen	2010RONK01	m	NULL	NULL	Finland
6826128	17	23	2700	EuropeFMCFriendsWinter2025	f	333fm	Alexis Fedeler	2015FEDE01	m	NULL	NULL	Germany
6826130	19	24	3100	EuropeFMCFriendsWinter2025	f	333fm	Alistair Robequin	2019ROBE01	m	NULL	NULL	Switzerland
6826150	39	23	-1	EuropeFMCFriendsWinter2025	f	333fm	Jeremy Mrzyglocki	2019MRZY01	m	NULL	NULL	Germany
6826151	39	23	-1	EuropeFMCFriendsWinter2025	f	333fm	Janne Lehtimäki	2012LEHT01	m	NULL	NULL	Finland
6826152	39	23	-1	EuropeFMCFriendsWinter2025	f	333fm	Ihor Kastranets (Ігор Кастранець)	2018KAST02	m	NULL	NULL	Ukraine
6826153	39	23	-1	EuropeFMCFriendsWinter2025	f	333fm	Moritz Lotz	2017LOTZ01	m	NULL	NULL	Germany
6826154	43	24	-1	EuropeFMCFriendsWinter2025	f	333fm	Noah Kraft	2016KRAF01	m	NULL	NULL	Germany
6826723	1	19	2200	HungarianAllRounder2Frozen2025	f	333fm	Bence Barát	2008BARA01	m	NR	NR	Hungary
6826724	2	23	2500	HungarianAllRounder2Frozen2025	f	333fm	Szabolcs Szántai	2016SZAN01	m	NULL	NULL	Hungary
6826725	3	21	2600	HungarianAllRounder2Frozen2025	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
6829040	6	25	2833	SingaporeChampionship2025	f	333fm	Chang Hong Liang (张泓量)	2016LIAN02	m	NULL	NULL	Singapore
6829042	15	19	-1	SingaporeChampionship2025	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NULL	NULL	Singapore
6829047	4	23	2767	SingaporeChampionship2025	f	333fm	Dylan Seah Tze Siang (谢智翔)	2015SIAN01	m	NULL	NULL	Singapore
6829048	5	22	2800	SingaporeChampionship2025	f	333fm	Ng Jia Quan (黄佳铨)	2015QUAN03	m	NULL	NULL	Malaysia
6829049	7	23	3400	SingaporeChampionship2025	f	333fm	Carmen Teo Bin Jie (张斌婕)	2012JIET01	m	NULL	NULL	Singapore
6829056	2	23	2600	SingaporeChampionship2025	f	333fm	Luis Tan Hong Yi (陈宏溢)	2023YILU01	m	NULL	NULL	Singapore
6829057	1	17	2033	SingaporeChampionship2025	f	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	AsR	NR	Indonesia
6834470	3	22	2433	MiamiValleyMini2025	f	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
6834472	1	21	2267	MiamiValleyMini2025	f	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
6834478	4	22	2467	MiamiValleyMini2025	f	333fm	Simon Kellum	2016KELL12	m	NULL	NULL	USA
6834479	2	21	2300	MiamiValleyMini2025	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
6834852	5	23	-1	BignBlindBangaloreFeb2025	f	333fm	Raghavendra Nagarajan	2022NAGA01	m	NULL	NULL	India
6834857	1	22	2367	BignBlindBangaloreFeb2025	f	333fm	Shahul H. Shakila	2023SHAK01	m	NULL	NR	India
6843978	1	18	2100	TokyoOpenFMCWinter2025	f	333fm	Yiwei Liu (刘伊玮)	2012LIUY03	m	NULL	NR	China
6843979	2	18	2233	TokyoOpenFMCWinter2025	f	333fm	Yuki Yamamoto (山本祐輝)	2010YAMA04	m	NR	NULL	Japan
6843980	3	18	2300	TokyoOpenFMCWinter2025	f	333fm	Hajime Miyazaki (宮崎朔)	2022MIYA01	m	NR	NULL	Japan
6843981	4	22	2300	TokyoOpenFMCWinter2025	f	333fm	Yuto Morishita (森下優斗)	2023SHIK03	m	NULL	NULL	Japan
6843982	4	22	2300	TokyoOpenFMCWinter2025	f	333fm	Shota Wakabayashi (若林翔太)	2023KADO01	m	NULL	NULL	Japan
6843983	6	22	2400	TokyoOpenFMCWinter2025	f	333fm	Yuki Sako	2023SAKO02	m	NULL	NULL	Japan
6843984	7	24	2467	TokyoOpenFMCWinter2025	f	333fm	Shuto Ueno (上野柊斗)	2008UENO01	m	NULL	NULL	Japan
6843996	19	22	-1	TokyoOpenFMCWinter2025	f	333fm	Tomohiro Kobayashi (小林知広)	2013KOBA01	m	NULL	NULL	Japan
6843997	20	23	-1	TokyoOpenFMCWinter2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
6843998	21	24	-1	TokyoOpenFMCWinter2025	f	333fm	Yunqi Ouyang (欧阳韵奇)	2007YUNQ01	m	NULL	NULL	China
6843999	22	25	-1	TokyoOpenFMCWinter2025	f	333fm	Syunei Miyauchi (宮内俊英)	2017MIYA07	m	NULL	NULL	Japan
6853005	1	22	2367	URJCOpen2025	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
6862980	1	25	2600	NidarosFMCWinter2025	1	333fm	Oskar Feed Jakobsen	2017JAKO02	m	NULL	NULL	Norway
6862982	3	22	3000	NidarosFMCWinter2025	1	333fm	Jacob Oliver Bruun	2018BRUU01	m	NR	NULL	Norway
6862989	1	24	2533	NidarosFMCWinter2025	f	333fm	Jakob Jernsletten	2018JERN01	m	NULL	NULL	Norway
6865808	1	19	2033	WinterSideWroclaw2025	f	333fm	Radomił Baran	2020BARA02	m	NULL	NULL	Poland
6865809	2	21	2233	WinterSideWroclaw2025	f	333fm	Radosław Opoka	2013OPOK01	m	NULL	NULL	Poland
6865810	3	20	2333	WinterSideWroclaw2025	f	333fm	Wojciech Rogoziński	2019ROGO04	m	NULL	NULL	Poland
6865811	4	21	2433	WinterSideWroclaw2025	f	333fm	Dawid Wójcik	2016WOJC04	m	NULL	NULL	Poland
6865812	5	22	2633	WinterSideWroclaw2025	f	333fm	Krzysztof Bober	2013BOBE01	m	NULL	NULL	Poland
6865819	12	25	-1	WinterSideWroclaw2025	f	333fm	Kamil Przybylski	2016PRZY01	m	NULL	NULL	Poland
6865820	12	25	-1	WinterSideWroclaw2025	f	333fm	Igor Tarasov	2016TARA04	m	NULL	NULL	Ukraine
6866903	1	22	2300	DebicaCubingWinter2025	f	333fm	Krzysztof Pietrusiak	2019PIET01	m	NULL	NULL	Poland
6869680	1	19	2300	RisbjergFebruar2025	f	333fm	Adam Marcellus Kelly	2016KELL10	m	NR	NULL	Denmark
6869681	2	23	2400	RisbjergFebruar2025	f	333fm	Daniel Vædele Egdal	2013EGDA01	m	NULL	NULL	Denmark
6869682	3	24	2600	RisbjergFebruar2025	f	333fm	Martin Vædele Egdal	2013EGDA02	m	NULL	NULL	Denmark
6869683	4	22	2667	RisbjergFebruar2025	f	333fm	Victor Valentin Glyrskov	2014GLYR01	m	NULL	NULL	Denmark
6882744	1	19	2200	EfficientinElmsfordWinter2025	1	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
6882745	2	21	2300	EfficientinElmsfordWinter2025	1	333fm	Levi Gibson	2018GIBS04	m	NULL	NULL	USA
6882746	3	21	2367	EfficientinElmsfordWinter2025	1	333fm	Daniel Karnaukh	2014KARN02	m	NULL	NULL	USA
6882747	4	24	2467	EfficientinElmsfordWinter2025	1	333fm	Jackson Warley	2008WARL01	m	NULL	NULL	USA
6882748	5	22	2533	EfficientinElmsfordWinter2025	1	333fm	Chris Chi	2014CHIC01	m	NULL	NULL	USA
6882753	10	23	-1	EfficientinElmsfordWinter2025	1	333fm	Joseph Guzman	2015GUZM03	m	NULL	NULL	USA
6882756	1	19	2233	EfficientinElmsfordWinter2025	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
6882757	2	19	2267	EfficientinElmsfordWinter2025	f	333fm	Chris Chi	2014CHIC01	m	NULL	NULL	USA
6882758	3	23	2300	EfficientinElmsfordWinter2025	f	333fm	Daniel Karnaukh	2014KARN02	m	NULL	NULL	USA
6882761	6	21	-1	EfficientinElmsfordWinter2025	f	333fm	Levi Gibson	2018GIBS04	m	NULL	NULL	USA
6882762	7	22	-1	EfficientinElmsfordWinter2025	f	333fm	Jackson Warley	2008WARL01	m	NULL	NULL	USA
6891779	1	21	2533	KyivBigBlindWinter2025	f	333fm	Yurii Riabov (Юрій Рябов)	2018RIAB01	m	NULL	NULL	Ukraine
6892333	1	17	1967	5BLDMastersOpole2025	f	333fm	Radomił Baran	2020BARA02	m	NR	WR	Poland
6892335	3	23	2800	5BLDMastersOpole2025	f	333fm	Przemysław Rogalski	2013ROGA02	m	NULL	NULL	Poland
6892343	11	20	-1	5BLDMastersOpole2025	f	333fm	Krzysztof Pietrusiak	2019PIET01	m	NULL	NULL	Poland
6892344	12	23	-1	5BLDMastersOpole2025	f	333fm	Marcin Chmielewski	2023CHMI01	m	NULL	NULL	Poland
6892345	13	25	-1	5BLDMastersOpole2025	f	333fm	Igor Tarasov	2016TARA04	m	NULL	NULL	Ukraine
6895781	1	22	2400	GlasgowSpringSBO2025	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
6896105	1	21	2133	CFLGoesSidewaysRogow2025	f	333fm	Wojciech Rogoziński	2019ROGO04	m	NULL	NULL	Poland
6896106	2	21	2200	CFLGoesSidewaysRogow2025	f	333fm	Radomił Baran	2020BARA02	m	NULL	NULL	Poland
6896107	3	22	2333	CFLGoesSidewaysRogow2025	f	333fm	Radosław Opoka	2013OPOK01	m	NULL	NULL	Poland
6896108	4	22	2433	CFLGoesSidewaysRogow2025	f	333fm	Krzysztof Pietrusiak	2019PIET01	m	NULL	NULL	Poland
6897490	1	21	2233	FMCBusan2025	1	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NULL	NULL	Singapore
6897491	2	22	2267	FMCBusan2025	1	333fm	Yiwei Liu (刘伊玮)	2012LIUY03	m	NULL	NULL	China
6897492	3	23	2367	FMCBusan2025	1	333fm	Yuto Morishita (森下優斗)	2023SHIK03	m	NULL	NULL	Japan
6897493	4	22	2400	FMCBusan2025	1	333fm	Kyeongmin Choi (최경민)	2017CHOI07	m	NULL	NULL	Korea
6897494	5	23	2400	FMCBusan2025	1	333fm	Jihun Yang (양지훈)	2021YANG27	m	NULL	NULL	Korea
6897495	6	23	2433	FMCBusan2025	1	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
6897496	7	23	2567	FMCBusan2025	1	333fm	Dohyun Kim (김도현)	2013KIMD01	m	NULL	NULL	Korea
6897497	8	25	2733	FMCBusan2025	1	333fm	Yunqi Ouyang (欧阳韵奇)	2007YUNQ01	m	NULL	NULL	China
6897509	1	21	2133	FMCBusan2025	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NULL	NULL	Singapore
6897510	2	21	2233	FMCBusan2025	f	333fm	Kyeongmin Choi (최경민)	2017CHOI07	m	NULL	NULL	Korea
6897511	3	21	2333	FMCBusan2025	f	333fm	Yiwei Liu (刘伊玮)	2012LIUY03	m	NULL	NULL	China
6897512	4	21	2433	FMCBusan2025	f	333fm	Jihun Yang (양지훈)	2021YANG27	m	NULL	NULL	Korea
6897513	5	23	2567	FMCBusan2025	f	333fm	Yunqi Ouyang (欧阳韵奇)	2007YUNQ01	m	NULL	NULL	China
6897519	11	20	-1	FMCBusan2025	f	333fm	Yuto Morishita (森下優斗)	2023SHIK03	m	NULL	NULL	Japan
6897520	12	22	-1	FMCBusan2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
6906387	1	21	2267	FinnishFMCSeriesIV2025	f	333fm	Janne Lehtimäki	2012LEHT01	m	NR	NR	Finland
6920171	1	22	2467	PleaseBeQuietThailand2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
6920173	3	24	3100	PleaseBeQuietThailand2025	f	333fm	Korakot Inkaew (กรกฎ อิ่นแก้ว)	2017INKA01	m	NULL	NULL	Thailand
6920314	1	22	2467	MentalBreakdownHoorn2025	f	333fm	Sebastiano Tronto	2011TRON02	m	NULL	NULL	Italy
6920315	2	23	2767	MentalBreakdownHoorn2025	f	333fm	Vincent Chan	2017CHAN44	m	NULL	NULL	Netherlands
6920317	4	24	3167	MentalBreakdownHoorn2025	f	333fm	Bowen Xie	2018XIEB01	m	NULL	NULL	Belgium
6924577	1	24	2833	DelhiCubeOpen2025	f	333fm	Shivam Bansal	2011BANS02	m	NULL	NULL	India
6925613	1	22	2367	LakeOrionFMCMeltdown2025	f	333fm	Owen Widdis	2015WIDD01	m	NULL	NULL	USA
6925614	2	24	2500	LakeOrionFMCMeltdown2025	f	333fm	Doug Li	2003LIDO01	m	NULL	NULL	USA
6925615	3	25	2867	LakeOrionFMCMeltdown2025	f	333fm	James Hildreth	2009HILD01	m	NULL	NULL	USA
6926438	1	22	0	CharantonnayCubeClash2025	f	333fm	Adrien Neveu	2018NEVE02	1	NULL	NULL	France
6927150	5	25	-1	FMCowOhioStateV2025	f	333fm	Harsha Paladugu	2017PALA08	m	NULL	NULL	USA
6927151	5	25	-1	FMCowOhioStateV2025	f	333fm	Daichi Halphen	2019HALP02	m	NULL	NULL	USA
6939916	1	20	2167	FMCFrenchChampionship2025	1	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
6939937	6	22	2433	FMCFrenchChampionship2025	1	333fm	Louis Sarthou	2012SART01	m	NULL	NULL	France
6939938	8	21	2500	FMCFrenchChampionship2025	1	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
6939941	2	20	2267	FMCFrenchChampionship2025	1	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
6939942	7	20	2500	FMCFrenchChampionship2025	1	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
6939950	3	22	2367	FMCFrenchChampionship2025	1	333fm	Adrien Neveu	2018NEVE02	m	NULL	NULL	France
6939954	10	25	2700	FMCFrenchChampionship2025	1	333fm	Jordi Lleixà López	2023LOPE09	m	NULL	NULL	Spain
6939960	3	22	2367	FMCFrenchChampionship2025	1	333fm	Alexis Le Merrer	2019MERR02	m	NULL	NULL	France
6939967	9	23	2500	FMCFrenchChampionship2025	1	333fm	Alaric Pouchain	2019POUC01	m	NULL	NULL	France
6939968	5	23	2367	FMCFrenchChampionship2025	1	333fm	Quentin Rivault	2017RIVA09	m	NULL	NULL	France
6939989	5	22	2300	FMCFrenchChampionship2025	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
6939990	34	25	-1	FMCFrenchChampionship2025	f	333fm	Anthony Lafourcade	2014LAFO01	m	NULL	NULL	France
6939996	7	22	2467	FMCFrenchChampionship2025	f	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
6940000	33	23	-1	FMCFrenchChampionship2025	f	333fm	Adrien Neveu	2018NEVE02	m	NULL	NULL	France
6940003	2	19	2200	FMCFrenchChampionship2025	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
6940007	11	25	2867	FMCFrenchChampionship2025	f	333fm	Noé Bourdon	2016BOUR01	m	NULL	NULL	France
6940008	4	22	2267	FMCFrenchChampionship2025	f	333fm	Alexis Le Merrer	2019MERR02	m	NULL	NULL	France
6940014	10	22	2767	FMCFrenchChampionship2025	f	333fm	Simone Bentlage	2014OHLE01	m	NULL	NULL	Germany
6940015	1	20	2167	FMCFrenchChampionship2025	f	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
6940016	32	20	-1	FMCFrenchChampionship2025	f	333fm	Louis Sarthou	2012SART01	m	NULL	NULL	France
6940022	6	22	2367	FMCFrenchChampionship2025	f	333fm	Jordi Lleixà López	2023LOPE09	m	NULL	NULL	Spain
6940027	8	23	2667	FMCFrenchChampionship2025	f	333fm	Alaric Pouchain	2019POUC01	m	NULL	NULL	France
6940029	9	23	2733	FMCFrenchChampionship2025	f	333fm	Paul Ducruet	2023DUCR01	m	NULL	NULL	France
6940034	3	20	2233	FMCFrenchChampionship2025	f	333fm	Quentin Rivault	2017RIVA09	m	NULL	NULL	France
6941006	7	22	2400	FMCLIVENorthAmerica2025	1	333fm	Benjamin Kyle	2016KYLE01	m	NULL	NULL	Canada
6941008	53	25	-1	FMCLIVENorthAmerica2025	1	333fm	Elliott Kobelansky	2019KOBE03	m	NULL	NULL	Canada
6941011	5	21	2233	FMCLIVENorthAmerica2025	1	333fm	Aedan Bryant	2017BRYA06	m	NULL	NULL	USA
6941015	50	23	-1	FMCLIVENorthAmerica2025	1	333fm	Lewis Isom	2018ISOM02	m	NULL	NULL	USA
6941016	2	19	2167	FMCLIVENorthAmerica2025	1	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
6941017	1	21	2133	FMCLIVENorthAmerica2025	1	333fm	Levi Gibson	2018GIBS04	m	NULL	NULL	USA
6941030	49	22	-1	FMCLIVENorthAmerica2025	1	333fm	Simon Kellum	2016KELL12	m	NULL	NULL	USA
6941031	52	24	-1	FMCLIVENorthAmerica2025	1	333fm	Ibrahim Quraishi	2018QURA01	m	NULL	NULL	Canada
6941032	2	19	2167	FMCLIVENorthAmerica2025	1	333fm	Cale Schoon	2014SCHO02	m	NULL	NULL	USA
6941033	24	25	3567	FMCLIVENorthAmerica2025	1	333fm	Joey Moore	2024MOOR12	m	NULL	NULL	USA
6941036	12	25	2667	FMCLIVENorthAmerica2025	1	333fm	Alexander Wheeler	2014WHEE01	m	NULL	NULL	USA
6941042	8	24	2567	FMCLIVENorthAmerica2025	1	333fm	Ryan Pilat	2016PILA03	m	NULL	NULL	USA
6941046	53	25	-1	FMCLIVENorthAmerica2025	1	333fm	Jackson Warley	2008WARL01	m	NULL	NULL	USA
6941047	10	22	2600	FMCLIVENorthAmerica2025	1	333fm	Calvin Nielson	2014NIEL03	m	NULL	NULL	USA
6941049	48	21	-1	FMCLIVENorthAmerica2025	1	333fm	Doug Li	2003LIDO01	m	NULL	NULL	USA
6941051	4	19	2200	FMCLIVENorthAmerica2025	1	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
6941059	6	21	2300	FMCLIVENorthAmerica2025	1	333fm	Walker Welch	2011WELC01	m	NULL	NULL	USA
6941064	14	25	2833	FMCLIVENorthAmerica2025	1	333fm	Elijah De Groote	2014GROO01	m	NULL	NULL	Canada
6941065	9	25	2567	FMCLIVENorthAmerica2025	1	333fm	Yunhao Lou (娄云皓)	2017LOUY01	m	NULL	NULL	China
6941067	16	25	3067	FMCLIVENorthAmerica2025	1	333fm	Michael Young	2008YOUN02	m	NULL	NULL	USA
6941087	50	23	-1	FMCLIVENorthAmerica2025	1	333fm	Deven Huard-Bernuy	2019HUAR04	m	NULL	NULL	Canada
6941089	11	25	2633	FMCLIVENorthAmerica2025	1	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
6941093	53	25	-1	FMCLIVENorthAmerica2025	1	333fm	Jack Lee	2012LEEJ05	m	NULL	NULL	Canada
6941097	6	23	2333	FMCLIVENorthAmerica2025	f	333fm	Aedan Bryant	2017BRYA06	m	NULL	NULL	USA
6941103	4	20	2300	FMCLIVENorthAmerica2025	f	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
6941107	52	24	-1	FMCLIVENorthAmerica2025	f	333fm	Benjamin Kyle	2016KYLE01	m	NULL	NULL	Canada
6941108	16	25	2733	FMCLIVENorthAmerica2025	f	333fm	Michael Young	2008YOUN02	m	NULL	NULL	USA
6941109	50	21	-1	FMCLIVENorthAmerica2025	f	333fm	Jackson Warley	2008WARL01	m	NULL	NULL	USA
6941110	10	21	2500	FMCLIVENorthAmerica2025	f	333fm	Yunhao Lou (娄云皓)	2017LOUY01	m	NULL	NULL	China
6941111	8	22	2433	FMCLIVENorthAmerica2025	f	333fm	Cale Schoon	2014SCHO02	m	NULL	NULL	USA
6941114	12	25	2500	FMCLIVENorthAmerica2025	f	333fm	Ryan Pilat	2016PILA03	m	NULL	NULL	USA
6941119	27	23	3433	FMCLIVENorthAmerica2025	f	333fm	Humberto Martinez III	2024IIIH01	m	NULL	NULL	USA
6941121	3	22	2267	FMCLIVENorthAmerica2025	f	333fm	Levi Gibson	2018GIBS04	m	NULL	NULL	USA
6941123	7	23	2367	FMCLIVENorthAmerica2025	f	333fm	Doug Li	2003LIDO01	m	NULL	NULL	USA
6941124	2	21	2233	FMCLIVENorthAmerica2025	f	333fm	Lewis Isom	2018ISOM02	m	NULL	NULL	USA
6941126	1	20	2167	FMCLIVENorthAmerica2025	f	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
6941127	8	22	2433	FMCLIVENorthAmerica2025	f	333fm	Alexander Wheeler	2014WHEE01	m	NULL	NULL	USA
6941129	21	25	3100	FMCLIVENorthAmerica2025	f	333fm	Young He (何嘉炀)	2014HEYO01	m	NULL	NULL	China
6941141	13	23	2567	FMCLIVENorthAmerica2025	f	333fm	Deven Huard-Bernuy	2019HUAR04	m	NULL	NULL	Canada
6941145	15	23	2733	FMCLIVENorthAmerica2025	f	333fm	Zeke Mackay	2015MACK06	m	NULL	NULL	USA
6941149	11	23	2500	FMCLIVENorthAmerica2025	f	333fm	Walker Welch	2011WELC01	m	NULL	NULL	USA
6941150	5	22	2300	FMCLIVENorthAmerica2025	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
6941156	53	25	-1	FMCLIVENorthAmerica2025	f	333fm	Ibrahim Quraishi	2018QURA01	m	NULL	NULL	Canada
6941157	25	25	3367	FMCLIVENorthAmerica2025	f	333fm	Elliott Kobelansky	2019KOBE03	m	NULL	NULL	Canada
6941159	14	22	2700	FMCLIVENorthAmerica2025	f	333fm	Calvin Nielson	2014NIEL03	m	NULL	NULL	USA
6941160	51	23	-1	FMCLIVENorthAmerica2025	f	333fm	Simon Kellum	2016KELL12	m	NULL	NULL	USA
6945651	1	24	0	LeedsSpring2025	f	333fm	Glib Vedmid	2016VEDM01	1	NULL	NULL	Ukraine
6955334	1	20	2200	DontDNFMarchSingapore2025	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NULL	NULL	Singapore
6955336	4	25	2600	DontDNFMarchSingapore2025	f	333fm	Chang Hong Liang (张泓量)	2016LIAN02	m	NULL	NULL	Singapore
