SURO,IFWO,AGWO
0.0000000000e+00,0.0000000000e+00,5.0386251000e-04
0.0000000000e+00,0.0000000000e+00,8.1602641000e-04
0.0000000000e+00,0.0000000000e+00,8.1561459000e-04
0.0000000000e+00,0.0000000000e+00,8.1520301000e-04
0.0000000000e+00,0.0000000000e+00,8.1479165000e-04
0.0000000000e+00,0.0000000000e+00,8.1438047000e-04
0.0000000000e+00,0.0000000000e+00,8.0371124000e-04
0.0000000000e+00,0.0000000000e+00,8.0331072000e-04
0.0000000000e+00,0.0000000000e+00,8.0291042000e-04
0.0000000000e+00,0.0000000000e+00,8.0251036000e-04
0.0000000000e+00,0.0000000000e+00,4.5096956000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,4.4539222000e-04
0.0000000000e+00,0.0000000000e+00,7.9613621000e-04
0.0000000000e+00,0.0000000000e+00,7.9573953000e-04
0.0000000000e+00,0.0000000000e+00,7.9534302000e-04
0.0000000000e+00,0.0000000000e+00,7.9494668000e-04
0.0000000000e+00,0.0000000000e+00,7.9455064000e-04
0.0000000000e+00,0.0000000000e+00,7.8432256000e-04
0.0000000000e+00,0.0000000000e+00,7.8393659000e-04
0.0000000000e+00,0.0000000000e+00,7.8355079000e-04
0.0000000000e+00,0.0000000000e+00,7.8316522000e-04
0.0000000000e+00,0.0000000000e+00,3.4999746000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,3.4462157000e-04
0.0000000000e+00,0.0000000000e+00,7.7702134000e-04
0.0000000000e+00,0.0000000000e+00,7.7663898000e-04
0.0000000000e+00,0.0000000000e+00,7.7625678000e-04
0.0000000000e+00,0.0000000000e+00,7.7587477000e-04
0.0000000000e+00,0.0000000000e+00,7.7549292000e-04
0.0000000000e+00,0.0000000000e+00,7.6568610000e-04
0.0000000000e+00,0.0000000000e+00,7.6531386000e-04
0.0000000000e+00,0.0000000000e+00,7.6494180000e-04
0.0000000000e+00,0.0000000000e+00,7.6456991000e-04
0.0000000000e+00,0.0000000000e+00,3.8443983000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,3.7925522000e-04
0.0000000000e+00,0.0000000000e+00,7.5864466000e-04
0.0000000000e+00,0.0000000000e+00,7.5827586000e-04
0.0000000000e+00,0.0000000000e+00,7.5790723000e-04
0.0000000000e+00,0.0000000000e+00,7.5753877000e-04
0.0000000000e+00,0.0000000000e+00,7.5717049000e-04
0.0000000000e+00,0.0000000000e+00,7.4776600000e-04
0.0000000000e+00,0.0000000000e+00,7.4740686000e-04
0.0000000000e+00,0.0000000000e+00,7.4704783000e-04
0.0000000000e+00,0.0000000000e+00,7.4668898000e-04
0.0000000000e+00,0.0000000000e+00,3.8457455000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,3.7957114000e-04
0.0000000000e+00,0.0000000000e+00,7.4097083000e-04
0.0000000000e+00,0.0000000000e+00,7.4061489000e-04
0.0000000000e+00,0.0000000000e+00,7.4025913000e-04
0.0000000000e+00,0.0000000000e+00,7.3990354000e-04
0.0000000000e+00,0.0000000000e+00,7.3954812000e-04
0.0000000000e+00,0.0000000000e+00,7.3052809000e-04
0.0000000000e+00,0.0000000000e+00,7.3018135000e-04
0.0000000000e+00,0.0000000000e+00,7.2983472000e-04
0.0000000000e+00,0.0000000000e+00,7.2948833000e-04
0.0000000000e+00,0.0000000000e+00,3.4703303000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,3.4220220000e-04
0.0000000000e+00,0.0000000000e+00,7.2396739000e-04
0.0000000000e+00,0.0000000000e+00,7.2362373000e-04
0.0000000000e+00,0.0000000000e+00,7.2328025000e-04
0.0000000000e+00,0.0000000000e+00,7.2293688000e-04
0.0000000000e+00,0.0000000000e+00,7.2259374000e-04
0.0000000000e+00,0.0000000000e+00,7.1394112000e-04
0.0000000000e+00,0.0000000000e+00,7.1360607000e-04
0.0000000000e+00,0.0000000000e+00,7.1327126000e-04
0.0000000000e+00,0.0000000000e+00,7.1293657000e-04
0.0000000000e+00,0.0000000000e+00,2.6943733000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,2.6477023000e-04
0.0000000000e+00,0.0000000000e+00,7.0760277000e-04
0.0000000000e+00,0.0000000000e+00,7.0727069000e-04
0.0000000000e+00,0.0000000000e+00,7.0693879000e-04
0.0000000000e+00,0.0000000000e+00,7.0660713000e-04
0.0000000000e+00,0.0000000000e+00,7.0627558000e-04
0.0000000000e+00,0.0000000000e+00,6.9797412000e-04
0.0000000000e+00,0.0000000000e+00,6.9765031000e-04
0.0000000000e+00,0.0000000000e+00,6.9732667000e-04
0.0000000000e+00,0.0000000000e+00,6.9700310000e-04
0.0000000000e+00,0.0000000000e+00,2.5503396000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,2.5052257000e-04
0.0000000000e+00,0.0000000000e+00,6.9184724000e-04
0.0000000000e+00,0.0000000000e+00,6.9152622000e-04
0.0000000000e+00,0.0000000000e+00,6.9120544000e-04
0.0000000000e+00,0.0000000000e+00,6.9088477000e-04
0.0000000000e+00,0.0000000000e+00,6.9056422000e-04
0.0000000000e+00,0.0000000000e+00,6.8259850000e-04
0.0000000000e+00,0.0000000000e+00,6.8228535000e-04
0.0000000000e+00,0.0000000000e+00,6.8197231000e-04
0.0000000000e+00,0.0000000000e+00,6.8165944000e-04
0.0000000000e+00,0.0000000000e+00,2.8226644000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9000067000e-08,0.0000000000e+00,0.0000000000e+00
4.3510241000e-08,0.0000000000e+00,2.8293705000e-04
8.8738830000e-07,0.0000000000e+00,6.9043302000e-04
0.0000000000e+00,0.0000000000e+00,6.9753476000e-04
0.0000000000e+00,0.0000000000e+00,6.9720991000e-04
0.0000000000e+00,0.0000000000e+00,6.9688517000e-04
0.0000000000e+00,0.0000000000e+00,6.9656066000e-04
0.0000000000e+00,0.0000000000e+00,6.8847445000e-04
0.0000000000e+00,0.0000000000e+00,6.8815745000e-04
0.0000000000e+00,0.0000000000e+00,6.8784051000e-04
0.0000000000e+00,0.0000000000e+00,6.8752375000e-04
0.0000000000e+00,0.0000000000e+00,3.3626554000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,3.3184816000e-04
0.0000000000e+00,0.0000000000e+00,6.8247534000e-04
0.0000000000e+00,0.0000000000e+00,6.8216101000e-04
0.0000000000e+00,0.0000000000e+00,6.8184693000e-04
0.0000000000e+00,0.0000000000e+00,6.8153290000e-04
0.0000000000e+00,0.0000000000e+00,6.8121904000e-04
0.0000000000e+00,0.0000000000e+00,6.7345920000e-04
8.3658741000e-10,0.0000000000e+00,6.7338964000e-04
0.0000000000e+00,0.0000000000e+00,6.7333272000e-04
0.0000000000e+00,0.0000000000e+00,6.7302596000e-04
0.0000000000e+00,0.0000000000e+00,3.4490900000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0610502000e-08,0.0000000000e+00,0.0000000000e+00
2.5774565000e-07,0.0000000000e+00,0.0000000000e+00
3.3587403000e-07,0.0000000000e+00,3.5670013000e-04
4.1101100000e-07,0.0000000000e+00,6.9367839000e-04
0.0000000000e+00,0.0000000000e+00,6.9848879000e-04
1.1772185000e-07,0.0000000000e+00,7.0084207000e-04
0.0000000000e+00,0.0000000000e+00,7.0336828000e-04
1.1828652000e-07,0.0000000000e+00,7.0572633000e-04
0.0000000000e+00,0.0000000000e+00,7.0026319000e-04
0.0000000000e+00,0.0000000000e+00,6.9993833000e-04
0.0000000000e+00,0.0000000000e+00,6.9961359000e-04
0.0000000000e+00,0.0000000000e+00,6.9928897000e-04
0.0000000000e+00,0.0000000000e+00,2.9451505000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,2.8998876000e-04
0.0000000000e+00,0.0000000000e+00,6.9411605000e-04
0.0000000000e+00,0.0000000000e+00,6.9379399000e-04
0.0000000000e+00,0.0000000000e+00,6.9347210000e-04
0.0000000000e+00,0.0000000000e+00,6.9315039000e-04
0.0000000000e+00,0.0000000000e+00,6.9282879000e-04
0.0000000000e+00,0.0000000000e+00,6.8483653000e-04
0.0000000000e+00,0.0000000000e+00,6.8452227000e-04
0.0000000000e+00,0.0000000000e+00,6.8420824000e-04
0.0000000000e+00,0.0000000000e+00,6.8389426000e-04
0.0000000000e+00,0.0000000000e+00,2.3160371000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,2.2722586000e-04
0.0000000000e+00,0.0000000000e+00,6.7889103000e-04
0.0000000000e+00,0.0000000000e+00,6.7857956000e-04
0.0000000000e+00,0.0000000000e+00,6.7826820000e-04
0.0000000000e+00,0.0000000000e+00,6.7795697000e-04
0.0000000000e+00,0.0000000000e+00,6.7764596000e-04
0.0000000000e+00,0.0000000000e+00,6.6997582000e-04
0.0000000000e+00,0.0000000000e+00,6.6967180000e-04
0.0000000000e+00,0.0000000000e+00,6.6936784000e-04
0.0000000000e+00,0.0000000000e+00,6.6906406000e-04
0.0000000000e+00,0.0000000000e+00,2.6191803000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,2.5768150000e-04
0.0000000000e+00,0.0000000000e+00,6.6422235000e-04
0.0000000000e+00,0.0000000000e+00,6.6392089000e-04
0.0000000000e+00,0.0000000000e+00,6.6361960000e-04
0.0000000000e+00,0.0000000000e+00,6.6331844000e-04
0.0000000000e+00,0.0000000000e+00,6.6301739000e-04
0.0000000000e+00,0.0000000000e+00,6.5565540000e-04
0.0000000000e+00,0.0000000000e+00,6.5536104000e-04
0.0000000000e+00,0.0000000000e+00,6.5506675000e-04
0.0000000000e+00,0.0000000000e+00,6.5477268000e-04
0.0000000000e+00,0.0000000000e+00,2.2900201000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,2.2490000000e-04
0.0000000000e+00,0.0000000000e+00,6.5008464000e-04
0.0000000000e+00,0.0000000000e+00,6.4979278000e-04
0.0000000000e+00,0.0000000000e+00,6.4950099000e-04
0.0000000000e+00,0.0000000000e+00,6.4920943000e-04
0.0000000000e+00,0.0000000000e+00,6.4891792000e-04
0.0000000000e+00,0.0000000000e+00,6.4185075000e-04
0.0000000000e+00,0.0000000000e+00,6.4156560000e-04
0.0000000000e+00,0.0000000000e+00,6.4128049000e-04
0.0000000000e+00,0.0000000000e+00,6.4099563000e-04
0.0000000000e+00,0.0000000000e+00,1.9106822000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.8709432000e-04
0.0000000000e+00,0.0000000000e+00,6.3645403000e-04
0.0000000000e+00,0.0000000000e+00,6.3617126000e-04
0.0000000000e+00,0.0000000000e+00,6.3588854000e-04
0.0000000000e+00,0.0000000000e+00,6.3560606000e-04
0.0000000000e+00,0.0000000000e+00,6.3532364000e-04
0.0000000000e+00,0.0000000000e+00,6.2853855000e-04
0.0000000000e+00,0.0000000000e+00,6.2826218000e-04
0.0000000000e+00,0.0000000000e+00,6.2798586000e-04
0.0000000000e+00,0.0000000000e+00,6.2770973000e-04
0.0000000000e+00,0.0000000000e+00,1.6356440000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.5971262000e-04
0.0000000000e+00,0.0000000000e+00,6.2330760000e-04
0.0000000000e+00,0.0000000000e+00,6.2303350000e-04
0.0000000000e+00,0.0000000000e+00,6.2275957000e-04
0.0000000000e+00,0.0000000000e+00,6.2248571000e-04
0.0000000000e+00,0.0000000000e+00,6.2221196000e-04
0.0000000000e+00,0.0000000000e+00,6.1569689000e-04
0.0000000000e+00,0.0000000000e+00,6.1542884000e-04
0.0000000000e+00,0.0000000000e+00,6.1516085000e-04
0.0000000000e+00,0.0000000000e+00,6.1489310000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,6.1062403000e-04
0.0000000000e+00,0.0000000000e+00,6.1035820000e-04
0.0000000000e+00,0.0000000000e+00,6.1009248000e-04
0.0000000000e+00,0.0000000000e+00,6.0982688000e-04
0.0000000000e+00,0.0000000000e+00,6.0956139000e-04
0.0000000000e+00,0.0000000000e+00,6.0330471000e-04
0.0000000000e+00,0.0000000000e+00,6.0304470000e-04
0.0000000000e+00,0.0000000000e+00,6.0278468000e-04
0.0000000000e+00,0.0000000000e+00,6.0252484000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,5.9838267000e-04
0.0000000000e+00,0.0000000000e+00,5.9812475000e-04
0.0000000000e+00,0.0000000000e+00,5.9786695000e-04
0.0000000000e+00,0.0000000000e+00,5.9760921000e-04
0.0000000000e+00,0.0000000000e+00,5.9735164000e-04
0.0000000000e+00,0.0000000000e+00,5.9134240000e-04
0.0000000000e+00,0.0000000000e+00,5.9108995000e-04
0.0000000000e+00,0.0000000000e+00,5.9083762000e-04
0.0000000000e+00,0.0000000000e+00,5.9058541000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,5.8656419000e-04
0.0000000000e+00,0.0000000000e+00,5.8631384000e-04
0.0000000000e+00,0.0000000000e+00,5.8606354000e-04
0.0000000000e+00,0.0000000000e+00,5.8581337000e-04
0.0000000000e+00,0.0000000000e+00,5.8556331000e-04
0.0000000000e+00,0.0000000000e+00,5.7979103000e-04
0.0000000000e+00,0.0000000000e+00,5.7954580000e-04
0.0000000000e+00,0.0000000000e+00,5.7930069000e-04
0.0000000000e+00,0.0000000000e+00,5.7905569000e-04
