PREC,PETINP
0.0000000000e+00,1.1469489000e-02
0.0000000000e+00,1.1469489000e-02
0.0000000000e+00,1.1469489000e-02
0.0000000000e+00,1.1469489000e-02
0.0000000000e+00,1.1469489000e-02
0.0000000000e+00,1.0635450000e-02
0.0000000000e+00,7.5595677000e-03
0.0000000000e+00,4.4836858000e-03
0.0000000000e+00,1.4078041000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.6303784000e-03
0.0000000000e+00,5.3367554000e-03
0.0000000000e+00,9.0431329000e-03
0.0000000000e+00,1.2749510000e-02
0.0000000000e+00,1.3787509000e-02
0.0000000000e+00,1.3787509000e-02
0.0000000000e+00,1.3787509000e-02
0.0000000000e+00,1.3787509000e-02
0.0000000000e+00,1.3787509000e-02
0.0000000000e+00,1.3787509000e-02
0.0000000000e+00,1.3787509000e-02
0.0000000000e+00,1.2749510000e-02
0.0000000000e+00,9.0431329000e-03
0.0000000000e+00,5.3367554000e-03
0.0000000000e+00,1.6303784000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.7477568000e-03
0.0000000000e+00,5.8925524000e-03
0.0000000000e+00,1.0037349000e-02
0.0000000000e+00,1.4182144000e-02
0.0000000000e+00,1.5380664000e-02
0.0000000000e+00,1.5380664000e-02
0.0000000000e+00,1.5380664000e-02
0.0000000000e+00,1.5380664000e-02
0.0000000000e+00,1.5380664000e-02
0.0000000000e+00,1.5380664000e-02
0.0000000000e+00,1.5380664000e-02
0.0000000000e+00,1.4182144000e-02
0.0000000000e+00,1.0037349000e-02
0.0000000000e+00,5.8925524000e-03
0.0000000000e+00,1.7477568000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.5606956000e-03
0.0000000000e+00,5.4326900000e-03
0.0000000000e+00,9.3046846000e-03
0.0000000000e+00,1.3176680000e-02
0.0000000000e+00,1.4332329000e-02
0.0000000000e+00,1.4332329000e-02
0.0000000000e+00,1.4332329000e-02
0.0000000000e+00,1.4332329000e-02
0.0000000000e+00,1.4332329000e-02
0.0000000000e+00,1.4332329000e-02
0.0000000000e+00,1.4332329000e-02
0.0000000000e+00,1.3176680000e-02
0.0000000000e+00,9.3046846000e-03
0.0000000000e+00,5.4326900000e-03
0.0000000000e+00,1.5606956000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.6038402000e-03
0.0000000000e+00,5.7795467000e-03
0.0000000000e+00,9.9552525000e-03
0.0000000000e+00,1.4130959000e-02
0.0000000000e+00,1.5416892000e-02
0.0000000000e+00,1.5416892000e-02
0.0000000000e+00,1.5416892000e-02
0.0000000000e+00,1.5416892000e-02
0.0000000000e+00,1.5416892000e-02
0.0000000000e+00,1.5416892000e-02
0.0000000000e+00,1.5416892000e-02
0.0000000000e+00,1.4130959000e-02
0.0000000000e+00,9.9552525000e-03
0.0000000000e+00,5.7795467000e-03
0.0000000000e+00,1.6038402000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.5413793000e-03
0.0000000000e+00,5.7674376000e-03
0.0000000000e+00,9.9934964000e-03
0.0000000000e+00,1.4219555000e-02
0.0000000000e+00,1.5561895000e-02
0.0000000000e+00,1.5561895000e-02
0.0000000000e+00,1.5561895000e-02
0.0000000000e+00,1.5561895000e-02
0.0000000000e+00,1.5561895000e-02
0.0000000000e+00,1.5561895000e-02
0.0000000000e+00,1.5561895000e-02
0.0000000000e+00,1.4219555000e-02
0.0000000000e+00,9.9934964000e-03
0.0000000000e+00,5.7674376000e-03
0.0000000000e+00,1.5413793000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.4230780000e-03
0.0000000000e+00,5.5477694000e-03
0.0000000000e+00,9.6724611000e-03
0.0000000000e+00,1.3797152000e-02
0.0000000000e+00,1.5147959000e-02
0.0000000000e+00,1.5147959000e-02
0.0000000000e+00,1.5147959000e-02
0.0000000000e+00,1.5147959000e-02
0.0000000000e+00,1.5147959000e-02
0.0000000000e+00,1.5147959000e-02
0.0000000000e+00,1.5147959000e-02
0.0000000000e+00,1.3797152000e-02
0.0000000000e+00,9.6724611000e-03
0.0000000000e+00,5.5477694000e-03
0.0000000000e+00,1.4230780000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.3487597000e-03
0.0000000000e+00,5.4994845000e-03
0.0000000000e+00,9.6502090000e-03
0.0000000000e+00,1.3800934000e-02
0.0000000000e+00,1.5201917000e-02
0.0000000000e+00,1.5201917000e-02
0.0000000000e+00,1.5201917000e-02
0.0000000000e+00,1.5201917000e-02
0.0000000000e+00,1.5201917000e-02
0.0000000000e+00,1.5201917000e-02
0.0000000000e+00,1.5201917000e-02
0.0000000000e+00,1.3800934000e-02
0.0000000000e+00,9.6502090000e-03
0.0000000000e+00,5.4994845000e-03
0.0000000000e+00,1.3487597000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.3560556000e-03
0.0000000000e+00,5.8089159000e-03
0.0000000000e+00,1.0261777000e-02
0.0000000000e+00,1.4714637000e-02
0.0000000000e+00,1.6263040000e-02
0.0000000000e+00,1.6263040000e-02
0.0000000000e+00,1.6263040000e-02
0.0000000000e+00,1.6263040000e-02
0.0000000000e+00,1.6263040000e-02
0.0000000000e+00,1.6263040000e-02
0.0000000000e+00,1.6263040000e-02
0.0000000000e+00,1.4714637000e-02
0.0000000000e+00,1.0261777000e-02
0.0000000000e+00,5.8089159000e-03
0.0000000000e+00,1.3560556000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.3124257000e-03
0.0000000000e+00,5.9369765000e-03
0.0000000000e+00,1.0561528000e-02
0.0000000000e+00,1.5186078000e-02
0.0000000000e+00,1.6842140000e-02
0.0000000000e+00,1.6842140000e-02
0.0000000000e+00,1.6842140000e-02
0.0000000000e+00,1.6842140000e-02
0.0000000000e+00,1.6842140000e-02
0.0000000000e+00,1.6842140000e-02
0.0000000000e+00,1.6842140000e-02
0.0000000000e+00,1.5186078000e-02
0.0000000000e+00,1.0561528000e-02
0.0000000000e+00,5.9369765000e-03
0.0000000000e+00,1.3124257000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.1570629000e-03
0.0000000000e+00,5.5609960000e-03
0.0000000000e+00,9.9649290000e-03
0.0000000000e+00,1.4368863000e-02
0.0000000000e+00,1.5992297000e-02
0.0000000000e+00,1.5992297000e-02
0.0000000000e+00,1.5992297000e-02
0.0000000000e+00,1.5992297000e-02
0.0000000000e+00,1.5992297000e-02
0.0000000000e+00,1.5992297000e-02
0.0000000000e+00,1.5992297000e-02
0.0000000000e+00,1.4368863000e-02
0.0000000000e+00,9.9649290000e-03
0.0000000000e+00,5.5609960000e-03
0.0000000000e+00,1.1570629000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,9.8854024000e-04
0.0000000000e+00,4.9099778000e-03
0.0000000000e+00,8.8314153000e-03
0.0000000000e+00,1.2752853000e-02
0.0000000000e+00,1.4219302000e-02
0.0000000000e+00,1.4219302000e-02
0.0000000000e+00,1.4219302000e-02
0.0000000000e+00,1.4219302000e-02
0.0000000000e+00,1.4219302000e-02
0.0000000000e+00,1.4219302000e-02
0.0000000000e+00,1.4219302000e-02
0.0000000000e+00,1.2752853000e-02
0.0000000000e+00,8.8314153000e-03
0.0000000000e+00,4.9099778000e-03
0.0000000000e+00,9.8854024000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,8.3782023000e-04
0.0000000000e+00,4.4716322000e-03
0.0000000000e+00,8.1054447000e-03
0.0000000000e+00,1.1739257000e-02
0.0000000000e+00,1.3137253000e-02
0.0000000000e+00,1.3137253000e-02
0.0000000000e+00,1.3137253000e-02
0.0000000000e+00,1.3137253000e-02
0.0000000000e+00,1.3137253000e-02
0.0000000000e+00,1.3137253000e-02
0.0000000000e+00,1.3137253000e-02
0.0000000000e+00,1.1739257000e-02
0.0000000000e+00,8.1054447000e-03
0.0000000000e+00,4.4716322000e-03
0.0000000000e+00,8.3782023000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,7.2304683000e-04
0.0000000000e+00,4.1868710000e-03
0.0000000000e+00,7.6506948000e-03
0.0000000000e+00,1.1114519000e-02
0.0000000000e+00,1.2484907000e-02
0.0000000000e+00,1.2484907000e-02
0.0000000000e+00,1.2484907000e-02
0.0000000000e+00,1.2484907000e-02
0.0000000000e+00,1.2484907000e-02
0.0000000000e+00,1.2484907000e-02
0.0000000000e+00,1.2484907000e-02
0.0000000000e+00,1.1114519000e-02
0.0000000000e+00,7.6506948000e-03
0.0000000000e+00,4.1868710000e-03
0.0000000000e+00,7.2304683000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,6.6004810000e-04
0.0000000000e+00,4.1966029000e-03
0.0000000000e+00,7.7331578000e-03
0.0000000000e+00,1.1269713000e-02
0.0000000000e+00,1.2707966000e-02
0.0000000000e+00,1.2707966000e-02
0.0000000000e+00,1.2707966000e-02
0.0000000000e+00,1.2707966000e-02
0.0000000000e+00,1.2707966000e-02
0.0000000000e+00,1.2707966000e-02
0.0000000000e+00,1.2707966000e-02
0.0000000000e+00,1.1269713000e-02
0.0000000000e+00,7.7331578000e-03
0.0000000000e+00,4.1966029000e-03
0.0000000000e+00,6.6004810000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,6.2958762000e-04
0.0000000000e+00,4.4626370000e-03
0.0000000000e+00,8.2956869000e-03
0.0000000000e+00,1.2128736000e-02
0.0000000000e+00,1.3730466000e-02
0.0000000000e+00,1.3730466000e-02
0.0000000000e+00,1.3730466000e-02
0.0000000000e+00,1.3730466000e-02
0.0000000000e+00,1.3730466000e-02
0.0000000000e+00,1.3730466000e-02
0.0000000000e+00,1.3730466000e-02
0.0000000000e+00,1.2128736000e-02
0.0000000000e+00,8.2956869000e-03
0.0000000000e+00,4.4626370000e-03
0.0000000000e+00,6.2958762000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,5.5945379000e-04
0.0000000000e+00,4.5103631000e-03
0.0000000000e+00,8.4612733000e-03
0.0000000000e+00,1.2412182000e-02
0.0000000000e+00,1.4107910000e-02
0.0000000000e+00,1.4107910000e-02
0.0000000000e+00,1.4107910000e-02
0.0000000000e+00,1.4107910000e-02
0.0000000000e+00,1.4107910000e-02
0.0000000000e+00,1.4107910000e-02
0.0000000000e+00,1.4107910000e-02
0.0000000000e+00,1.2412182000e-02
0.0000000000e+00,8.4612733000e-03
0.0000000000e+00,4.5103631000e-03
0.0000000000e+00,5.5945379000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,4.9096887000e-04
0.0000000000e+00,4.6274760000e-03
0.0000000000e+00,8.7639829000e-03
0.0000000000e+00,1.2900490000e-02
0.0000000000e+00,1.4723259000e-02
0.0000000000e+00,1.4723259000e-02
0.0000000000e+00,1.4723259000e-02
0.0000000000e+00,1.4723259000e-02
0.0000000000e+00,1.4723259000e-02
0.0000000000e+00,1.4723259000e-02
0.0000000000e+00,1.4723259000e-02
0.0000000000e+00,1.2900490000e-02
0.0000000000e+00,8.7639829000e-03
0.0000000000e+00,4.6274760000e-03
0.0000000000e+00,4.9096887000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,4.2841313000e-04
0.0000000000e+00,4.9128830000e-03
0.0000000000e+00,9.3973530000e-03
0.0000000000e+00,1.3881823000e-02
0.0000000000e+00,1.5909852000e-02
0.0000000000e+00,1.5909852000e-02
0.0000000000e+00,1.5909852000e-02
0.0000000000e+00,1.5909852000e-02
0.0000000000e+00,1.5909852000e-02
0.0000000000e+00,1.5909852000e-02
0.0000000000e+00,1.5909852000e-02
0.0000000000e+00,1.3881823000e-02
0.0000000000e+00,9.3973530000e-03
0.0000000000e+00,4.9128830000e-03
0.0000000000e+00,4.2841313000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,3.2595653000e-04
0.0000000000e+00,4.8447810000e-03
0.0000000000e+00,9.3636056000e-03
0.0000000000e+00,1.3882430000e-02
0.0000000000e+00,1.5978863000e-02
0.0000000000e+00,1.5978863000e-02
0.0000000000e+00,1.5978863000e-02
0.0000000000e+00,1.5978863000e-02
0.0000000000e+00,1.5978863000e-02
0.0000000000e+00,1.5978863000e-02
0.0000000000e+00,1.5978863000e-02
0.0000000000e+00,1.3882430000e-02
0.0000000000e+00,9.3636056000e-03
0.0000000000e+00,4.8447810000e-03
0.0000000000e+00,3.2595653000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.9896930000e-04
0.0000000000e+00,4.3012905000e-03
0.0000000000e+00,8.4036114000e-03
0.0000000000e+00,1.2505933000e-02
0.0000000000e+00,1.4457609000e-02
0.0000000000e+00,1.4457609000e-02
0.0000000000e+00,1.4457609000e-02
0.0000000000e+00,1.4457609000e-02
0.0000000000e+00,1.4457609000e-02
0.0000000000e+00,1.4457609000e-02
0.0000000000e+00,1.4457609000e-02
0.0000000000e+00,1.2505933000e-02
0.0000000000e+00,8.4036114000e-03
0.0000000000e+00,4.3012905000e-03
0.0000000000e+00,1.9896930000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,8.5297768000e-05
0.0000000000e+00,3.5460778000e-03
0.0000000000e+00,7.0068575000e-03
0.0000000000e+00,1.0467637000e-02
0.0000000000e+00,1.2155378000e-02
0.0000000000e+00,1.2155378000e-02
0.0000000000e+00,1.2155378000e-02
0.0000000000e+00,1.2155378000e-02
0.0000000000e+00,1.2155378000e-02
0.0000000000e+00,1.2155378000e-02
9.9999802000e-03,1.2155378000e-02
4.9999900000e-02,1.0467637000e-02
0.0000000000e+00,7.0068575000e-03
0.0000000000e+00,3.5460778000e-03
0.0000000000e+00,8.5297768000e-05
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,2.1986559000e-06
0.0000000000e+00,3.8098395000e-03
0.0000000000e+00,7.6174806000e-03
0.0000000000e+00,1.1425122000e-02
0.0000000000e+00,1.3327843000e-02
0.0000000000e+00,1.3327843000e-02
0.0000000000e+00,1.3327843000e-02
0.0000000000e+00,1.3327843000e-02
0.0000000000e+00,1.3327843000e-02
0.0000000000e+00,1.3327843000e-02
0.0000000000e+00,1.3327843000e-02
0.0000000000e+00,1.1425122000e-02
0.0000000000e+00,7.6174806000e-03
0.0000000000e+00,3.8098395000e-03
0.0000000000e+00,2.1986559000e-06
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,3.9345417000e-03
0.0000000000e+00,7.9645906000e-03
0.0000000000e+00,1.1994640000e-02
0.0000000000e+00,1.4057418000e-02
0.0000000000e+00,1.4057418000e-02
0.0000000000e+00,1.4057418000e-02
0.0000000000e+00,1.4057418000e-02
0.0000000000e+00,1.4057418000e-02
0.0000000000e+00,1.4057418000e-02
0.0000000000e+00,1.4057418000e-02
0.0000000000e+00,1.1994640000e-02
0.0000000000e+00,7.9645906000e-03
0.0000000000e+00,3.9345417000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,4.4278651000e-03
0.0000000000e+00,9.0798326000e-03
0.0000000000e+00,1.3731800000e-02
0.0000000000e+00,1.6169835000e-02
0.0000000000e+00,1.6169835000e-02
0.0000000000e+00,1.6169835000e-02
0.0000000000e+00,1.6169835000e-02
0.0000000000e+00,1.6169835000e-02
0.0000000000e+00,1.6169835000e-02
0.0000000000e+00,1.6169835000e-02
0.0000000000e+00,1.3731800000e-02
0.0000000000e+00,9.0798326000e-03
0.0000000000e+00,4.4278651000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,3.9541298000e-03
0.0000000000e+00,8.2189022000e-03
0.0000000000e+00,1.2483675000e-02
0.0000000000e+00,1.4771383000e-02
0.0000000000e+00,1.4771383000e-02
0.0000000000e+00,1.4771383000e-02
0.0000000000e+00,1.4771383000e-02
0.0000000000e+00,1.4771383000e-02
0.0000000000e+00,1.4771383000e-02
0.0000000000e+00,1.4771383000e-02
0.0000000000e+00,1.2483675000e-02
0.0000000000e+00,8.2189022000e-03
0.0000000000e+00,3.9541298000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,3.5312304000e-03
0.0000000000e+00,7.4447659000e-03
0.0000000000e+00,1.1358301000e-02
0.0000000000e+00,1.3506222000e-02
0.0000000000e+00,1.3506222000e-02
0.0000000000e+00,1.3506222000e-02
0.0000000000e+00,1.3506222000e-02
0.0000000000e+00,1.3506222000e-02
0.0000000000e+00,1.3506222000e-02
0.0000000000e+00,1.3506222000e-02
0.0000000000e+00,1.1358301000e-02
0.0000000000e+00,7.4447659000e-03
0.0000000000e+00,3.5312304000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,2.8974102000e-03
0.0000000000e+00,6.2001008000e-03
0.0000000000e+00,9.5027918000e-03
0.0000000000e+00,1.1356777000e-02
0.0000000000e+00,1.1356777000e-02
0.0000000000e+00,1.1356777000e-02
0.0000000000e+00,1.1356777000e-02
0.0000000000e+00,1.1356777000e-02
0.0000000000e+00,1.1356777000e-02
0.0000000000e+00,1.1356777000e-02
0.0000000000e+00,9.5027918000e-03
0.0000000000e+00,6.2001008000e-03
0.0000000000e+00,2.8974102000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,2.9299501000e-03
0.0000000000e+00,6.3684741000e-03
0.0000000000e+00,9.8069981000e-03
0.0000000000e+00,1.1780547000e-02
0.0000000000e+00,1.1780547000e-02
0.0000000000e+00,1.1780547000e-02
0.0000000000e+00,1.1780547000e-02
0.0000000000e+00,1.1780547000e-02
0.0000000000e+00,1.1780547000e-02
0.0000000000e+00,1.1780547000e-02
0.0000000000e+00,9.8069981000e-03
0.0000000000e+00,6.3684741000e-03
0.0000000000e+00,2.9299501000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,3.1343007000e-03
0.0000000000e+00,6.9254488000e-03
0.0000000000e+00,1.0716598000e-02
0.0000000000e+00,1.2940595000e-02
0.0000000000e+00,1.2940595000e-02
0.0000000000e+00,1.2940595000e-02
0.0000000000e+00,1.2940595000e-02
0.0000000000e+00,1.2940595000e-02
