id	pos	best	average	competition_id	round_type_id	event_id	person_name	person_id	format_id	regional_single_record	regional_average_record	person_country_id
363174	19	-1	0	KantoWinter2012	f	333fm	Yuki Tanaka (田中悠樹)	2010TANA02	1	NULL	NULL	Japan
363175	19	-1	0	KantoWinter2012	f	333fm	Takanori Nakano (中野高法)	2012NAKA04	1	NULL	NULL	Japan
363176	19	-1	0	KantoWinter2012	f	333fm	Sanae Omyo (大名佐苗)	2008OMYO01	1	NULL	NULL	Japan
363754	1	33	0	PuydeDomeOpen2012	1	333fm	Anton Piau	2008PIAU01	2	NULL	NULL	France
363755	2	34	0	PuydeDomeOpen2012	1	333fm	Mario Laurent	2008LAUR01	2	NULL	NULL	France
363756	3	35	0	PuydeDomeOpen2012	1	333fm	Clément Gallet	2004GALL02	2	NULL	NULL	France
363757	4	36	0	PuydeDomeOpen2012	1	333fm	Gaël Servignat	2011SERV03	2	NULL	NULL	France
363758	4	36	0	PuydeDomeOpen2012	1	333fm	Antoine Perdereau	2007PERD01	2	NULL	NULL	France
363759	6	37	0	PuydeDomeOpen2012	1	333fm	Kanneti Sae Han (คันธ์เนตี แซ่ห่าน)	2008HANK01	2	NULL	NULL	France
363760	6	37	0	PuydeDomeOpen2012	1	333fm	Hippolyte Moreau	2008MORE02	2	NULL	NULL	France
363761	6	37	0	PuydeDomeOpen2012	1	333fm	Philippe Virouleau	2008VIRO01	2	NULL	NULL	France
363762	9	43	0	PuydeDomeOpen2012	1	333fm	Valentin Hoffmann	2011HOFF02	2	NULL	NULL	France
363763	9	43	0	PuydeDomeOpen2012	1	333fm	Auguste Olivry	2010OLIV01	2	NULL	NULL	France
363764	11	46	0	PuydeDomeOpen2012	1	333fm	Kevin Guillaumond	2009GUIL01	2	NULL	NULL	France
363765	11	46	0	PuydeDomeOpen2012	1	333fm	Emilien Fabre	2012FABR01	2	NULL	NULL	France
363766	13	49	0	PuydeDomeOpen2012	1	333fm	Irène Mallordy	2007MALL01	2	NULL	NULL	France
363767	14	-1	0	PuydeDomeOpen2012	1	333fm	Olivier Stietel	2009STIE02	2	NULL	NULL	France
363768	14	-1	0	PuydeDomeOpen2012	1	333fm	Thibaud Lamothe	2012LAMO01	2	NULL	NULL	France
363769	14	-1	0	PuydeDomeOpen2012	1	333fm	François Courtès	2008COUR01	2	NULL	NULL	France
363770	1	29	0	PuydeDomeOpen2012	f	333fm	Clément Gallet	2004GALL02	1	NULL	NULL	France
363771	2	30	0	PuydeDomeOpen2012	f	333fm	Mario Laurent	2008LAUR01	1	NULL	NULL	France
363772	3	32	0	PuydeDomeOpen2012	f	333fm	Anton Piau	2008PIAU01	1	NULL	NULL	France
363773	4	33	0	PuydeDomeOpen2012	f	333fm	Antoine Perdereau	2007PERD01	1	NULL	NULL	France
363774	5	34	0	PuydeDomeOpen2012	f	333fm	Hippolyte Moreau	2008MORE02	1	NULL	NULL	France
363775	6	35	0	PuydeDomeOpen2012	f	333fm	Philippe Virouleau	2008VIRO01	1	NULL	NULL	France
363776	7	37	0	PuydeDomeOpen2012	f	333fm	Gaël Servignat	2011SERV03	1	NULL	NULL	France
363777	8	38	0	PuydeDomeOpen2012	f	333fm	Kanneti Sae Han (คันธ์เนตี แซ่ห่าน)	2008HANK01	1	NULL	NULL	France
364129	1	28	0	MagicCubeDays2012	f	333fm	Sébastien Auroux	2008AURO01	2	NULL	NULL	Germany
364130	2	31	0	MagicCubeDays2012	f	333fm	Jan Bentlage	2010BENT01	2	NULL	NULL	Germany
364131	3	32	0	MagicCubeDays2012	f	333fm	Patrick Kern	2011KERN02	2	NULL	NULL	Germany
364132	4	38	0	MagicCubeDays2012	f	333fm	Vincent Bruns	2012BRUN01	2	NULL	NULL	Germany
364133	5	39	0	MagicCubeDays2012	f	333fm	Cornelius Dieckmann	2009DIEC01	2	NULL	NULL	Germany
364134	6	42	0	MagicCubeDays2012	f	333fm	Leandro Baltazar	2009BALT02	2	NULL	NULL	Portugal
364135	7	53	0	MagicCubeDays2012	f	333fm	Jonas Brzenczek	2011BRZE01	2	NULL	NULL	Germany
364136	8	58	0	MagicCubeDays2012	f	333fm	Fin Thiessen	2012THIE01	2	NULL	NULL	Germany
364137	9	66	0	MagicCubeDays2012	f	333fm	Heike Zbierski	2009ZBIE01	2	NULL	NULL	Germany
364138	10	-1	0	MagicCubeDays2012	f	333fm	Adrian Lehmann	2010LEHM02	2	NULL	NULL	Germany
364139	10	-1	0	MagicCubeDays2012	f	333fm	Andreas Pohl	2012POHL01	2	NULL	NULL	Germany
364140	10	-1	0	MagicCubeDays2012	f	333fm	Larry Zuo	2011ZUOL01	2	NULL	NULL	China
364141	10	-1	0	MagicCubeDays2012	f	333fm	Lukas Glomb	2012GLOM01	2	NULL	NULL	Germany
364251	1	27	0	HokurikuEveOpen2012	f	333fm	Tomoaki Okayama (岡山友昭)	2009OKAY01	1	NULL	NULL	Japan
364252	2	28	0	HokurikuEveOpen2012	f	333fm	Yu Nakajima (中島悠)	2007NAKA03	1	NULL	NULL	Japan
364253	3	30	0	HokurikuEveOpen2012	f	333fm	Kou Oobatake (大畠功)	2007OOBA01	1	NULL	NULL	Japan
364254	3	30	0	HokurikuEveOpen2012	f	333fm	Hideki Niina (新名秀樹)	2008NIIN01	1	NULL	NULL	Japan
364255	5	34	0	HokurikuEveOpen2012	f	333fm	Yohei Oka (岡要平)	2006OKAY01	1	NULL	NULL	Japan
364256	6	38	0	HokurikuEveOpen2012	f	333fm	Takayuki Ookusa (大艸尊之)	2006OOKU01	1	NULL	NULL	Japan
364257	6	38	0	HokurikuEveOpen2012	f	333fm	Fumiki Koseki (古関章記)	2005KOSE01	1	NULL	NULL	Japan
364258	8	42	0	HokurikuEveOpen2012	f	333fm	Sinpei Araki (荒木慎平)	2006ARAK01	1	NULL	NULL	Japan
364259	9	45	0	HokurikuEveOpen2012	f	333fm	Nobuaki Suga (菅信昭)	2007SUGA01	1	NULL	NULL	Japan
364260	10	55	0	HokurikuEveOpen2012	f	333fm	Hiroo Saito (斉藤広大)	2010SAIT02	1	NULL	NULL	Japan
364261	11	-1	0	HokurikuEveOpen2012	f	333fm	Yu Sajima (佐島優)	2008SAJI01	1	NULL	NULL	Japan
364262	11	-1	0	HokurikuEveOpen2012	f	333fm	Ryohei Yoshioka (吉岡亮平)	2011YOSH01	1	NULL	NULL	Japan
365950	1	36	0	GuangzhouFMC2012	f	333fm	Weifeng Cheng (程维锋)	2009CHEN35	2	NULL	NULL	China
365951	2	46	0	GuangzhouFMC2012	f	333fm	Yi Wei (危毅)	2007WEIY01	2	NULL	NULL	China
365952	3	47	0	GuangzhouFMC2012	f	333fm	Jiajian Xu (徐家健)	2012XUJI01	2	NULL	NULL	China
365953	4	48	0	GuangzhouFMC2012	f	333fm	Ming Zheng (郑鸣)	2009ZHEN11	2	NULL	NULL	China
365954	5	50	0	GuangzhouFMC2012	f	333fm	Xuan Pei (裴旋)	2008PEIX01	2	NULL	NULL	China
365955	6	51	0	GuangzhouFMC2012	f	333fm	Xinnan Ye (叶新楠)	2009YEXI01	2	NULL	NULL	China
365956	7	53	0	GuangzhouFMC2012	f	333fm	Yaozong Liang (梁耀宗)	2008LIAN07	2	NULL	NULL	China
365957	8	58	0	GuangzhouFMC2012	f	333fm	Haoran Xu (徐浩然)	2012XUHA02	2	NULL	NULL	China
365958	8	58	0	GuangzhouFMC2012	f	333fm	Jiacheng Peng (彭家诚)	2012PENG05	2	NULL	NULL	China
366246	1	34	0	MNWWinter2013	f	333fm	Nikolay Evdokimov	2010EVDO01	1	NULL	NULL	Russia
366247	2	36	0	MNWWinter2013	f	333fm	Sergey Ryabko	2009RYAB01	1	NULL	NULL	Russia
366248	2	36	0	MNWWinter2013	f	333fm	Evgeny Akivis	2011AKIV01	1	NULL	NULL	Russia
366249	4	38	0	MNWWinter2013	f	333fm	Oleg Gritsenko	2011GRIT01	1	NULL	NULL	Russia
366250	5	41	0	MNWWinter2013	f	333fm	Mihail Myshkin	2009MYSH01	1	NULL	NULL	Russia
366251	5	41	0	MNWWinter2013	f	333fm	Fyodor Ivanov	2012IVAN03	1	NULL	NULL	Russia
366252	7	44	0	MNWWinter2013	f	333fm	Mikhail Mukhin	2010MUKH01	1	NULL	NULL	Russia
366253	8	47	0	MNWWinter2013	f	333fm	Andrey Krasovskiy	2012KRAS01	1	NULL	NULL	Russia
366254	8	47	0	MNWWinter2013	f	333fm	Anton Goryachikh	2009GORY01	1	NULL	NULL	Russia
366255	10	50	0	MNWWinter2013	f	333fm	Artem Samokhin	2012SAMO02	1	NULL	NULL	Russia
366256	11	51	0	MNWWinter2013	f	333fm	Ivan Makachev	2009MAKA01	1	NULL	NULL	Russia
366257	12	54	0	MNWWinter2013	f	333fm	Kirill Shalashov	2012SHAL01	1	NULL	NULL	Russia
366258	12	54	0	MNWWinter2013	f	333fm	Dmitry Titov	2013TITO01	1	NULL	NULL	Russia
366259	14	55	0	MNWWinter2013	f	333fm	Alexander Vasilyev	2013VASI01	1	NULL	NULL	Russia
366260	15	57	0	MNWWinter2013	f	333fm	Maksim Vorobyev	2011VORO03	1	NULL	NULL	Russia
366261	15	57	0	MNWWinter2013	f	333fm	Dmitry Levakov	2012LEVA01	1	NULL	NULL	Russia
366262	17	-1	0	MNWWinter2013	f	333fm	Dmitry Aniskin	2011ANIS01	1	NULL	NULL	Russia
366263	17	-1	0	MNWWinter2013	f	333fm	Anton Rostovikov	2009ROST01	1	NULL	NULL	Russia
366264	17	-1	0	MNWWinter2013	f	333fm	Dmitry Kryuzban	2010KRYU01	1	NULL	NULL	Russia
366265	17	-1	0	MNWWinter2013	f	333fm	Oksana Ruzaeva	2010RUZA01	1	NULL	NULL	Russia
366266	17	-1	0	MNWWinter2013	f	333fm	Anton Bedrichenko	2009BEDR01	1	NULL	NULL	Russia
366267	17	-1	0	MNWWinter2013	f	333fm	Mikhail Rostovikov	2009ROST02	1	NULL	NULL	Russia
366268	17	-1	0	MNWWinter2013	f	333fm	Maxim Novikov	2009NOVI02	1	NULL	NULL	Russia
366269	17	-1	0	MNWWinter2013	f	333fm	Daniil Lee	2010LEED02	1	NULL	NULL	Russia
366270	17	-1	0	MNWWinter2013	f	333fm	Ilya Grishanov	2012GRIS01	1	NULL	NULL	Russia
366271	17	-1	0	MNWWinter2013	f	333fm	Mikhail Denisov	2012DENI01	1	NULL	NULL	Russia
366588	1	38	4000	CampeonatoSudamericano2013	f	333fm	José Garrido	2009GARR01	3	NULL	SAR	Chile
368229	1	36	0	MilanWinterOpen2013	f	333fm	Marco Rota	2009ROTA01	1	NULL	NULL	Italy
368230	2	39	0	MilanWinterOpen2013	f	333fm	Andrea Lo Sardo	2010SARD01	1	NULL	NULL	Italy
368231	3	41	0	MilanWinterOpen2013	f	333fm	Matteo Mazzini	2012MAZZ02	1	NULL	NULL	Italy
368232	4	43	0	MilanWinterOpen2013	f	333fm	Paolo Mazzei	2010MAZZ01	1	NULL	NULL	Italy
368233	5	45	0	MilanWinterOpen2013	f	333fm	Stefano Bevacqua	2009BEVA01	1	NULL	NULL	Italy
368234	6	46	0	MilanWinterOpen2013	f	333fm	Simone Santarsiero	2009SANT01	1	NULL	NULL	Italy
368235	7	-1	0	MilanWinterOpen2013	f	333fm	Davide Merli	2011MERL01	1	NULL	NULL	Italy
368236	7	-1	0	MilanWinterOpen2013	f	333fm	Federico Ortu	2012ORTU01	1	NULL	NULL	Italy
368237	7	-1	0	MilanWinterOpen2013	f	333fm	Lorenzo Vigani Poli	2007POLI01	1	NULL	NULL	Italy
368238	7	-1	0	MilanWinterOpen2013	f	333fm	Tommaso Zoffoli	2008ZOFF01	1	NULL	NULL	Italy
368239	7	-1	0	MilanWinterOpen2013	f	333fm	Paolo Moriello	2009MORI05	1	NULL	NULL	Italy
368240	7	-1	0	MilanWinterOpen2013	f	333fm	Marco Minici	2011MINI01	1	NULL	NULL	Italy
368241	7	-1	0	MilanWinterOpen2013	f	333fm	Andrea Santambrogio	2008SANT01	1	NULL	NULL	Italy
368784	1	31	0	MILOpen2013	f	333fm	Antoine Perdereau	2007PERD01	1	NULL	NULL	France
368785	2	40	0	MILOpen2013	f	333fm	Hippolyte Moreau	2008MORE02	1	NULL	NULL	France
368786	3	42	0	MILOpen2013	f	333fm	Philippe Virouleau	2008VIRO01	1	NULL	NULL	France
368787	4	54	0	MILOpen2013	f	333fm	Anton Piau	2008PIAU01	1	NULL	NULL	France
368788	5	-1	0	MILOpen2013	f	333fm	Kevin Guillaumond	2009GUIL01	1	NULL	NULL	France
372453	1	32	0	TaylorOpen2013	f	333fm	Howard Wong Jun Yen (黄俊仁)	2009JUNY01	1	NULL	NULL	Malaysia
372454	2	40	0	TaylorOpen2013	f	333fm	Wilson Tan Wei Siun	2009SIUN01	1	NULL	NULL	Malaysia
372455	3	45	0	TaylorOpen2013	f	333fm	Chung Tze Yang (鍾志扬)	2009YANG31	1	NULL	NULL	Malaysia
372456	4	57	0	TaylorOpen2013	f	333fm	Gooi Ying Chyi	2009CHYI01	1	NULL	NULL	Malaysia
372457	5	60	0	TaylorOpen2013	f	333fm	Leong Wing Sik	2009SIKL01	1	NULL	NULL	Malaysia
372458	6	68	0	TaylorOpen2013	f	333fm	Muhammad Zuhair Bin Zulkaply	2012ZULK02	1	NULL	NULL	Malaysia
372459	7	-1	0	TaylorOpen2013	f	333fm	Amos Tay Swee Hui	2009SWEE01	1	NULL	NULL	Malaysia
372460	7	-1	0	TaylorOpen2013	f	333fm	Adam Reduan Chin	2010CHIN03	1	NULL	NULL	Malaysia
372461	7	-1	0	TaylorOpen2013	f	333fm	JianHan Choong	2010CHOO02	1	NULL	NULL	Malaysia
373100	1	27	0	EdinburghOpen2013	f	333fm	Daniel Sheppard	2009SHEP01	1	NULL	NULL	United Kingdom
373101	2	33	0	EdinburghOpen2013	f	333fm	Shun Sakurai (櫻井駿)	2010SAKU01	1	NULL	NULL	Japan
373102	3	38	0	EdinburghOpen2013	f	333fm	James Molloy	2011MOLL01	1	NULL	NULL	United Kingdom
373103	4	47	0	EdinburghOpen2013	f	333fm	Angus Hamill	2012HAMI01	1	NULL	NULL	United Kingdom
373104	5	49	0	EdinburghOpen2013	f	333fm	Agassi Yiu Chun Sing (姚震聲)	2008YIUA01	1	NULL	NULL	Hong Kong
373105	6	51	0	EdinburghOpen2013	f	333fm	Nevins Chan Pak Hoong (陈百鸿)	2010CHAN20	1	NULL	NULL	Malaysia
373106	7	53	0	EdinburghOpen2013	f	333fm	Alexander Lau	2011LAUA01	1	NULL	NULL	United Kingdom
373107	8	-1	0	EdinburghOpen2013	f	333fm	Ayano Maria Yoshida	2009YOSH01	1	NULL	NULL	Japan
373108	8	-1	0	EdinburghOpen2013	f	333fm	Chris Wall	2011WALL02	1	NULL	NULL	United Kingdom
373109	8	-1	0	EdinburghOpen2013	f	333fm	Hwee-Chong Fong	2011FONG02	1	NULL	NULL	Netherlands
373110	8	-1	0	EdinburghOpen2013	f	333fm	François Courtès	2008COUR01	1	NULL	NULL	France
373111	8	-1	0	EdinburghOpen2013	f	333fm	Laurence Livsey	2012LIVS01	1	NULL	NULL	United Kingdom
373112	8	-1	0	EdinburghOpen2013	f	333fm	Thaynara Santana de Oliveira	2011OLIV03	1	NULL	NULL	Brazil
373113	8	-1	0	EdinburghOpen2013	f	333fm	Oliver Frost	2012FROS01	1	NULL	NULL	United Kingdom
373307	1	30	3533	MolinaOpen2013	f	333fm	Alexander Olleta del Molino	2008OLLE01	3	NULL	NR	Spain
373308	2	33	-1	MolinaOpen2013	f	333fm	Javier Cabezuelo Sánchez	2007SANC01	3	NULL	NULL	Spain
373309	3	37	-1	MolinaOpen2013	f	333fm	Alberto Pérez de Rada Fiol	2011FIOL01	3	NULL	NULL	Spain
373310	4	39	-1	MolinaOpen2013	f	333fm	Javier Tirado Ortiz	2009TIRA01	3	NULL	NULL	Spain
373311	5	48	-1	MolinaOpen2013	f	333fm	Alexandre Toledo Guillén	2005TOLE01	3	NULL	NULL	Spain
373312	6	53	-1	MolinaOpen2013	f	333fm	Leovigildo Sánchez Casado	2009CASA01	3	NULL	NULL	Spain
373313	7	-1	-1	MolinaOpen2013	f	333fm	Carlos Angosto Hernández	2005ANGO01	3	NULL	NULL	Spain
373314	7	-1	-1	MolinaOpen2013	f	333fm	Rubén Moreno Martinez	2013MART02	3	NULL	NULL	Spain
374389	1	32	0	HessenOpen2013	f	333fm	Sébastien Auroux	2008AURO01	1	NULL	NULL	Germany
374390	2	35	0	HessenOpen2013	f	333fm	Jan Bentlage	2010BENT01	1	NULL	NULL	Germany
374391	3	39	0	HessenOpen2013	f	333fm	Emanuel Rheinert	2011RHEI01	1	NULL	NULL	Germany
374392	3	39	0	HessenOpen2013	f	333fm	Lars Vandenbergh	2003VAND01	1	NULL	NULL	Belgium
374393	3	39	0	HessenOpen2013	f	333fm	Laura Ohrndorf	2009OHRN01	1	NULL	NULL	Germany
374394	3	39	0	HessenOpen2013	f	333fm	Ludwig Choi	2011CHOI02	1	NULL	NULL	Germany
374395	7	45	0	HessenOpen2013	f	333fm	Timo Ludwig	2011LUDW01	1	NULL	NULL	Germany
374396	8	46	0	HessenOpen2013	f	333fm	Andreas Gröbmayr	2010GROB02	1	NULL	NULL	Germany
374397	9	50	0	HessenOpen2013	f	333fm	Nicolas Benezan	2012BENE01	1	NULL	NULL	Germany
374398	10	56	0	HessenOpen2013	f	333fm	Max Boll	2011BOLL01	1	NULL	NULL	Germany
374399	11	-1	0	HessenOpen2013	f	333fm	Bernhard Feige	2011FEIG01	1	NULL	NULL	Germany
374400	11	-1	0	HessenOpen2013	f	333fm	Dominik Beese	2013BEES01	1	NULL	NULL	Germany
374401	11	-1	0	HessenOpen2013	f	333fm	Fabian Simon	2011SIMO02	1	NULL	NULL	Germany
374402	11	-1	0	HessenOpen2013	f	333fm	Finn Ickler	2012ICKL01	1	NULL	NULL	Germany
374403	11	-1	0	HessenOpen2013	f	333fm	Karl Choi	2011CHOI01	1	NULL	NULL	Germany
374404	11	-1	0	HessenOpen2013	f	333fm	Linus Frész	2011FRES01	1	NULL	NULL	Germany
374405	11	-1	0	HessenOpen2013	f	333fm	Simon Kalhofer	2012KALH01	1	NULL	NULL	Germany
374710	1	37	0	JawaTimur2013	f	333fm	Muhammad Jihan Khalilurrahman	2009KHAL01	1	NULL	NULL	Indonesia
374711	2	38	0	JawaTimur2013	f	333fm	Hendry Cahyadi	2011CAHY03	1	NULL	NULL	Indonesia
374712	3	40	0	JawaTimur2013	f	333fm	Adam Rotal Yuliandaru	2011YULI01	1	NULL	NULL	Indonesia
374713	4	43	0	JawaTimur2013	f	333fm	Nanda Bhayu Hariyanto	2010HARI01	1	NULL	NULL	Indonesia
374714	5	50	0	JawaTimur2013	f	333fm	Aldo Feandri	2009FEAN01	1	NULL	NULL	Indonesia
374715	6	53	0	JawaTimur2013	f	333fm	Ilham Fikriya Darmawan	2011DARM01	1	NULL	NULL	Indonesia
374716	7	64	0	JawaTimur2013	f	333fm	Mokhamad Aguk Nur Anggraini	2011ANGG04	1	NULL	NULL	Indonesia
374717	8	66	0	JawaTimur2013	f	333fm	Cendy Cahyo Rahmat	2010RAHM02	1	NULL	NULL	Indonesia
374718	9	-1	0	JawaTimur2013	f	333fm	Agnes Maxelino	2011MAXE01	1	NULL	NULL	Indonesia
375373	1	42	0	SaoPauloOpen2013	f	333fm	Gustavo Maysonnave Franck	2009FRAN05	1	NULL	NULL	Brazil
375374	2	43	0	SaoPauloOpen2013	f	333fm	Rafael Werneck Cinoto	2007CINO01	1	NULL	NULL	Brazil
375375	3	46	0	SaoPauloOpen2013	f	333fm	Gilberto Caracciolo Morelli	2008CARA01	1	NULL	NULL	Brazil
375376	4	52	0	SaoPauloOpen2013	f	333fm	Rodrigo Ybarra de Oliveira Ribeiro	2007RIBE01	1	NULL	NULL	Brazil
375377	5	53	0	SaoPauloOpen2013	f	333fm	Heron Sato	2011SATO01	1	NULL	NULL	Brazil
375378	6	55	0	SaoPauloOpen2013	f	333fm	Felipe Baldívio Freires	2011FREI01	1	NULL	NULL	Brazil
375379	7	60	0	SaoPauloOpen2013	f	333fm	Éder dos Santos Silva	2009SILV01	1	NULL	NULL	Brazil
375380	8	66	0	SaoPauloOpen2013	f	333fm	João Gabriel de Aguiar Milani	2011MILA02	1	NULL	NULL	Brazil
375381	9	-1	0	SaoPauloOpen2013	f	333fm	Allyson Dias de Lima	2011LIMA01	1	NULL	NULL	Brazil
375382	9	-1	0	SaoPauloOpen2013	f	333fm	Gabriel Pitali de Carvalho	2010CARV01	1	NULL	NULL	Brazil
375383	9	-1	0	SaoPauloOpen2013	f	333fm	João Guilherme Barejan Maiale	2012MAIA01	1	NULL	NULL	Brazil
375384	9	-1	0	SaoPauloOpen2013	f	333fm	Alrimar Dias Rocha Sobrinho	2011SOBR01	1	NULL	NULL	Brazil
375385	9	-1	0	SaoPauloOpen2013	f	333fm	Carlos de Alcântara	2007ALCA01	1	NULL	NULL	Brazil
375386	9	-1	0	SaoPauloOpen2013	f	333fm	Rafaela Oliveira da Silva	2012SILV23	1	NULL	NULL	Brazil
375387	9	-1	0	SaoPauloOpen2013	f	333fm	Gilson Sousa da Silva	2011SILV05	1	NULL	NULL	Brazil
376008	1	29	0	ArgoOpen2013	f	333fm	Erik Akkersdijk	2005AKKE01	1	NULL	NULL	Netherlands
376009	2	31	0	ArgoOpen2013	f	333fm	Bence Barát	2008BARA01	1	NULL	NULL	Hungary
376010	3	33	0	ArgoOpen2013	f	333fm	Jakob Kogler	2011KOGL01	1	NULL	NULL	Austria
376011	4	36	0	ArgoOpen2013	f	333fm	Darko Zakelšek	2012ZAKE01	1	NULL	NULL	Slovenia
376012	4	36	0	ArgoOpen2013	f	333fm	Dušan Zakelšek	2012ZAKE02	1	NULL	NULL	Slovenia
376013	6	37	0	ArgoOpen2013	f	333fm	Dániel Varga	2008VARG01	1	NULL	NULL	Hungary
376014	7	38	0	ArgoOpen2013	f	333fm	István Kocza	2005KOCZ01	1	NULL	NULL	Hungary
376015	8	40	0	ArgoOpen2013	f	333fm	David Gugl	2009GUGL01	1	NULL	NULL	Austria
376016	9	41	0	ArgoOpen2013	f	333fm	Ágoston Török	2009TORO03	1	NULL	NULL	Hungary
376017	9	41	0	ArgoOpen2013	f	333fm	Stefan Stoiber	2010STOI01	1	NULL	NULL	Austria
376018	11	44	0	ArgoOpen2013	f	333fm	Michael Röhrer	2009ROHR01	1	NULL	NULL	Austria
376019	12	45	0	ArgoOpen2013	f	333fm	Thomas Millen	2010MILL01	1	NULL	NULL	Austria
376020	13	48	0	ArgoOpen2013	f	333fm	Hunor Bózsing	2009BOZS01	1	NULL	NULL	Hungary
376021	14	52	0	ArgoOpen2013	f	333fm	Jernej Omulec	2010OMUL01	1	NULL	NULL	Slovenia
376022	14	52	0	ArgoOpen2013	f	333fm	Valentin Havlovec	2011HAVL01	1	NULL	NULL	Austria
376023	16	53	0	ArgoOpen2013	f	333fm	Pranjal Khan	2011KHAN03	1	NULL	NULL	Austria
376024	17	-1	0	ArgoOpen2013	f	333fm	Albert Böhm	2010BOHM01	1	NULL	NULL	Austria
376025	17	-1	0	ArgoOpen2013	f	333fm	Alexander Kupfer	2012KUPF01	1	NULL	NULL	Austria
376026	17	-1	0	ArgoOpen2013	f	333fm	Barnabás Turi	2009TURI01	1	NULL	NULL	Hungary
376027	17	-1	0	ArgoOpen2013	f	333fm	Mario Kunzemann	2011KUNZ01	1	NULL	NULL	Austria
376028	17	-1	0	ArgoOpen2013	f	333fm	Matic Omulec	2010OMUL02	1	NULL	NULL	Slovenia
376029	17	-1	0	ArgoOpen2013	f	333fm	Olivér Perge	2007PERG01	1	NULL	NULL	Hungary
376030	17	-1	0	ArgoOpen2013	f	333fm	Pablo Grasböck	2011GRAS01	1	NULL	NULL	Austria
376031	17	-1	0	ArgoOpen2013	f	333fm	Patrick Bichler	2010BICH01	1	NULL	NULL	Austria
376032	17	-1	0	ArgoOpen2013	f	333fm	Viktor Kalmar	2011KALM01	1	NULL	NULL	Austria
376428	1	26	-1	VelbertOpen2013	f	333fm	Arnaud van Galen	2006GALE01	3	NULL	NULL	Netherlands
376429	1	26	2633	VelbertOpen2013	f	333fm	Sébastien Auroux	2008AURO01	3	NULL	WR	Germany
376430	3	27	-1	VelbertOpen2013	f	333fm	Marcel Peters	2012PETE03	3	NULL	NULL	Germany
376431	4	29	-1	VelbertOpen2013	f	333fm	Erik Akkersdijk	2005AKKE01	3	NULL	NULL	Netherlands
376432	5	33	-1	VelbertOpen2013	f	333fm	Jan Bentlage	2010BENT01	3	NULL	NULL	Germany
376433	6	34	-1	VelbertOpen2013	f	333fm	Andreas Pohl	2012POHL01	3	NULL	NULL	Germany
376434	7	36	3733	VelbertOpen2013	f	333fm	Vincent Bruns	2012BRUN01	3	NULL	NULL	Germany
376435	8	38	-1	VelbertOpen2013	f	333fm	Reiner Thomsen	2005THOM01	3	NULL	NULL	Germany
376436	9	59	-1	VelbertOpen2013	f	333fm	Fin Thiessen	2012THIE01	3	NULL	NULL	Germany
376437	10	-1	-1	VelbertOpen2013	f	333fm	Adrian Lehmann	2010LEHM02	3	NULL	NULL	Germany
376438	10	-1	-1	VelbertOpen2013	f	333fm	Aki Kunikoshi (國越晶)	2010KUNI01	3	NULL	NULL	Japan
376439	10	-1	-1	VelbertOpen2013	f	333fm	Daniel Mädler	2013MADL01	3	NULL	NULL	Germany
376440	10	-1	-1	VelbertOpen2013	f	333fm	Laura Ohrndorf	2009OHRN01	3	NULL	NULL	Germany
377814	1	34	0	DanishOpen2013	f	333fm	Frank Severinsen	2009SEVE01	1	NULL	NULL	Denmark
377815	2	39	0	DanishOpen2013	f	333fm	Anssi Vanhala	2005VANH01	1	NULL	NULL	Finland
377816	3	41	0	DanishOpen2013	f	333fm	Christian Schiøtt	2011SCHI01	1	NULL	NULL	Denmark
377817	4	47	0	DanishOpen2013	f	333fm	Petri Vanhala	2005VANH02	1	NULL	NULL	Finland
377818	5	-1	0	DanishOpen2013	f	333fm	Henrik Buus Aagaard	2006BUUS01	1	NULL	NULL	Denmark
377819	5	-1	0	DanishOpen2013	f	333fm	István Kocza	2005KOCZ01	1	NULL	NULL	Hungary
377820	5	-1	0	DanishOpen2013	f	333fm	Jonathan Midjord Shapira	2010SHAP01	1	NULL	NULL	Denmark
377821	5	-1	0	DanishOpen2013	f	333fm	Mads Mohr Christensen	2007CHRI02	1	NULL	NULL	Denmark
377822	5	-1	0	DanishOpen2013	f	333fm	Ole Nikolai Gjerset	2011GJER02	1	NULL	NULL	Norway
377823	5	-1	0	DanishOpen2013	f	333fm	Oscar Roth Andersen	2008ANDE02	1	NULL	NULL	Denmark
378372	1	31	-1	UAMOpen2013	f	333fm	Javier Cabezuelo Sánchez	2007SANC01	3	NULL	NULL	Spain
378373	2	33	-1	UAMOpen2013	f	333fm	Alexander Olleta del Molino	2008OLLE01	3	NULL	NULL	Spain
378374	3	36	-1	UAMOpen2013	f	333fm	Pablo Aguilar Dominguez	2010AGUI04	3	NULL	NULL	Spain
378375	4	37	-1	UAMOpen2013	f	333fm	Ting Sheng Bao Yang	2008BAOY01	3	NULL	NULL	Spain
378376	5	-1	-1	UAMOpen2013	f	333fm	Elisabet Delgado Mas	2011DELG01	3	NULL	NULL	Spain
379658	1	28	0	Leicester2013	f	333fm	Daniel Sheppard	2009SHEP01	1	NULL	NULL	United Kingdom
379659	2	37	0	Leicester2013	f	333fm	James Molloy	2011MOLL01	1	NULL	NULL	United Kingdom
379660	3	40	0	Leicester2013	f	333fm	Robert Yau	2009YAUR01	1	NULL	NULL	United Kingdom
379661	4	42	0	Leicester2013	f	333fm	Alexander Lau	2011LAUA01	1	NULL	NULL	United Kingdom
