chart,age,age_units,gender,measure,measure_units,L,M,S
who_expanded_arm_skin,368,days,f,arm_circ,cm,-0.1733,14.21,0.08278
who_expanded_arm_skin,369,days,f,arm_circ,cm,-0.1733,14.2113,0.08277
who_expanded_arm_skin,370,days,f,arm_circ,cm,-0.1733,14.2126,0.08276
who_expanded_arm_skin,371,days,f,arm_circ,cm,-0.1733,14.2138,0.08275
who_expanded_arm_skin,372,days,f,arm_circ,cm,-0.1733,14.2151,0.08274
who_expanded_arm_skin,373,days,f,arm_circ,cm,-0.1733,14.2164,0.08274
who_expanded_arm_skin,374,days,f,arm_circ,cm,-0.1733,14.2177,0.08273
who_expanded_arm_skin,375,days,f,arm_circ,cm,-0.1733,14.2189,0.08272
who_expanded_arm_skin,376,days,f,arm_circ,cm,-0.1733,14.2202,0.08271
who_expanded_arm_skin,377,days,f,arm_circ,cm,-0.1733,14.2215,0.0827
who_expanded_arm_skin,378,days,f,arm_circ,cm,-0.1733,14.2228,0.08269
who_expanded_arm_skin,379,days,f,arm_circ,cm,-0.1733,14.224,0.08268
who_expanded_arm_skin,380,days,f,arm_circ,cm,-0.1733,14.2253,0.08267
who_expanded_arm_skin,381,days,f,arm_circ,cm,-0.1733,14.2266,0.08267
who_expanded_arm_skin,382,days,f,arm_circ,cm,-0.1733,14.2279,0.08266
who_expanded_arm_skin,383,days,f,arm_circ,cm,-0.1733,14.2292,0.08265
who_expanded_arm_skin,384,days,f,arm_circ,cm,-0.1733,14.2304,0.08264
who_expanded_arm_skin,385,days,f,arm_circ,cm,-0.1733,14.2317,0.08263
who_expanded_arm_skin,386,days,f,arm_circ,cm,-0.1733,14.233,0.08262
who_expanded_arm_skin,387,days,f,arm_circ,cm,-0.1733,14.2343,0.08261
who_expanded_arm_skin,388,days,f,arm_circ,cm,-0.1733,14.2356,0.08261
who_expanded_arm_skin,389,days,f,arm_circ,cm,-0.1733,14.2369,0.0826
who_expanded_arm_skin,390,days,f,arm_circ,cm,-0.1733,14.2381,0.08259
who_expanded_arm_skin,391,days,f,arm_circ,cm,-0.1733,14.2394,0.08258
who_expanded_arm_skin,392,days,f,arm_circ,cm,-0.1733,14.2407,0.08257
who_expanded_arm_skin,393,days,f,arm_circ,cm,-0.1733,14.242,0.08256
who_expanded_arm_skin,394,days,f,arm_circ,cm,-0.1733,14.2433,0.08255
who_expanded_arm_skin,395,days,f,arm_circ,cm,-0.1733,14.2446,0.08254
who_expanded_arm_skin,396,days,f,arm_circ,cm,-0.1733,14.2459,0.08254
who_expanded_arm_skin,397,days,f,arm_circ,cm,-0.1733,14.2472,0.08253
who_expanded_arm_skin,398,days,f,arm_circ,cm,-0.1733,14.2485,0.08252
who_expanded_arm_skin,399,days,f,arm_circ,cm,-0.1733,14.2498,0.08251
who_expanded_arm_skin,400,days,f,arm_circ,cm,-0.1733,14.2511,0.0825
who_expanded_arm_skin,401,days,f,arm_circ,cm,-0.1733,14.2524,0.08249
who_expanded_arm_skin,402,days,f,arm_circ,cm,-0.1733,14.2537,0.08248
who_expanded_arm_skin,403,days,f,arm_circ,cm,-0.1733,14.255,0.08247
who_expanded_arm_skin,404,days,f,arm_circ,cm,-0.1733,14.2563,0.08247
who_expanded_arm_skin,405,days,f,arm_circ,cm,-0.1733,14.2576,0.08246
who_expanded_arm_skin,406,days,f,arm_circ,cm,-0.1733,14.2589,0.08245
who_expanded_arm_skin,407,days,f,arm_circ,cm,-0.1733,14.2602,0.08244
who_expanded_arm_skin,408,days,f,arm_circ,cm,-0.1733,14.2615,0.08243
who_expanded_arm_skin,409,days,f,arm_circ,cm,-0.1733,14.2629,0.08242
who_expanded_arm_skin,410,days,f,arm_circ,cm,-0.1733,14.2642,0.08241
who_expanded_arm_skin,411,days,f,arm_circ,cm,-0.1733,14.2655,0.0824
who_expanded_arm_skin,412,days,f,arm_circ,cm,-0.1733,14.2668,0.0824
who_expanded_arm_skin,413,days,f,arm_circ,cm,-0.1733,14.2682,0.08239
who_expanded_arm_skin,414,days,f,arm_circ,cm,-0.1733,14.2695,0.08238
who_expanded_arm_skin,415,days,f,arm_circ,cm,-0.1733,14.2708,0.08237
who_expanded_arm_skin,416,days,f,arm_circ,cm,-0.1733,14.2722,0.08236
who_expanded_arm_skin,417,days,f,arm_circ,cm,-0.1733,14.2735,0.08235
who_expanded_arm_skin,418,days,f,arm_circ,cm,-0.1733,14.2749,0.08234
who_expanded_arm_skin,419,days,f,arm_circ,cm,-0.1733,14.2762,0.08233
who_expanded_arm_skin,420,days,f,arm_circ,cm,-0.1733,14.2775,0.08233
who_expanded_arm_skin,421,days,f,arm_circ,cm,-0.1733,14.2789,0.08232
who_expanded_arm_skin,422,days,f,arm_circ,cm,-0.1733,14.2803,0.08231
who_expanded_arm_skin,423,days,f,arm_circ,cm,-0.1733,14.2816,0.0823
who_expanded_arm_skin,424,days,f,arm_circ,cm,-0.1733,14.283,0.08229
who_expanded_arm_skin,425,days,f,arm_circ,cm,-0.1733,14.2843,0.08228
who_expanded_arm_skin,426,days,f,arm_circ,cm,-0.1733,14.2857,0.08227
who_expanded_arm_skin,427,days,f,arm_circ,cm,-0.1733,14.2871,0.08227
who_expanded_arm_skin,428,days,f,arm_circ,cm,-0.1733,14.2884,0.08226
who_expanded_arm_skin,429,days,f,arm_circ,cm,-0.1733,14.2898,0.08225
who_expanded_arm_skin,430,days,f,arm_circ,cm,-0.1733,14.2912,0.08224
who_expanded_arm_skin,431,days,f,arm_circ,cm,-0.1733,14.2926,0.08223
who_expanded_arm_skin,432,days,f,arm_circ,cm,-0.1733,14.294,0.08222
who_expanded_arm_skin,433,days,f,arm_circ,cm,-0.1733,14.2953,0.08222
who_expanded_arm_skin,434,days,f,arm_circ,cm,-0.1733,14.2967,0.08221
who_expanded_arm_skin,435,days,f,arm_circ,cm,-0.1733,14.2981,0.0822
who_expanded_arm_skin,436,days,f,arm_circ,cm,-0.1733,14.2995,0.08219
who_expanded_arm_skin,437,days,f,arm_circ,cm,-0.1733,14.3009,0.08218
who_expanded_arm_skin,438,days,f,arm_circ,cm,-0.1733,14.3023,0.08217
who_expanded_arm_skin,439,days,f,arm_circ,cm,-0.1733,14.3037,0.08217
who_expanded_arm_skin,440,days,f,arm_circ,cm,-0.1733,14.3051,0.08216
who_expanded_arm_skin,441,days,f,arm_circ,cm,-0.1733,14.3065,0.08215
who_expanded_arm_skin,442,days,f,arm_circ,cm,-0.1733,14.308,0.08214
who_expanded_arm_skin,443,days,f,arm_circ,cm,-0.1733,14.3094,0.08213
who_expanded_arm_skin,444,days,f,arm_circ,cm,-0.1733,14.3108,0.08212
who_expanded_arm_skin,445,days,f,arm_circ,cm,-0.1733,14.3122,0.08212
who_expanded_arm_skin,446,days,f,arm_circ,cm,-0.1733,14.3136,0.08211
who_expanded_arm_skin,447,days,f,arm_circ,cm,-0.1733,14.3151,0.0821
who_expanded_arm_skin,448,days,f,arm_circ,cm,-0.1733,14.3165,0.08209
who_expanded_arm_skin,449,days,f,arm_circ,cm,-0.1733,14.3179,0.08208
who_expanded_arm_skin,450,days,f,arm_circ,cm,-0.1733,14.3194,0.08208
who_expanded_arm_skin,451,days,f,arm_circ,cm,-0.1733,14.3208,0.08207
who_expanded_arm_skin,452,days,f,arm_circ,cm,-0.1733,14.3223,0.08206
who_expanded_arm_skin,453,days,f,arm_circ,cm,-0.1733,14.3237,0.08205
who_expanded_arm_skin,454,days,f,arm_circ,cm,-0.1733,14.3252,0.08204
who_expanded_arm_skin,455,days,f,arm_circ,cm,-0.1733,14.3266,0.08204
who_expanded_arm_skin,456,days,f,arm_circ,cm,-0.1733,14.3281,0.08203
who_expanded_arm_skin,457,days,f,arm_circ,cm,-0.1733,14.3295,0.08202
who_expanded_arm_skin,458,days,f,arm_circ,cm,-0.1733,14.331,0.08201
who_expanded_arm_skin,459,days,f,arm_circ,cm,-0.1733,14.3325,0.082
who_expanded_arm_skin,460,days,f,arm_circ,cm,-0.1733,14.3339,0.082
who_expanded_arm_skin,461,days,f,arm_circ,cm,-0.1733,14.3354,0.08199
who_expanded_arm_skin,462,days,f,arm_circ,cm,-0.1733,14.3369,0.08198
who_expanded_arm_skin,463,days,f,arm_circ,cm,-0.1733,14.3384,0.08197
who_expanded_arm_skin,464,days,f,arm_circ,cm,-0.1733,14.3399,0.08196
who_expanded_arm_skin,465,days,f,arm_circ,cm,-0.1733,14.3414,0.08196
who_expanded_arm_skin,466,days,f,arm_circ,cm,-0.1733,14.3429,0.08195
who_expanded_arm_skin,467,days,f,arm_circ,cm,-0.1733,14.3444,0.08194
who_expanded_arm_skin,468,days,f,arm_circ,cm,-0.1733,14.3459,0.08193
who_expanded_arm_skin,469,days,f,arm_circ,cm,-0.1733,14.3474,0.08193
who_expanded_arm_skin,470,days,f,arm_circ,cm,-0.1733,14.3489,0.08192
who_expanded_arm_skin,471,days,f,arm_circ,cm,-0.1733,14.3504,0.08191
who_expanded_arm_skin,472,days,f,arm_circ,cm,-0.1733,14.3519,0.0819
who_expanded_arm_skin,473,days,f,arm_circ,cm,-0.1733,14.3534,0.0819
who_expanded_arm_skin,474,days,f,arm_circ,cm,-0.1733,14.355,0.08189
who_expanded_arm_skin,475,days,f,arm_circ,cm,-0.1733,14.3565,0.08188
who_expanded_arm_skin,476,days,f,arm_circ,cm,-0.1733,14.358,0.08187
who_expanded_arm_skin,477,days,f,arm_circ,cm,-0.1733,14.3596,0.08187
who_expanded_arm_skin,478,days,f,arm_circ,cm,-0.1733,14.3611,0.08186
who_expanded_arm_skin,479,days,f,arm_circ,cm,-0.1733,14.3627,0.08185
who_expanded_arm_skin,480,days,f,arm_circ,cm,-0.1733,14.3642,0.08184
who_expanded_arm_skin,481,days,f,arm_circ,cm,-0.1733,14.3658,0.08184
who_expanded_arm_skin,482,days,f,arm_circ,cm,-0.1733,14.3673,0.08183
who_expanded_arm_skin,483,days,f,arm_circ,cm,-0.1733,14.3689,0.08182
who_expanded_arm_skin,484,days,f,arm_circ,cm,-0.1733,14.3705,0.08182
who_expanded_arm_skin,485,days,f,arm_circ,cm,-0.1733,14.372,0.08181
who_expanded_arm_skin,486,days,f,arm_circ,cm,-0.1733,14.3736,0.0818
who_expanded_arm_skin,487,days,f,arm_circ,cm,-0.1733,14.3752,0.08179
who_expanded_arm_skin,488,days,f,arm_circ,cm,-0.1733,14.3768,0.08179
who_expanded_arm_skin,489,days,f,arm_circ,cm,-0.1733,14.3784,0.08178
who_expanded_arm_skin,490,days,f,arm_circ,cm,-0.1733,14.38,0.08177
who_expanded_arm_skin,491,days,f,arm_circ,cm,-0.1733,14.3816,0.08177
who_expanded_arm_skin,492,days,f,arm_circ,cm,-0.1733,14.3832,0.08176
who_expanded_arm_skin,493,days,f,arm_circ,cm,-0.1733,14.3848,0.08175
who_expanded_arm_skin,494,days,f,arm_circ,cm,-0.1733,14.3864,0.08175
who_expanded_arm_skin,495,days,f,arm_circ,cm,-0.1733,14.388,0.08174
who_expanded_arm_skin,496,days,f,arm_circ,cm,-0.1733,14.3896,0.08173
who_expanded_arm_skin,497,days,f,arm_circ,cm,-0.1733,14.3913,0.08173
who_expanded_arm_skin,498,days,f,arm_circ,cm,-0.1733,14.3929,0.08172
who_expanded_arm_skin,499,days,f,arm_circ,cm,-0.1733,14.3945,0.08171
who_expanded_arm_skin,500,days,f,arm_circ,cm,-0.1733,14.3962,0.08171
who_expanded_arm_skin,501,days,f,arm_circ,cm,-0.1733,14.3978,0.0817
who_expanded_arm_skin,502,days,f,arm_circ,cm,-0.1733,14.3995,0.08169
who_expanded_arm_skin,503,days,f,arm_circ,cm,-0.1733,14.4011,0.08169
who_expanded_arm_skin,504,days,f,arm_circ,cm,-0.1733,14.4028,0.08168
who_expanded_arm_skin,505,days,f,arm_circ,cm,-0.1733,14.4044,0.08167
who_expanded_arm_skin,506,days,f,arm_circ,cm,-0.1733,14.4061,0.08167
who_expanded_arm_skin,507,days,f,arm_circ,cm,-0.1733,14.4078,0.08166
who_expanded_arm_skin,508,days,f,arm_circ,cm,-0.1733,14.4094,0.08165
who_expanded_arm_skin,509,days,f,arm_circ,cm,-0.1733,14.4111,0.08165
who_expanded_arm_skin,510,days,f,arm_circ,cm,-0.1733,14.4128,0.08164
who_expanded_arm_skin,511,days,f,arm_circ,cm,-0.1733,14.4145,0.08164
who_expanded_arm_skin,512,days,f,arm_circ,cm,-0.1733,14.4162,0.08163
who_expanded_arm_skin,513,days,f,arm_circ,cm,-0.1733,14.4179,0.08162
who_expanded_arm_skin,514,days,f,arm_circ,cm,-0.1733,14.4196,0.08162
who_expanded_arm_skin,515,days,f,arm_circ,cm,-0.1733,14.4213,0.08161
who_expanded_arm_skin,516,days,f,arm_circ,cm,-0.1733,14.423,0.08161
who_expanded_arm_skin,517,days,f,arm_circ,cm,-0.1733,14.4247,0.0816
who_expanded_arm_skin,518,days,f,arm_circ,cm,-0.1733,14.4264,0.08159
who_expanded_arm_skin,519,days,f,arm_circ,cm,-0.1733,14.4281,0.08159
who_expanded_arm_skin,520,days,f,arm_circ,cm,-0.1733,14.4298,0.08158
who_expanded_arm_skin,521,days,f,arm_circ,cm,-0.1733,14.4316,0.08158
who_expanded_arm_skin,522,days,f,arm_circ,cm,-0.1733,14.4333,0.08157
who_expanded_arm_skin,523,days,f,arm_circ,cm,-0.1733,14.435,0.08156
who_expanded_arm_skin,524,days,f,arm_circ,cm,-0.1733,14.4368,0.08156
who_expanded_arm_skin,525,days,f,arm_circ,cm,-0.1733,14.4385,0.08155
who_expanded_arm_skin,526,days,f,arm_circ,cm,-0.1733,14.4403,0.08155
who_expanded_arm_skin,527,days,f,arm_circ,cm,-0.1733,14.442,0.08154
who_expanded_arm_skin,528,days,f,arm_circ,cm,-0.1733,14.4438,0.08154
who_expanded_arm_skin,529,days,f,arm_circ,cm,-0.1733,14.4455,0.08153
who_expanded_arm_skin,530,days,f,arm_circ,cm,-0.1733,14.4473,0.08153
who_expanded_arm_skin,531,days,f,arm_circ,cm,-0.1733,14.4491,0.08152
who_expanded_arm_skin,532,days,f,arm_circ,cm,-0.1733,14.4508,0.08151
who_expanded_arm_skin,533,days,f,arm_circ,cm,-0.1733,14.4526,0.08151
who_expanded_arm_skin,534,days,f,arm_circ,cm,-0.1733,14.4544,0.0815
who_expanded_arm_skin,535,days,f,arm_circ,cm,-0.1733,14.4562,0.0815
who_expanded_arm_skin,536,days,f,arm_circ,cm,-0.1733,14.458,0.08149
who_expanded_arm_skin,537,days,f,arm_circ,cm,-0.1733,14.4597,0.08149
who_expanded_arm_skin,538,days,f,arm_circ,cm,-0.1733,14.4615,0.08148
who_expanded_arm_skin,539,days,f,arm_circ,cm,-0.1733,14.4633,0.08148
who_expanded_arm_skin,540,days,f,arm_circ,cm,-0.1733,14.4651,0.08147
who_expanded_arm_skin,541,days,f,arm_circ,cm,-0.1733,14.4669,0.08147
who_expanded_arm_skin,542,days,f,arm_circ,cm,-0.1733,14.4688,0.08146
who_expanded_arm_skin,543,days,f,arm_circ,cm,-0.1733,14.4706,0.08146
who_expanded_arm_skin,544,days,f,arm_circ,cm,-0.1733,14.4724,0.08145
who_expanded_arm_skin,545,days,f,arm_circ,cm,-0.1733,14.4742,0.08145
who_expanded_arm_skin,546,days,f,arm_circ,cm,-0.1733,14.476,0.08144
who_expanded_arm_skin,547,days,f,arm_circ,cm,-0.1733,14.4779,0.08144
who_expanded_arm_skin,548,days,f,arm_circ,cm,-0.1733,14.4797,0.08143
who_expanded_arm_skin,549,days,f,arm_circ,cm,-0.1733,14.4815,0.08143
who_expanded_arm_skin,550,days,f,arm_circ,cm,-0.1733,14.4834,0.08142
who_expanded_arm_skin,551,days,f,arm_circ,cm,-0.1733,14.4852,0.08142
who_expanded_arm_skin,552,days,f,arm_circ,cm,-0.1733,14.4871,0.08142
who_expanded_arm_skin,553,days,f,arm_circ,cm,-0.1733,14.4889,0.08141
who_expanded_arm_skin,554,days,f,arm_circ,cm,-0.1733,14.4908,0.08141
who_expanded_arm_skin,555,days,f,arm_circ,cm,-0.1733,14.4926,0.0814
who_expanded_arm_skin,556,days,f,arm_circ,cm,-0.1733,14.4945,0.0814
who_expanded_arm_skin,557,days,f,arm_circ,cm,-0.1733,14.4964,0.08139
who_expanded_arm_skin,558,days,f,arm_circ,cm,-0.1733,14.4983,0.08139
who_expanded_arm_skin,559,days,f,arm_circ,cm,-0.1733,14.5001,0.08138
who_expanded_arm_skin,560,days,f,arm_circ,cm,-0.1733,14.502,0.08138
who_expanded_arm_skin,561,days,f,arm_circ,cm,-0.1733,14.5039,0.08138
who_expanded_arm_skin,562,days,f,arm_circ,cm,-0.1733,14.5058,0.08137
who_expanded_arm_skin,563,days,f,arm_circ,cm,-0.1733,14.5077,0.08137
who_expanded_arm_skin,564,days,f,arm_circ,cm,-0.1733,14.5096,0.08136
who_expanded_arm_skin,565,days,f,arm_circ,cm,-0.1733,14.5115,0.08136
who_expanded_arm_skin,566,days,f,arm_circ,cm,-0.1733,14.5134,0.08136
who_expanded_arm_skin,567,days,f,arm_circ,cm,-0.1733,14.5153,0.08135
who_expanded_arm_skin,568,days,f,arm_circ,cm,-0.1733,14.5172,0.08135
who_expanded_arm_skin,569,days,f,arm_circ,cm,-0.1733,14.5192,0.08134
who_expanded_arm_skin,570,days,f,arm_circ,cm,-0.1733,14.5211,0.08134
who_expanded_arm_skin,571,days,f,arm_circ,cm,-0.1733,14.523,0.08134
who_expanded_arm_skin,572,days,f,arm_circ,cm,-0.1733,14.5249,0.08133
who_expanded_arm_skin,573,days,f,arm_circ,cm,-0.1733,14.5269,0.08133
who_expanded_arm_skin,574,days,f,arm_circ,cm,-0.1733,14.5288,0.08133
who_expanded_arm_skin,575,days,f,arm_circ,cm,-0.1733,14.5308,0.08132
who_expanded_arm_skin,576,days,f,arm_circ,cm,-0.1733,14.5327,0.08132
who_expanded_arm_skin,577,days,f,arm_circ,cm,-0.1733,14.5347,0.08132
who_expanded_arm_skin,578,days,f,arm_circ,cm,-0.1733,14.5366,0.08131
who_expanded_arm_skin,579,days,f,arm_circ,cm,-0.1733,14.5386,0.08131
who_expanded_arm_skin,580,days,f,arm_circ,cm,-0.1733,14.5406,0.08131
who_expanded_arm_skin,581,days,f,arm_circ,cm,-0.1733,14.5425,0.0813
who_expanded_arm_skin,582,days,f,arm_circ,cm,-0.1733,14.5445,0.0813
who_expanded_arm_skin,583,days,f,arm_circ,cm,-0.1733,14.5465,0.0813
who_expanded_arm_skin,584,days,f,arm_circ,cm,-0.1733,14.5484,0.08129
who_expanded_arm_skin,585,days,f,arm_circ,cm,-0.1733,14.5504,0.08129
who_expanded_arm_skin,586,days,f,arm_circ,cm,-0.1733,14.5524,0.08129
who_expanded_arm_skin,587,days,f,arm_circ,cm,-0.1733,14.5544,0.08128
who_expanded_arm_skin,588,days,f,arm_circ,cm,-0.1733,14.5564,0.08128
who_expanded_arm_skin,589,days,f,arm_circ,cm,-0.1733,14.5584,0.08128
who_expanded_arm_skin,590,days,f,arm_circ,cm,-0.1733,14.5604,0.08127
who_expanded_arm_skin,591,days,f,arm_circ,cm,-0.1733,14.5624,0.08127
who_expanded_arm_skin,592,days,f,arm_circ,cm,-0.1733,14.5644,0.08127
who_expanded_arm_skin,593,days,f,arm_circ,cm,-0.1733,14.5664,0.08127
who_expanded_arm_skin,594,days,f,arm_circ,cm,-0.1733,14.5685,0.08126
who_expanded_arm_skin,595,days,f,arm_circ,cm,-0.1733,14.5705,0.08126
who_expanded_arm_skin,596,days,f,arm_circ,cm,-0.1733,14.5725,0.08126
who_expanded_arm_skin,597,days,f,arm_circ,cm,-0.1733,14.5745,0.08125
who_expanded_arm_skin,598,days,f,arm_circ,cm,-0.1733,14.5766,0.08125
who_expanded_arm_skin,599,days,f,arm_circ,cm,-0.1733,14.5786,0.08125
who_expanded_arm_skin,600,days,f,arm_circ,cm,-0.1733,14.5806,0.08125
who_expanded_arm_skin,601,days,f,arm_circ,cm,-0.1733,14.5827,0.08124
who_expanded_arm_skin,602,days,f,arm_circ,cm,-0.1733,14.5847,0.08124
who_expanded_arm_skin,603,days,f,arm_circ,cm,-0.1733,14.5868,0.08124
who_expanded_arm_skin,604,days,f,arm_circ,cm,-0.1733,14.5889,0.08124
who_expanded_arm_skin,605,days,f,arm_circ,cm,-0.1733,14.5909,0.08124
who_expanded_arm_skin,606,days,f,arm_circ,cm,-0.1733,14.593,0.08123
who_expanded_arm_skin,607,days,f,arm_circ,cm,-0.1733,14.5951,0.08123
who_expanded_arm_skin,608,days,f,arm_circ,cm,-0.1733,14.5971,0.08123
who_expanded_arm_skin,609,days,f,arm_circ,cm,-0.1733,14.5992,0.08123
who_expanded_arm_skin,610,days,f,arm_circ,cm,-0.1733,14.6013,0.08122
who_expanded_arm_skin,611,days,f,arm_circ,cm,-0.1733,14.6034,0.08122
who_expanded_arm_skin,612,days,f,arm_circ,cm,-0.1733,14.6055,0.08122
who_expanded_arm_skin,613,days,f,arm_circ,cm,-0.1733,14.6076,0.08122
who_expanded_arm_skin,614,days,f,arm_circ,cm,-0.1733,14.6097,0.08122
who_expanded_arm_skin,615,days,f,arm_circ,cm,-0.1733,14.6118,0.08121
who_expanded_arm_skin,616,days,f,arm_circ,cm,-0.1733,14.6139,0.08121
who_expanded_arm_skin,617,days,f,arm_circ,cm,-0.1733,14.616,0.08121
who_expanded_arm_skin,618,days,f,arm_circ,cm,-0.1733,14.6181,0.08121
who_expanded_arm_skin,619,days,f,arm_circ,cm,-0.1733,14.6202,0.08121
who_expanded_arm_skin,620,days,f,arm_circ,cm,-0.1733,14.6223,0.08121
who_expanded_arm_skin,621,days,f,arm_circ,cm,-0.1733,14.6245,0.0812
who_expanded_arm_skin,622,days,f,arm_circ,cm,-0.1733,14.6266,0.0812
who_expanded_arm_skin,623,days,f,arm_circ,cm,-0.1733,14.6287,0.0812
who_expanded_arm_skin,624,days,f,arm_circ,cm,-0.1733,14.6309,0.0812
who_expanded_arm_skin,625,days,f,arm_circ,cm,-0.1733,14.633,0.0812
who_expanded_arm_skin,626,days,f,arm_circ,cm,-0.1733,14.6352,0.0812
who_expanded_arm_skin,627,days,f,arm_circ,cm,-0.1733,14.6373,0.0812
who_expanded_arm_skin,628,days,f,arm_circ,cm,-0.1733,14.6395,0.08119
who_expanded_arm_skin,629,days,f,arm_circ,cm,-0.1733,14.6416,0.08119
who_expanded_arm_skin,630,days,f,arm_circ,cm,-0.1733,14.6438,0.08119
who_expanded_arm_skin,631,days,f,arm_circ,cm,-0.1733,14.646,0.08119
who_expanded_arm_skin,632,days,f,arm_circ,cm,-0.1733,14.6481,0.08119
who_expanded_arm_skin,633,days,f,arm_circ,cm,-0.1733,14.6503,0.08119
who_expanded_arm_skin,634,days,f,arm_circ,cm,-0.1733,14.6525,0.08119
who_expanded_arm_skin,635,days,f,arm_circ,cm,-0.1733,14.6547,0.08119
who_expanded_arm_skin,636,days,f,arm_circ,cm,-0.1733,14.6569,0.08119
who_expanded_arm_skin,637,days,f,arm_circ,cm,-0.1733,14.6591,0.08119
who_expanded_arm_skin,638,days,f,arm_circ,cm,-0.1733,14.6613,0.08118
who_expanded_arm_skin,639,days,f,arm_circ,cm,-0.1733,14.6635,0.08118
who_expanded_arm_skin,640,days,f,arm_circ,cm,-0.1733,14.6657,0.08118
who_expanded_arm_skin,641,days,f,arm_circ,cm,-0.1733,14.6679,0.08118
who_expanded_arm_skin,642,days,f,arm_circ,cm,-0.1733,14.6701,0.08118
who_expanded_arm_skin,643,days,f,arm_circ,cm,-0.1733,14.6723,0.08118
who_expanded_arm_skin,644,days,f,arm_circ,cm,-0.1733,14.6746,0.08118
who_expanded_arm_skin,645,days,f,arm_circ,cm,-0.1733,14.6768,0.08118
who_expanded_arm_skin,646,days,f,arm_circ,cm,-0.1733,14.679,0.08118
who_expanded_arm_skin,647,days,f,arm_circ,cm,-0.1733,14.6813,0.08118
who_expanded_arm_skin,648,days,f,arm_circ,cm,-0.1733,14.6835,0.08118
who_expanded_arm_skin,649,days,f,arm_circ,cm,-0.1733,14.6857,0.08118
who_expanded_arm_skin,650,days,f,arm_circ,cm,-0.1733,14.688,0.08118
who_expanded_arm_skin,651,days,f,arm_circ,cm,-0.1733,14.6902,0.08118
who_expanded_arm_skin,652,days,f,arm_circ,cm,-0.1733,14.6925,0.08118
who_expanded_arm_skin,653,days,f,arm_circ,cm,-0.1733,14.6948,0.08118
who_expanded_arm_skin,654,days,f,arm_circ,cm,-0.1733,14.697,0.08118
who_expanded_arm_skin,655,days,f,arm_circ,cm,-0.1733,14.6993,0.08118
who_expanded_arm_skin,656,days,f,arm_circ,cm,-0.1733,14.7016,0.08118
who_expanded_arm_skin,657,days,f,arm_circ,cm,-0.1733,14.7038,0.08118
who_expanded_arm_skin,658,days,f,arm_circ,cm,-0.1733,14.7061,0.08118
who_expanded_arm_skin,659,days,f,arm_circ,cm,-0.1733,14.7084,0.08118
who_expanded_arm_skin,660,days,f,arm_circ,cm,-0.1733,14.7107,0.08118
who_expanded_arm_skin,661,days,f,arm_circ,cm,-0.1733,14.713,0.08118
who_expanded_arm_skin,662,days,f,arm_circ,cm,-0.1733,14.7152,0.08118
who_expanded_arm_skin,663,days,f,arm_circ,cm,-0.1733,14.7175,0.08118
who_expanded_arm_skin,664,days,f,arm_circ,cm,-0.1733,14.7198,0.08118
who_expanded_arm_skin,665,days,f,arm_circ,cm,-0.1733,14.7221,0.08118
who_expanded_arm_skin,666,days,f,arm_circ,cm,-0.1733,14.7245,0.08118
who_expanded_arm_skin,667,days,f,arm_circ,cm,-0.1733,14.7268,0.08118
who_expanded_arm_skin,668,days,f,arm_circ,cm,-0.1733,14.7291,0.08118
who_expanded_arm_skin,669,days,f,arm_circ,cm,-0.1733,14.7314,0.08118
who_expanded_arm_skin,670,days,f,arm_circ,cm,-0.1733,14.7337,0.08118
who_expanded_arm_skin,671,days,f,arm_circ,cm,-0.1733,14.736,0.08118
who_expanded_arm_skin,672,days,f,arm_circ,cm,-0.1733,14.7384,0.08118
who_expanded_arm_skin,673,days,f,arm_circ,cm,-0.1733,14.7407,0.08118
who_expanded_arm_skin,674,days,f,arm_circ,cm,-0.1733,14.743,0.08118
who_expanded_arm_skin,675,days,f,arm_circ,cm,-0.1733,14.7454,0.08118
who_expanded_arm_skin,676,days,f,arm_circ,cm,-0.1733,14.7477,0.08118
who_expanded_arm_skin,677,days,f,arm_circ,cm,-0.1733,14.7501,0.08118
who_expanded_arm_skin,678,days,f,arm_circ,cm,-0.1733,14.7524,0.08118
who_expanded_arm_skin,679,days,f,arm_circ,cm,-0.1733,14.7548,0.08118
who_expanded_arm_skin,680,days,f,arm_circ,cm,-0.1733,14.7571,0.08118
who_expanded_arm_skin,681,days,f,arm_circ,cm,-0.1733,14.7595,0.08119
who_expanded_arm_skin,682,days,f,arm_circ,cm,-0.1733,14.7618,0.08119
who_expanded_arm_skin,683,days,f,arm_circ,cm,-0.1733,14.7642,0.08119
who_expanded_arm_skin,684,days,f,arm_circ,cm,-0.1733,14.7665,0.08119
who_expanded_arm_skin,685,days,f,arm_circ,cm,-0.1733,14.7689,0.08119
who_expanded_arm_skin,686,days,f,arm_circ,cm,-0.1733,14.7713,0.08119
who_expanded_arm_skin,687,days,f,arm_circ,cm,-0.1733,14.7737,0.08119
who_expanded_arm_skin,688,days,f,arm_circ,cm,-0.1733,14.776,0.08119
who_expanded_arm_skin,689,days,f,arm_circ,cm,-0.1733,14.7784,0.08119
who_expanded_arm_skin,690,days,f,arm_circ,cm,-0.1733,14.7808,0.08119
who_expanded_arm_skin,691,days,f,arm_circ,cm,-0.1733,14.7832,0.0812
who_expanded_arm_skin,692,days,f,arm_circ,cm,-0.1733,14.7856,0.0812
