date,evaporation
2001-05-20,2.856696
2001-05-21,3.278413
2001-05-22,2.956148
2001-05-23,3.217267
2001-05-24,3.196104
2001-05-25,3.223577
2001-05-26,3.376734
2001-05-27,3.119486
2001-05-28,3.318617
2001-05-29,3.504406
2001-05-30,3.433741
2001-05-31,3.229374
2001-06-01,3.355259
2001-06-02,3.416784
2001-06-03,3.058511
2001-06-04,3.478958
2001-06-05,3.585878
2001-06-06,3.285804
2001-06-07,3.655484
2001-06-08,3.260991
2001-06-09,3.633126
2001-06-10,3.758621
2001-06-11,3.709144
2001-06-12,3.425249
2001-06-13,3.476547
2001-06-14,3.899027
2001-06-15,3.872091
2001-06-16,3.743168
2001-06-17,3.919867
2001-06-18,3.946100
2001-06-19,3.397490
2001-06-20,3.721784
2001-06-21,3.773791
2001-06-22,3.790149
2001-06-23,3.808095
2001-06-24,3.750847
2001-06-25,3.774828
2001-06-26,3.729275
2001-06-27,3.971287
2001-06-28,3.905074
2001-06-29,4.031845
2001-06-30,3.934223
2001-07-01,3.650006
2001-07-02,3.758879
2001-07-03,3.646882
2001-07-04,3.771732
2001-07-05,3.796809
2001-07-06,3.797827
2001-07-07,3.741594
2001-07-08,4.013826
2001-07-09,3.879485
2001-07-10,3.693572
2001-07-11,3.533741
2001-07-12,3.772438
2001-07-13,3.989761
2001-07-14,3.874142
2001-07-15,3.915941
2001-07-16,3.846607
2001-07-17,3.506197
2001-07-18,3.751627
2001-07-19,3.738780
2001-07-20,3.568717
2001-07-21,3.792155
2001-07-22,3.936813
2001-07-23,3.881043
2001-07-24,3.904252
2001-07-25,3.939854
2001-07-26,3.573301
2001-07-27,3.680521
2001-07-28,3.508675
2001-07-29,3.580145
2001-07-30,3.453119
2001-07-31,3.726483
2001-08-01,3.974950
2001-08-02,3.632540
2001-08-03,3.561974
2001-08-04,3.594393
2001-08-05,3.653736
2001-08-06,3.667948
2001-08-07,3.473380
2001-08-08,3.588397
2001-08-09,3.646877
2001-08-10,3.652571
2001-08-11,3.509441
2001-08-12,3.836661
2001-08-13,3.442676
2001-08-14,3.406418
2001-08-15,3.408685
2001-08-16,3.488105
2001-08-17,3.457888
2001-08-18,3.372850
2001-08-19,3.448684
2001-08-20,3.514573
2001-08-21,3.148653
2001-08-22,3.431409
2001-08-23,3.352183
2001-08-24,3.460006
2001-08-25,3.361662
2001-08-26,3.372157
2001-08-27,3.196256
2001-08-28,3.118719
2001-08-29,3.260272
2001-08-30,3.123494
2001-08-31,3.330791
2001-09-01,3.154069
2001-09-02,3.105638
2001-09-03,2.952215
2001-09-04,3.156854
2001-09-05,2.913463
2001-09-06,3.112679
2001-09-07,3.104880
2001-09-08,3.056233
2001-09-09,3.262240
2001-09-10,2.859733
2001-09-11,2.840339
2001-09-12,2.624098
2001-09-13,2.840689
2001-09-14,2.834130
2001-09-15,2.752520
2001-09-16,2.717168
2001-09-17,2.818027
2001-09-18,2.769848
2001-09-19,2.253298
2001-09-20,2.760845
2001-09-21,2.594031
2001-09-22,2.488798
2001-09-23,2.464741
2001-09-24,2.478673
2001-09-25,2.408286
2001-09-26,2.333475
2001-09-27,2.414474
2001-09-28,2.502338
2001-09-29,2.445647
2001-09-30,2.264805
2001-10-01,2.295761
2001-10-02,1.924239
2001-10-03,2.186459
2001-10-04,2.075338
2001-10-05,1.997857
2001-10-06,2.125441
2001-10-07,2.112254
2001-10-08,2.108679
2001-10-09,1.902314
2001-10-10,2.216495
2001-10-11,1.835823
2001-10-12,1.915590
2001-10-13,1.629817
2001-10-14,1.937407
2001-10-15,1.833252
2001-10-16,1.938430
2001-10-17,2.008596
2001-10-18,1.907358
2001-10-19,1.673265
2001-10-20,1.795933
2001-10-21,1.654589
2001-10-22,1.621309
2001-10-23,1.639353
2001-10-24,1.836912
2001-10-25,1.491508
2001-10-26,1.507151
2001-10-27,1.345250
2001-10-28,1.514054
2001-10-29,1.096010
2001-10-30,1.415830
2001-10-31,1.429502
2001-11-01,1.308347
2001-11-02,1.274380
2001-11-03,1.210012
2001-11-04,1.326218
2001-11-05,0.996615
2001-11-06,1.051534
2001-11-07,1.308880
2001-11-08,1.318208
2001-11-09,1.325492
2001-11-10,0.980651
2001-11-11,0.937723
2001-11-12,0.958415
2001-11-13,1.115755
2001-11-14,0.730724
2001-11-15,0.852377
2001-11-16,0.935920
2001-11-17,0.820163
2001-11-18,0.803131
2001-11-19,0.936191
2001-11-20,1.020217
2001-11-21,0.760730
2001-11-22,0.831376
2001-11-23,0.905241
2001-11-24,0.654673
2001-11-25,0.859277
2001-11-26,0.770020
2001-11-27,0.768765
2001-11-28,0.430772
2001-11-29,1.022153
2001-11-30,0.668482
2001-12-01,0.831971
2001-12-02,0.841907
2001-12-03,0.617254
2001-12-04,0.407968
2001-12-05,0.444632
2001-12-06,0.479934
2001-12-07,0.550302
2001-12-08,0.481259
2001-12-09,0.384288
2001-12-10,0.400536
2001-12-11,0.597243
2001-12-12,0.352059
2001-12-13,0.447645
2001-12-14,0.345462
2001-12-15,0.426934
2001-12-16,0.174631
2001-12-17,0.129852
2001-12-18,0.469092
2001-12-19,0.270125
2001-12-20,0.504656
2001-12-21,0.143604
2001-12-22,0.250389
2001-12-23,0.118709
2001-12-24,0.288115
2001-12-25,0.564105
2001-12-26,0.000000
2001-12-27,0.208683
2001-12-28,0.168311
2001-12-29,0.000000
2001-12-30,0.353850
2001-12-31,0.369104
2002-01-01,0.119054
2002-01-02,0.191938
2002-01-03,0.372966
2002-01-04,0.452582
2002-01-05,0.240534
2002-01-06,0.000000
2002-01-07,0.283723
2002-01-08,0.606970
2002-01-09,0.139308
2002-01-10,0.230254
2002-01-11,0.225927
2002-01-12,0.127937
2002-01-13,0.485436
2002-01-14,0.317142
2002-01-15,0.328276
2002-01-16,0.361054
2002-01-17,0.259645
2002-01-18,0.202210
2002-01-19,0.000000
2002-01-20,0.468374
2002-01-21,0.135787
2002-01-22,0.341127
2002-01-23,0.218637
2002-01-24,0.072963
2002-01-25,0.118050
2002-01-26,0.348299
2002-01-27,0.360165
2002-01-28,0.248504
2002-01-29,0.405192
2002-01-30,0.146214
2002-01-31,0.286062
2002-02-01,0.296656
2002-02-02,0.712946
2002-02-03,0.453216
2002-02-04,0.402627
2002-02-05,0.458339
2002-02-06,0.793300
2002-02-07,0.322520
2002-02-08,0.503448
2002-02-09,0.545767
2002-02-10,0.690384
2002-02-11,0.542845
2002-02-12,0.507949
2002-02-13,0.645963
2002-02-14,0.754068
2002-02-15,0.204161
2002-02-16,0.595539
2002-02-17,0.611460
2002-02-18,0.636364
2002-02-19,0.642448
2002-02-20,0.651438
2002-02-21,0.704276
2002-02-22,0.799652
2002-02-23,0.746351
2002-02-24,0.752394
2002-02-25,0.651363
2002-02-26,0.773168
2002-02-27,0.748236
2002-02-28,1.062472
2002-03-01,0.765794
2002-03-02,0.944291
2002-03-03,0.916681
2002-03-04,0.939619
2002-03-05,0.760839
2002-03-06,0.960750
2002-03-07,1.106531
2002-03-08,0.470850
2002-03-09,1.113070
2002-03-10,1.137127
2002-03-11,1.121462
2002-03-12,1.107844
2002-03-13,1.446883
2002-03-14,1.112029
2002-03-15,1.033883
2002-03-16,1.416027
2002-03-17,1.084693
2002-03-18,1.106305
2002-03-19,1.447570
2002-03-20,1.497997
2002-03-21,1.618782
2002-03-22,1.322333
2002-03-23,1.290655
2002-03-24,1.390035
2002-03-25,1.546101
2002-03-26,1.301639
2002-03-27,1.557631
2002-03-28,1.393184
2002-03-29,1.488025
2002-03-30,1.782494
2002-03-31,1.678413
2002-04-01,1.596409
2002-04-02,2.120527
2002-04-03,1.758317
2002-04-04,2.096388
2002-04-05,1.739481
2002-04-06,1.712310
2002-04-07,1.856589
2002-04-08,1.932425
2002-04-09,2.081337
2002-04-10,2.321280
2002-04-11,2.136833
2002-04-12,2.223741
2002-04-13,1.724848
2002-04-14,1.896999
2002-04-15,2.133124
2002-04-16,2.185911
2002-04-17,2.291646
2002-04-18,2.480650
2002-04-19,2.440254
2002-04-20,2.367674
2002-04-21,2.320500
2002-04-22,2.624383
2002-04-23,2.575433
2002-04-24,2.337323
2002-04-25,2.660247
2002-04-26,2.353765
2002-04-27,2.469880
2002-04-28,2.538342
2002-04-29,2.754542
2002-04-30,2.629453
2002-05-01,2.251907
2002-05-02,2.519074
2002-05-03,3.069048
2002-05-04,2.765644
2002-05-05,2.858400
2002-05-06,2.791966
2002-05-07,2.787232
2002-05-08,2.747336
2002-05-09,2.961826
2002-05-10,2.898765
2002-05-11,3.069484
2002-05-12,3.071386
2002-05-13,2.992559
2002-05-14,3.186038
2002-05-15,2.948112
2002-05-16,3.044342
2002-05-17,3.268000
2002-05-18,3.009435
2002-05-19,2.832210
2002-05-20,3.065794
2002-05-21,3.202113
2002-05-22,3.239450
2002-05-23,3.230566
2002-05-24,3.436448
2002-05-25,3.494361
2002-05-26,3.230781
2002-05-27,3.032970
2002-05-28,3.272487
2002-05-29,3.164149
2002-05-30,3.513915
2002-05-31,3.481357
2002-06-01,3.595418
2002-06-02,3.318712
2002-06-03,3.240392
2002-06-04,3.443172
2002-06-05,3.520109
2002-06-06,3.103871
2002-06-07,3.699090
2002-06-08,3.783514
2002-06-09,3.662101
2002-06-10,3.703523
2002-06-11,3.518813
2002-06-12,3.590410
2002-06-13,3.594872
2002-06-14,3.751283
2002-06-15,3.702810
2002-06-16,3.726098
2002-06-17,3.839475
2002-06-18,3.557703
2002-06-19,3.726075
2002-06-20,3.812520
2002-06-21,3.802939
2002-06-22,3.679215
2002-06-23,3.748855
2002-06-24,3.728843
2002-06-25,3.713427
2002-06-26,3.830677
2002-06-27,3.966478
2002-06-28,3.904266
2002-06-29,3.946877
2002-06-30,3.713512
2002-07-01,3.683671
2002-07-02,3.946331
2002-07-03,3.648495
2002-07-04,3.463091
2002-07-05,3.610104
2002-07-06,3.604840
2002-07-07,3.933539
2002-07-08,3.776569
2002-07-09,4.020148
2002-07-10,3.824889
2002-07-11,3.857513
2002-07-12,3.752918
2002-07-13,3.962443
2002-07-14,3.829565
2002-07-15,3.817734
2002-07-16,3.836199
2002-07-17,3.758799
2002-07-18,3.798875
2002-07-19,3.945579
2002-07-20,3.873380
2002-07-21,3.605214
2002-07-22,3.740473
2002-07-23,3.993631
2002-07-24,3.794839
2002-07-25,3.740295
2002-07-26,3.641618
2002-07-27,3.804156
2002-07-28,3.709278
2002-07-29,3.675658
2002-07-30,3.357654
2002-07-31,3.562103
2002-08-01,3.737747
2002-08-02,3.819266
2002-08-03,3.807422
2002-08-04,3.623287
2002-08-05,3.811274
2002-08-06,3.489721
2002-08-07,3.724718
2002-08-08,3.359181
2002-08-09,3.677769
2002-08-10,3.599106
2002-08-11,3.811088
2002-08-12,3.780130
2002-08-13,3.296542
2002-08-14,3.492135
2002-08-15,3.341622
2002-08-16,3.391938
2002-08-17,3.041067
2002-08-18,3.383833
2002-08-19,3.484738
2002-08-20,3.476317
2002-08-21,3.483831
2002-08-22,3.628494
2002-08-23,3.292289
2002-08-24,3.207509
2002-08-25,3.538639
2002-08-26,3.456651
2002-08-27,3.260482
2002-08-28,3.195975
2002-08-29,3.196787
2002-08-30,2.910558
2002-08-31,3.135342
2002-09-01,3.038498
2002-09-02,3.013126
2002-09-03,3.040699
2002-09-04,2.861939
2002-09-05,3.074988
2002-09-06,3.072431
2002-09-07,2.811413
2002-09-08,2.875380
2002-09-09,2.751213
2002-09-10,2.886668
2002-09-11,3.024290
2002-09-12,3.134545
2002-09-13,2.806660
2002-09-14,2.518676
2002-09-15,2.856536
2002-09-16,2.829999
2002-09-17,2.826626
2002-09-18,2.610298
2002-09-19,2.803726
2002-09-20,2.581442
2002-09-21,2.701167
2002-09-22,2.345873
2002-09-23,2.401759
2002-09-24,2.568660
2002-09-25,2.400130
2002-09-26,2.274159
2002-09-27,2.433324
2002-09-28,2.422380
2002-09-29,2.700619
2002-09-30,2.257970
2002-10-01,2.148970
2002-10-02,2.123488
2002-10-03,2.498037
2002-10-04,2.169829
2002-10-05,1.867017
2002-10-06,2.217477
2002-10-07,2.055547
2002-10-08,2.258402
2002-10-09,1.740996
2002-10-10,2.035520
2002-10-11,1.854336
2002-10-12,1.758507
2002-10-13,1.804358
2002-10-14,1.755666
2002-10-15,2.230496
2002-10-16,1.895601
2002-10-17,1.911171
2002-10-18,1.854819
2002-10-19,1.538574
2002-10-20,1.679799
2002-10-21,1.623351
2002-10-22,1.699505
2002-10-23,1.617149
2002-10-24,1.857816
2002-10-25,1.578071
2002-10-26,1.380566
2002-10-27,1.414931
2002-10-28,1.586838
2002-10-29,1.400937
2002-10-30,1.236021
2002-10-31,1.394735
2002-11-01,1.383496
2002-11-02,1.522267
2002-11-03,1.404885
2002-11-04,1.134534
2002-11-05,1.257958
2002-11-06,1.172954
2002-11-07,1.015455
2002-11-08,1.006541
2002-11-09,1.255231
2002-11-10,1.261717
2002-11-11,1.398937
2002-11-12,0.957709
2002-11-13,0.894710
2002-11-14,0.913872
2002-11-15,1.216846
2002-11-16,0.927937
2002-11-17,0.827308
2002-11-18,0.828684
2002-11-19,0.678508
2002-11-20,0.887928
2002-11-21,0.979727
2002-11-22,0.613909
2002-11-23,0.722961
2002-11-24,0.956314
2002-11-25,0.715101
2002-11-26,0.701229
2002-11-27,0.775711
2002-11-28,0.531548
2002-11-29,0.390832
2002-11-30,0.308720
2002-12-01,0.588086
2002-12-02,0.653272
2002-12-03,0.325519
2002-12-04,0.414178
2002-12-05,0.494092
2002-12-06,0.557166
2002-12-07,0.304793
2002-12-08,0.617639
2002-12-09,0.442300
2002-12-10,0.452688
2002-12-11,0.396976
2002-12-12,0.561669
2002-12-13,0.163057
2002-12-14,0.471136
2002-12-15,0.358902
2002-12-16,0.513748
2002-12-17,0.599211
2002-12-18,0.244652
2002-12-19,0.518873
2002-12-20,0.255962
2002-12-21,0.560232
2002-12-22,0.401264
2002-12-23,0.551544
2002-12-24,0.379009
2002-12-25,0.362059
2002-12-26,0.158956
2002-12-27,0.474067
2002-12-28,0.224283
2002-12-29,0.229370
2002-12-30,0.391969
2002-12-31,0.162701
2003-01-01,0.411656
2003-01-02,0.355161
2003-01-03,0.311409
2003-01-04,0.099493
2003-01-05,0.304252
2003-01-06,0.193974
2003-01-07,0.415477
2003-01-08,0.289037
2003-01-09,0.328960
2003-01-10,0.300515
2003-01-11,0.300115
2003-01-12,0.018136
2003-01-13,0.245691
2003-01-14,0.182517
2003-01-15,0.312611
2003-01-16,0.278480
2003-01-17,0.313699
2003-01-18,0.184163
2003-01-19,0.376908
2003-01-20,0.151009
2003-01-21,0.293208
2003-01-22,0.294767
2003-01-23,0.162457
2003-01-24,0.030764
2003-01-25,0.128234
2003-01-26,0.189395
2003-01-27,0.199058
2003-01-28,0.171506
2003-01-29,0.322305
2003-01-30,0.250292
2003-01-31,0.229456
2003-02-01,0.234245
2003-02-02,0.582776
2003-02-03,0.256118
2003-02-04,0.592839
2003-02-05,0.311137
2003-02-06,0.223535
2003-02-07,0.256399
2003-02-08,0.608645
2003-02-09,0.511021
2003-02-10,0.647532
2003-02-11,0.613331
2003-02-12,0.624897
2003-02-13,0.345913
2003-02-14,0.598048
2003-02-15,0.437606
2003-02-16,0.563367
2003-02-17,0.611672
2003-02-18,0.689810
2003-02-19,0.705715
2003-02-20,0.557569
2003-02-21,0.717733
2003-02-22,0.467554
2003-02-23,0.675555
2003-02-24,1.077582
2003-02-25,0.812081
2003-02-26,0.576321
2003-02-27,0.729314
2003-02-28,0.928065
2003-03-01,0.701124
2003-03-02,0.962564
2003-03-03,0.907157
2003-03-04,0.681652
2003-03-05,1.005853
2003-03-06,0.943850
2003-03-07,0.841752
2003-03-08,1.098993
2003-03-09,1.034610
2003-03-10,1.311195
2003-03-11,1.151228
2003-03-12,1.297742
2003-03-13,1.299415
2003-03-14,1.279651
2003-03-15,1.208412
2003-03-16,1.426599
2003-03-17,1.138214
2003-03-18,1.451126
2003-03-19,1.197364
2003-03-20,1.477592
2003-03-21,1.384150
2003-03-22,1.346182
2003-03-23,1.456085
2003-03-24,1.524899
2003-03-25,1.640028
2003-03-26,1.564519
2003-03-27,1.732302
2003-03-28,1.339287
2003-03-29,1.776496
2003-03-30,1.675757
2003-03-31,1.681421
2003-04-01,1.778812
2003-04-02,1.572905
2003-04-03,1.673993
2003-04-04,1.603252
2003-04-05,1.752105
2003-04-06,1.980253
2003-04-07,2.025793
2003-04-08,1.807087
2003-04-09,2.185852
2003-04-10,2.020125
2003-04-11,1.970169
2003-04-12,1.952752
2003-04-13,2.117039
2003-04-14,2.046697
2003-04-15,2.430420
2003-04-16,1.914270
2003-04-17,2.362722
2003-04-18,2.485215
2003-04-19,2.245256
2003-04-20,2.334609
2003-04-21,2.542142
2003-04-22,2.360383
2003-04-23,2.415186
2003-04-24,2.240046
2003-04-25,2.525848
2003-04-26,2.393807
2003-04-27,2.503830
2003-04-28,2.522460
2003-04-29,2.649241
2003-04-30,2.391500
2003-05-01,2.536467
2003-05-02,2.791162
2003-05-03,2.652319
2003-05-04,2.617404
2003-05-05,2.945451
2003-05-06,2.509075
2003-05-07,2.641848
2003-05-08,3.021164
2003-05-09,2.920796
2003-05-10,2.830451
2003-05-11,2.808264
2003-05-12,3.161787
2003-05-13,3.136185
2003-05-14,2.723739
2003-05-15,3.085688
2003-05-16,2.911635
2003-05-17,3.413604
2003-05-18,3.104149
2003-05-19,3.147899
2003-05-20,3.282874
2003-05-21,3.537244
2003-05-22,3.141652
2003-05-23,3.061282
2003-05-24,3.030092
2003-05-25,3.326750
2003-05-26,3.225694
2003-05-27,3.437474
2003-05-28,3.132758
2003-05-29,3.272976
2003-05-30,3.168001
2003-05-31,3.515190
2003-06-01,3.256642
2003-06-02,3.352259
2003-06-03,3.728080
2003-06-04,3.354267
2003-06-05,3.475726
2003-06-06,3.826140
2003-06-07,3.533709
2003-06-08,3.514452
2003-06-09,3.342395
2003-06-10,3.661242
2003-06-11,3.319828
2003-06-12,3.546906
2003-06-13,3.703765
2003-06-14,3.705158
2003-06-15,3.746931
2003-06-16,3.798636
2003-06-17,3.731053
2003-06-18,3.489292
2003-06-19,3.884948
2003-06-20,3.549837
2003-06-21,3.655587
2003-06-22,3.651333
2003-06-23,3.949997
2003-06-24,3.736493
2003-06-25,3.960480
2003-06-26,4.020483
2003-06-27,3.635573
2003-06-28,3.780371
2003-06-29,3.954449
2003-06-30,3.882636
2003-07-01,3.850764
2003-07-02,3.913593
2003-07-03,3.506185
2003-07-04,3.760579
2003-07-05,3.966389
2003-07-06,3.766367
2003-07-07,4.273177
2003-07-08,3.521156
2003-07-09,3.815973
2003-07-10,3.664359
2003-07-11,3.719433
2003-07-12,3.926679
2003-07-13,3.764635
2003-07-14,3.799129
2003-07-15,3.930106
2003-07-16,3.779817
2003-07-17,3.455723
2003-07-18,3.928647
2003-07-19,3.901158
2003-07-20,3.920352
2003-07-21,3.845264
2003-07-22,3.491872
2003-07-23,3.769812
2003-07-24,3.884167
2003-07-25,3.892721
2003-07-26,3.751505
2003-07-27,3.551093
2003-07-28,3.833229
2003-07-29,3.790303
2003-07-30,3.863534
2003-07-31,3.930379
2003-08-01,3.513445
2003-08-02,3.469208
2003-08-03,3.716131
2003-08-04,3.485670
2003-08-05,3.648269
2003-08-06,3.759593
2003-08-07,3.749925
2003-08-08,3.801938
2003-08-09,3.344885
2003-08-10,3.652297
2003-08-11,3.796518
2003-08-12,3.507917
2003-08-13,3.358214
2003-08-14,3.566835
2003-08-15,3.560430
2003-08-16,3.562855
2003-08-17,3.401834
2003-08-18,3.428551
2003-08-19,3.477339
2003-08-20,3.645877
2003-08-21,3.218183
2003-08-22,3.368115
2003-08-23,3.401099
2003-08-24,3.057496
2003-08-25,2.788248
2003-08-26,3.309027
2003-08-27,3.230398
2003-08-28,3.032913
2003-08-29,3.163627
2003-08-30,3.054762
2003-08-31,3.006143
2003-09-01,3.120658
2003-09-02,3.089039
2003-09-03,3.087162
2003-09-04,3.099054
2003-09-05,3.158917
2003-09-06,3.108645
2003-09-07,2.698970
2003-09-08,2.798861
2003-09-09,2.902307
2003-09-10,2.786441
2003-09-11,2.875111
2003-09-12,3.007093
2003-09-13,2.855296
2003-09-14,2.640726
2003-09-15,2.963608
2003-09-16,2.566716
2003-09-17,2.796206
2003-09-18,2.969534
2003-09-19,2.588041
2003-09-20,2.667008
2003-09-21,2.733205
2003-09-22,2.523177
2003-09-23,2.551402
2003-09-24,2.379341
2003-09-25,2.505099
2003-09-26,2.635735
2003-09-27,2.401948
2003-09-28,2.284340
2003-09-29,2.398355
2003-09-30,2.241075
2003-10-01,2.273740
2003-10-02,2.287273
2003-10-03,2.116820
2003-10-04,2.046698
2003-10-05,2.348438
2003-10-06,2.260735
2003-10-07,2.049899
2003-10-08,1.979185
2003-10-09,2.059881
2003-10-10,1.904787
2003-10-11,1.893632
2003-10-12,1.690433
2003-10-13,1.852040
2003-10-14,1.970061
2003-10-15,1.657845
2003-10-16,1.616671
2003-10-17,1.896433
2003-10-18,1.856714
2003-10-19,1.733088
2003-10-20,1.839632
2003-10-21,1.560577
2003-10-22,1.442340
2003-10-23,1.729980
2003-10-24,1.662431
2003-10-25,1.736004
2003-10-26,1.548637
2003-10-27,1.214606
2003-10-28,1.432018
2003-10-29,1.549302
2003-10-30,1.562599
2003-10-31,1.382029
2003-11-01,1.454395
2003-11-02,1.072922
2003-11-03,1.072777
2003-11-04,1.270704
2003-11-05,1.192623
2003-11-06,0.807504
2003-11-07,1.018441
2003-11-08,1.388691
2003-11-09,0.997265
2003-11-10,1.124862
2003-11-11,1.146308
2003-11-12,1.027842
2003-11-13,0.923126
2003-11-14,0.861121
2003-11-15,0.712564
2003-11-16,0.996198
2003-11-17,0.586177
2003-11-18,0.871519
2003-11-19,0.711439
2003-11-20,0.824473
2003-11-21,0.796307
2003-11-22,0.938672
2003-11-23,0.962913
2003-11-24,0.842289
2003-11-25,0.990249
2003-11-26,0.738994
2003-11-27,0.585669
2003-11-28,0.634171
2003-11-29,0.671510
2003-11-30,0.701810
2003-12-01,0.355110
2003-12-02,0.734358
2003-12-03,0.453332
2003-12-04,0.561323
2003-12-05,0.602299
2003-12-06,0.532301
2003-12-07,0.560702
2003-12-08,0.435564
2003-12-09,0.651317
2003-12-10,0.586982
2003-12-11,0.563625
2003-12-12,0.161625
2003-12-13,0.288602
2003-12-14,0.234578
2003-12-15,0.053787
2003-12-16,0.105050
2003-12-17,0.408787
2003-12-18,0.382471
2003-12-19,0.331654
2003-12-20,0.218479
2003-12-21,0.402009
2003-12-22,0.188011
2003-12-23,0.206622
2003-12-24,0.544493
2003-12-25,0.102138
2003-12-26,0.359392
2003-12-27,0.335724
2003-12-28,0.256663
2003-12-29,0.357291
2003-12-30,0.321804
2003-12-31,0.131193
2004-01-01,0.167254
2004-01-02,0.270359
2004-01-03,0.134668
2004-01-04,0.298773
2004-01-05,0.221097
2004-01-06,0.000000
2004-01-07,0.399008
2004-01-08,0.028021
2004-01-09,0.120830
2004-01-10,0.544976
2004-01-11,0.437638
2004-01-12,0.180040
2004-01-13,0.429797
2004-01-14,0.174583
2004-01-15,0.490502
2004-01-16,0.389340
2004-01-17,0.288406
2004-01-18,0.334180
2004-01-19,0.107421
2004-01-20,0.422374
2004-01-21,0.071028
2004-01-22,0.486426
2004-01-23,0.125754
2004-01-24,0.559991
2004-01-25,0.435120
2004-01-26,0.033823
2004-01-27,0.375804
2004-01-28,0.472479
2004-01-29,0.161384
2004-01-30,0.435726
2004-01-31,0.286150
2004-02-01,0.373422
2004-02-02,0.446003
2004-02-03,0.416659
2004-02-04,0.299085
2004-02-05,0.521437
2004-02-06,0.336495
2004-02-07,0.436040
2004-02-08,0.511738
2004-02-09,0.486614
2004-02-10,0.388322
2004-02-11,0.458485
2004-02-12,0.664369
2004-02-13,0.852851
2004-02-14,0.495767
2004-02-15,0.664539
2004-02-16,0.580547
2004-02-17,0.368416
2004-02-18,0.520871
2004-02-19,0.640948
2004-02-20,0.523227
2004-02-21,0.964065
2004-02-22,0.813620
2004-02-23,0.565391
2004-02-24,0.604259
2004-02-25,0.896520
2004-02-26,0.775524
2004-02-27,0.776432
2004-02-28,0.733060
2004-02-29,0.794960
2004-03-01,0.833115
2004-03-02,0.764560
2004-03-03,0.490007
2004-03-04,0.768176
2004-03-05,0.988477
2004-03-06,1.278159
2004-03-07,1.197669
2004-03-08,1.168070
2004-03-09,1.185193
2004-03-10,1.084639
2004-03-11,1.177117
2004-03-12,1.356812
2004-03-13,1.163426
2004-03-14,1.151389
2004-03-15,1.282937
2004-03-16,1.135986
2004-03-17,1.372497
2004-03-18,1.228564
2004-03-19,1.446163
2004-03-20,1.534228
2004-03-21,1.685665
2004-03-22,1.330874
2004-03-23,1.439382
2004-03-24,1.708549
2004-03-25,1.512186
2004-03-26,1.547560
2004-03-27,1.849114
2004-03-28,1.603113
2004-03-29,1.644563
2004-03-30,1.661583
2004-03-31,1.546972
2004-04-01,1.631332
2004-04-02,1.747465
2004-04-03,2.063619
2004-04-04,1.849735
2004-04-05,2.127092
2004-04-06,1.897241
2004-04-07,1.955987
2004-04-08,1.943216
2004-04-09,2.020672
2004-04-10,2.036911
2004-04-11,2.046581
2004-04-12,2.024511
2004-04-13,2.403959
2004-04-14,2.082370
2004-04-15,2.110736
2004-04-16,2.165432
2004-04-17,2.290978
2004-04-18,1.955746
2004-04-19,2.368190
2004-04-20,1.982910
2004-04-21,2.450598
2004-04-22,2.324525
2004-04-23,2.543053
2004-04-24,2.482936
2004-04-25,2.453445
2004-04-26,2.501429
2004-04-27,2.598374
2004-04-28,2.895032
2004-04-29,2.550251
2004-04-30,2.716081
2004-05-01,2.669738
2004-05-02,2.710309
2004-05-03,2.791911
2004-05-04,2.873149
2004-05-05,3.042793
2004-05-06,2.875466
2004-05-07,3.059146
2004-05-08,2.709869
2004-05-09,2.663130
2004-05-10,3.250564
2004-05-11,3.177365
2004-05-12,3.171841
2004-05-13,3.014031
2004-05-14,3.154091
2004-05-15,2.931749
2004-05-16,3.280031
2004-05-17,3.180473
2004-05-18,3.054543
2004-05-19,2.996258
2004-05-20,3.266923
2004-05-21,3.009113
2004-05-22,3.148894
2004-05-23,3.201389
2004-05-24,3.161889
2004-05-25,3.370239
2004-05-26,3.545157
2004-05-27,3.354475
2004-05-28,3.427388
2004-05-29,3.452369
2004-05-30,3.262664
2004-05-31,3.485919
2004-06-01,3.558304
2004-06-02,3.627826
2004-06-03,3.468561
2004-06-04,3.335931
2004-06-05,3.699398
2004-06-06,3.302778
2004-06-07,3.477466
2004-06-08,3.748528
2004-06-09,3.757765
2004-06-10,3.636277
2004-06-11,3.347330
2004-06-12,3.865118
2004-06-13,3.784910
2004-06-14,3.876221
2004-06-15,3.737181
2004-06-16,3.658463
2004-06-17,3.519193
2004-06-18,3.852951
2004-06-19,3.578134
2004-06-20,3.424557
2004-06-21,3.467852
2004-06-22,3.803302
2004-06-23,3.805083
2004-06-24,3.638269
2004-06-25,3.747964
2004-06-26,3.624947
2004-06-27,3.775037
2004-06-28,3.704694
2004-06-29,3.835683
2004-06-30,3.899796
2004-07-01,3.699731
2004-07-02,3.536909
2004-07-03,3.619586
2004-07-04,3.669752
2004-07-05,3.644933
2004-07-06,3.908936
2004-07-07,3.719105
2004-07-08,3.867328
2004-07-09,3.793989
2004-07-10,3.901210
2004-07-11,3.910523
2004-07-12,3.894171
2004-07-13,3.846115
2004-07-14,3.685857
2004-07-15,3.803956
2004-07-16,3.495558
2004-07-17,3.994640
2004-07-18,3.853503
2004-07-19,3.680187
2004-07-20,3.676751
2004-07-21,3.966116
2004-07-22,3.422474
2004-07-23,3.732021
2004-07-24,3.742028
2004-07-25,3.804747
2004-07-26,3.919761
2004-07-27,3.587123
2004-07-28,3.829743
