date,head
2007-05-15,19.034360
2007-05-16,18.992349
2007-05-17,18.857159
2007-05-18,18.909646
2007-05-19,18.737048
2007-05-20,18.644425
2007-05-21,18.556430
2007-05-24,18.356698
2007-05-25,18.533186
2007-05-26,18.363293
2007-05-27,18.206880
2007-05-28,17.937237
2007-05-29,17.950008
2007-05-30,17.899891
2007-05-31,17.711860
2007-06-01,17.690148
2007-06-02,17.508777
2007-06-03,17.584603
2007-06-04,17.416335
2007-06-05,17.161708
2007-06-06,16.908997
2007-06-08,16.728499
2007-06-09,16.566930
2007-06-10,16.430333
2007-06-11,16.384221
2007-06-12,16.296902
2007-06-13,15.989603
2007-06-15,15.667834
2007-06-16,15.591992
2007-06-17,15.618703
2007-06-18,15.477766
2007-06-19,15.454053
2007-06-20,15.519043
2007-06-21,15.442697
2007-06-23,15.547547
2007-06-24,15.347987
2007-06-25,15.329366
2007-06-26,15.113240
2007-06-28,14.932622
2007-06-29,14.857109
2007-07-01,14.595505
2007-07-03,14.292329
2007-07-04,14.219574
2007-07-05,14.215662
2007-07-07,14.226789
2007-07-08,14.309380
2007-07-09,14.156041
2007-07-10,14.616669
2007-07-11,14.542742
2007-07-12,14.490516
2007-07-13,14.291665
2007-07-14,14.134940
2007-07-16,14.312965
2007-07-17,14.234571
2007-07-18,14.408760
2007-07-19,14.344125
2007-07-20,14.470223
2007-07-22,14.383374
2007-07-23,14.254294
2007-07-24,14.122690
2007-07-25,14.035499
2007-07-27,13.814198
2007-07-28,13.695121
2007-07-29,13.919484
2007-07-30,13.916788
2007-07-31,13.711656
2007-08-01,13.466542
2007-08-02,13.230630
2007-08-03,13.050632
2007-08-04,13.034814
2007-08-06,13.143148
2007-08-07,13.067650
2007-08-08,13.051324
2007-08-09,13.054862
2007-08-11,12.720198
2007-08-12,12.675187
2007-08-13,13.293252
2007-08-15,13.754232
2007-08-17,13.597616
2007-08-18,13.632077
2007-08-19,13.476819
2007-08-21,13.724492
2007-08-22,13.726167
2007-08-23,13.598592
2007-08-25,13.430526
2007-08-27,13.465414
2007-08-28,13.364932
2007-08-29,14.086117
2007-08-30,14.420529
2007-08-31,14.388887
2007-09-01,14.301404
2007-09-02,14.251713
2007-09-03,14.294389
2007-09-05,14.142333
2007-09-06,14.039513
2007-09-07,14.100016
2007-09-08,13.803734
2007-09-09,13.693750
2007-09-10,14.108501
2007-09-11,14.115720
2007-09-12,14.091148
2007-09-13,14.142892
2007-09-14,14.028952
2007-09-15,13.984850
2007-09-16,14.079088
2007-09-18,14.124769
2007-09-19,14.124912
2007-09-20,14.102888
2007-09-21,14.032476
2007-09-22,14.025716
2007-09-23,13.809095
2007-09-24,13.818814
2007-09-25,13.971693
2007-09-26,13.882241
2007-09-27,13.834980
2007-09-28,13.875967
2007-09-29,13.784726
2007-09-30,13.709984
2007-10-01,13.681929
2007-10-03,13.766451
2007-10-04,13.800077
2007-10-05,14.167720
2007-10-06,14.165276
2007-10-07,14.152249
2007-10-08,14.074756
2007-10-09,13.995057
2007-10-10,14.072275
2007-10-11,14.146113
2007-10-12,14.137984
2007-10-13,14.007164
2007-10-14,13.913093
2007-10-15,13.861519
2007-10-16,13.851135
2007-10-17,13.734666
2007-10-18,13.763000
2007-10-19,13.866506
2007-10-21,13.852246
2007-10-22,14.036509
2007-10-23,14.034784
2007-10-24,14.090090
2007-10-25,14.190838
2007-10-26,14.494990
2007-10-28,14.555877
2007-10-29,14.681484
2007-10-31,14.702574
2007-11-01,14.685585
2007-11-02,14.736902
2007-11-03,14.645088
2007-11-04,15.645746
2007-11-05,15.718143
2007-11-06,15.764739
2007-11-07,15.810641
2007-11-08,15.753902
2007-11-10,15.690203
2007-11-11,15.720019
2007-11-12,15.661094
2007-11-13,16.503415
2007-11-14,16.521443
2007-11-15,16.488586
2007-11-16,16.519061
2007-11-17,16.473903
2007-11-18,16.427859
2007-11-19,16.599891
2007-11-20,16.955366
2007-11-21,16.949228
2007-11-22,16.989786
2007-11-23,17.054409
2007-11-25,17.072522
2007-11-26,17.097505
2007-11-27,17.293434
2007-11-29,17.475841
2007-11-30,17.553871
2007-12-02,17.577386
2007-12-03,18.247027
2007-12-04,18.099112
2007-12-05,18.234230
2007-12-06,18.008214
2007-12-07,17.966167
2007-12-08,18.023561
2007-12-09,17.905603
2007-12-10,18.170752
2007-12-11,18.300689
2007-12-12,18.256909
2007-12-13,18.477433
2007-12-15,18.379430
2007-12-17,18.632683
2007-12-19,18.636097
2007-12-20,18.598182
2007-12-21,18.631207
2007-12-23,18.577813
2007-12-24,18.556188
2007-12-25,18.658294
2007-12-26,18.584452
2007-12-27,18.448213
2007-12-28,18.535323
2007-12-29,18.384296
2007-12-30,18.391955
2008-01-02,18.538788
2008-01-03,18.678510
2008-01-04,18.682644
2008-01-05,18.713136
2008-01-07,18.733482
2008-01-08,18.822339
2008-01-09,18.614112
2008-01-10,18.554985
2008-01-11,18.620636
2008-01-12,18.784717
2008-01-13,18.965495
2008-01-14,18.932686
2008-01-15,19.261901
2008-01-16,19.409998
2008-01-17,19.468226
2008-01-18,19.405900
2008-01-19,19.731484
2008-01-21,19.864861
2008-01-22,20.437582
2008-01-24,20.585566
2008-01-25,20.732625
2008-01-26,20.777374
2008-01-29,20.757594
2008-01-30,20.941184
2008-02-01,20.997070
2008-02-02,20.840916
2008-02-03,20.888020
2008-02-04,20.806428
2008-02-05,20.679376
2008-02-07,20.849361
2008-02-08,20.792263
2008-02-09,20.765189
2008-02-10,20.877772
2008-02-11,21.339351
2008-02-12,21.418002
2008-02-13,21.413653
2008-02-14,21.256967
2008-02-15,21.493229
2008-02-16,21.249843
2008-02-17,21.242870
2008-02-18,21.045581
2008-02-19,20.884096
2008-02-20,20.727560
2008-02-21,20.697365
2008-02-23,20.468628
2008-02-24,20.291811
2008-02-25,20.342723
2008-02-26,20.199764
2008-02-27,20.051011
2008-02-28,20.135483
2008-02-29,20.175398
2008-03-01,20.254934
2008-03-02,20.228861
2008-03-03,20.180919
2008-03-04,20.224432
2008-03-05,20.158511
2008-03-06,20.117105
2008-03-07,20.229925
2008-03-09,20.518854
2008-03-12,20.182297
2008-03-13,20.267496
2008-03-14,20.172879
2008-03-15,20.126301
2008-03-16,20.020758
2008-03-17,19.908922
2008-03-18,19.750407
2008-03-19,19.805981
2008-03-20,19.745479
2008-03-22,19.598790
2008-03-23,19.790737
2008-03-24,20.253144
2008-03-25,20.179904
2008-03-26,20.068693
2008-03-27,19.881474
2008-03-28,20.022977
2008-03-29,19.902764
2008-03-31,19.654746
2008-04-02,19.847646
2008-04-03,19.775531
2008-04-04,19.709223
2008-04-05,19.820419
2008-04-06,19.802179
2008-04-07,19.611952
2008-04-08,19.796409
2008-04-09,19.735885
2008-04-10,20.067654
2008-04-11,20.043638
2008-04-12,20.170821
2008-04-13,20.060616
2008-04-14,20.182025
2008-04-15,20.030923
2008-04-16,19.822910
2008-04-18,19.727010
2008-04-19,19.622204
2008-04-20,19.837405
2008-04-21,19.751317
2008-04-22,19.594007
2008-04-23,19.456313
2008-04-25,19.184433
2008-04-26,19.268958
2008-04-27,19.315274
2008-04-28,19.860822
2008-04-29,19.708024
2008-04-30,19.619849
2008-05-01,19.487054
2008-05-02,19.837126
2008-05-03,19.976606
2008-05-04,19.895725
2008-05-05,20.106829
2008-05-06,20.086921
2008-05-07,20.065977
2008-05-08,19.875933
2008-05-09,20.085716
2008-05-10,20.068177
2008-05-11,20.027802
2008-05-12,20.008971
2008-05-13,19.812101
2008-05-14,19.810857
2008-05-15,19.841274
2008-05-16,19.882823
2008-05-17,19.812380
2008-05-18,19.825661
2008-05-19,19.711856
2008-05-20,19.530342
2008-05-21,19.348633
2008-05-23,19.432958
2008-05-24,19.835872
2008-05-25,19.600480
2008-05-26,19.491924
2008-05-27,19.272155
2008-05-28,19.098178
2008-05-29,18.916156
2008-05-30,18.918762
2008-06-01,18.594251
2008-06-02,18.598808
2008-06-03,18.480326
2008-06-04,18.374391
2008-06-05,18.199100
2008-06-06,17.978882
2008-06-07,17.767905
2008-06-08,17.609860
2008-06-09,17.547720
2008-06-10,17.311213
2008-06-11,17.116359
2008-06-12,17.073306
2008-06-13,17.048268
2008-06-14,17.005254
2008-06-15,16.943198
2008-06-16,16.732116
2008-06-17,16.583069
2008-06-18,16.796073
2008-06-20,16.731331
2008-06-22,16.257851
2008-06-24,16.812795
2008-06-25,16.712081
2008-06-26,16.551313
2008-06-27,16.420202
2008-06-28,16.284228
2008-06-30,16.344238
2008-07-02,16.329256
2008-07-04,16.380979
2008-07-06,16.433258
2008-07-07,16.400383
2008-07-08,16.529726
2008-07-09,16.434404
2008-07-11,16.973966
2008-07-12,16.887386
2008-07-13,16.704615
2008-07-14,16.744330
2008-07-16,17.245724
2008-07-17,17.269312
2008-07-18,17.392699
2008-07-19,17.171039
2008-07-20,17.247487
2008-07-21,17.217485
2008-07-22,17.019696
2008-07-23,17.002438
2008-07-24,16.914546
2008-07-25,16.851660
2008-07-26,16.699306
2008-07-27,16.650208
2008-07-28,16.387798
2008-07-29,16.472073
2008-07-30,16.211570
2008-08-01,16.105110
2008-08-02,16.427067
2008-08-03,16.441778
2008-08-04,16.343459
2008-08-06,16.046456
2008-08-07,15.795247
2008-08-08,15.768817
2008-08-09,15.717197
2008-08-11,16.184951
2008-08-12,16.390519
2008-08-13,16.217054
2008-08-14,16.023023
2008-08-16,15.713384
2008-08-17,15.595568
2008-08-18,15.609825
2008-08-20,16.238679
2008-08-21,15.965999
2008-08-23,15.727660
2008-08-24,15.841399
2008-08-25,15.822841
2008-08-26,15.781180
2008-08-27,15.718101
2008-08-28,15.667988
2008-08-29,15.583623
2008-08-30,15.468385
2008-08-31,15.225101
2008-09-01,15.146944
2008-09-02,15.103719
2008-09-04,14.859948
2008-09-05,14.723887
2008-09-06,14.552423
2008-09-07,14.540765
2008-09-09,14.559994
2008-09-10,14.631208
2008-09-11,14.640116
2008-09-12,14.605874
2008-09-13,14.404622
2008-09-14,14.241642
2008-09-15,14.282994
2008-09-16,14.609531
2008-09-17,14.633667
2008-09-18,14.827478
2008-09-19,14.710836
2008-09-20,14.597755
2008-09-21,14.568735
2008-09-23,14.550614
2008-09-24,14.634124
2008-09-25,14.487283
2008-09-26,14.468001
2008-09-27,14.459829
2008-09-28,14.484037
2008-09-29,14.714619
2008-09-30,14.762014
2008-10-01,14.882106
2008-10-03,14.988772
2008-10-04,15.659677
2008-10-05,15.683564
2008-10-06,16.327877
2008-10-07,16.292054
2008-10-08,16.307740
2008-10-09,16.758240
2008-10-10,16.550781
2008-10-11,16.699682
2008-10-13,16.537298
2008-10-14,16.418282
2008-10-15,16.381880
2008-10-16,16.369250
2008-10-17,16.411781
2008-10-18,16.396626
2008-10-19,16.274192
2008-10-20,16.270290
2008-10-21,16.248285
2008-10-22,16.513609
2008-10-23,16.677251
2008-10-24,16.585725
2008-10-25,16.545400
2008-10-26,16.543056
2008-10-27,16.461120
2008-10-29,16.513510
2008-10-30,16.274733
2008-10-31,16.387110
2008-11-01,16.482561
2008-11-02,16.473211
2008-11-03,16.246332
2008-11-04,16.309100
2008-11-05,16.346876
2008-11-06,16.276704
2008-11-07,16.167946
2008-11-08,16.240408
2008-11-09,16.248541
2008-11-11,16.478500
2008-11-12,16.457368
2008-11-13,16.370406
2008-11-14,17.039458
2008-11-15,17.017964
2008-11-17,17.275469
2008-11-18,17.293169
2008-11-19,17.505281
2008-11-20,17.313603
2008-11-21,17.361205
2008-11-22,17.412246
2008-11-23,17.379885
2008-11-24,17.465458
2008-11-25,17.418115
2008-11-26,17.575458
2008-11-27,17.535673
2008-11-28,17.571822
2008-11-29,17.526587
2008-11-30,17.371613
2008-12-01,17.304712
2008-12-02,17.263923
2008-12-03,17.413990
2008-12-04,17.398267
2008-12-05,17.809806
2008-12-06,17.831615
2008-12-07,17.657301
2008-12-08,17.822923
2008-12-09,17.827606
2008-12-10,17.920619
2008-12-11,18.138009
2008-12-12,18.081577
2008-12-13,18.042063
2008-12-14,18.202763
2008-12-15,18.069833
2008-12-16,17.892151
2008-12-17,18.047734
2008-12-19,17.948581
2008-12-20,17.834478
2008-12-21,18.197696
2008-12-22,18.428974
2008-12-23,18.482783
2008-12-24,18.686637
2008-12-27,19.214651
2008-12-28,19.008065
2008-12-29,18.963394
2008-12-31,18.868472
2009-01-01,18.976481
2009-01-02,19.011982
2009-01-03,18.948699
2009-01-04,18.895293
2009-01-05,18.942195
2009-01-06,18.958248
2009-01-07,18.887641
2009-01-08,19.071642
2009-01-09,19.199265
2009-01-10,19.100010
2009-01-11,19.055685
2009-01-12,19.187641
2009-01-13,19.237930
2009-01-14,19.302667
2009-01-15,19.368606
2009-01-16,19.261048
2009-01-18,19.261488
2009-01-19,19.229986
2009-01-20,19.134366
2009-01-21,18.938500
2009-01-23,19.408939
2009-01-24,19.395794
2009-01-25,19.599635
2009-01-26,19.743599
2009-01-28,19.779139
2009-01-29,19.659399
2009-01-31,19.894309
2009-02-02,19.727501
2009-02-03,19.727249
2009-02-04,19.605747
2009-02-05,19.601448
2009-02-06,19.542279
2009-02-07,19.509618
2009-02-08,19.647441
2009-02-09,19.949325
2009-02-12,20.059078
2009-02-13,19.928535
2009-02-14,19.978100
2009-02-15,19.813296
2009-02-16,19.733264
2009-02-17,19.638716
2009-02-18,19.560843
2009-02-19,19.454996
2009-02-20,19.406773
2009-02-21,19.331954
2009-02-22,19.324432
2009-02-25,19.757773
2009-02-26,20.264659
2009-02-27,20.252907
2009-03-01,20.073851
2009-03-02,20.041655
2009-03-03,19.850918
2009-03-04,19.724991
2009-03-05,19.684579
2009-03-08,20.123584
2009-03-09,20.061725
2009-03-10,19.840102
2009-03-11,19.639130
2009-03-12,19.611485
2009-03-13,19.741796
2009-03-14,19.672933
2009-03-15,19.717935
2009-03-16,19.603141
2009-03-17,19.795818
2009-03-18,19.748822
2009-03-19,19.689189
2009-03-20,19.655123
2009-03-21,19.876773
2009-03-22,19.934130
2009-03-23,19.764390
2009-03-24,19.662357
2009-03-25,19.678317
2009-03-27,19.626702
2009-03-28,19.617098
2009-03-29,19.410989
2009-03-30,19.245159
2009-03-31,19.133710
2009-04-01,18.892206
2009-04-02,18.895723
2009-04-03,18.718831
2009-04-04,18.689160
2009-04-05,18.658761
2009-04-07,18.628793
2009-04-08,18.770306
2009-04-09,18.749299
2009-04-10,18.705089
2009-04-11,18.619094
2009-04-12,18.598788
2009-04-13,18.422204
2009-04-14,18.367409
2009-04-15,18.295481
2009-04-16,18.401809
2009-04-18,18.578669
2009-04-20,18.475055
2009-04-21,18.357252
2009-04-23,18.230080
2009-04-24,18.069667
2009-04-25,18.315477
2009-04-26,18.288110
2009-04-28,18.890724
2009-04-29,18.918688
2009-04-30,19.452361
2009-05-01,19.510413
2009-05-02,19.378682
2009-05-03,19.252959
2009-05-05,19.112546
2009-05-06,19.014052
2009-05-07,19.017106
2009-05-08,19.032403
2009-05-09,18.950340
2009-05-10,18.928915
2009-05-11,19.032236
2009-05-12,18.892634
2009-05-13,18.731816
2009-05-14,18.721989
2009-05-15,18.662266
2009-05-16,18.881834
2009-05-17,18.758063
2009-05-18,19.409145
2009-05-19,19.338413
2009-05-20,19.362165
2009-05-21,19.179237
2009-05-22,18.956959
2009-05-23,18.840422
2009-05-24,19.133720
2009-05-25,19.050238
2009-05-26,19.096215
2009-05-27,19.151577
2009-05-28,18.963125
2009-05-30,18.888190
2009-05-31,18.906953
2009-06-02,18.551518
2009-06-03,18.478612
2009-06-04,18.520053
2009-06-05,18.375606
2009-06-06,18.146337
2009-06-07,17.902685
2009-06-08,17.904684
2009-06-09,18.125154
2009-06-10,17.981243
2009-06-11,17.877008
2009-06-12,17.742302
2009-06-13,17.591800
2009-06-14,17.470159
2009-06-15,17.307027
2009-06-16,17.102709
2009-06-17,16.900642
2009-06-18,16.770397
2009-06-19,17.164844
2009-06-20,16.989617
2009-06-21,16.958502
2009-06-22,17.037969
2009-06-23,16.833495
2009-06-24,16.581132
2009-06-25,16.453996
2009-06-27,16.040791
2009-06-28,15.950223
2009-06-29,15.911410
2009-06-30,15.729670
2009-07-01,15.787763
2009-07-02,15.711879
2009-07-03,15.578193
2009-07-04,15.637699
2009-07-05,15.602912
2009-07-06,15.816903
2009-07-07,15.707888
2009-07-09,15.444593
2009-07-10,15.344260
2009-07-12,15.032030
2009-07-13,14.863990
2009-07-14,14.658581
2009-07-15,14.582241
2009-07-16,14.372711
2009-07-17,14.339322
2009-07-18,14.119880
2009-07-19,14.192079
2009-07-20,14.259453
2009-07-21,14.104842
2009-07-22,13.885064
2009-07-23,14.058073
2009-07-24,14.252803
2009-07-25,14.341957
2009-07-27,14.186485
2009-07-28,14.109486
2009-07-29,14.140979
2009-07-30,14.065224
2009-07-31,13.867171
2009-08-01,13.828564
2009-08-02,13.784544
2009-08-03,13.733681
2009-08-04,13.654876
2009-08-05,14.008899
2009-08-06,14.191736
2009-08-07,14.048442
2009-08-08,13.947650
2009-08-09,13.804351
2009-08-10,13.665260
2009-08-11,13.641593
2009-08-12,13.635923
2009-08-13,13.407521
2009-08-14,13.696909
2009-08-16,13.585417
2009-08-17,13.344525
2009-08-18,13.311767
2009-08-19,13.169341
2009-08-20,13.074049
2009-08-21,13.056261
2009-08-22,12.970383
2009-08-23,12.800436
2009-08-24,12.829952
2009-08-26,12.758875
2009-08-27,12.833550
2009-08-28,12.821438
2009-08-29,12.726746
2009-08-30,12.719177
2009-08-31,12.546627
2009-09-01,12.497394
2009-09-02,12.467684
2009-09-03,12.639287
2009-09-04,12.541427
2009-09-05,12.371434
2009-09-07,12.721676
2009-09-08,12.661729
2009-09-09,12.571387
2009-09-10,12.639194
2009-09-11,12.543026
2009-09-12,12.646878
2009-09-13,12.617440
2009-09-14,12.734547
2009-09-15,12.583914
2009-09-16,12.701194
2009-09-17,12.640377
2009-09-18,12.672787
2009-09-19,12.739726
2009-09-20,12.674644
2009-09-21,13.184884
2009-09-22,13.238222
2009-09-23,13.176206
2009-09-24,13.335908
2009-09-25,13.669239
2009-09-26,13.914012
2009-09-27,14.164941
2009-09-28,14.214671
2009-09-29,14.314784
2009-09-30,14.172340
2009-10-01,14.184853
2009-10-02,14.165473
2009-10-03,14.104295
2009-10-04,14.191160
2009-10-05,14.127505
2009-10-06,14.081204
2009-10-07,14.368443
2009-10-09,14.376702
2009-10-10,14.595286
2009-10-11,14.585001
2009-10-12,14.487618
2009-10-13,14.431565
2009-10-14,14.553183
2009-10-15,14.623463
2009-10-16,15.016462
2009-10-17,14.955867
2009-10-18,14.826168
2009-10-19,14.832924
2009-10-20,14.641118
2009-10-21,14.874022
2009-10-22,14.926176
2009-10-23,14.841985
2009-10-24,14.886096
2009-10-25,14.737559
2009-10-26,14.676057
2009-10-27,15.501701
2009-10-28,15.620092
2009-10-29,15.556281
2009-10-30,15.523285
2009-10-31,15.592864
2009-11-01,15.483184
2009-11-02,15.617155
2009-11-03,15.511485
2009-11-04,15.367058
2009-11-06,15.727117
2009-11-07,15.916483
2009-11-08,15.921498
2009-11-09,16.007355
2009-11-10,15.856950
2009-11-11,16.056299
2009-11-14,16.594032
2009-11-15,16.394927
2009-11-16,16.273155
2009-11-18,16.722577
2009-11-19,16.844540
2009-11-20,16.746019
2009-11-21,16.633832
2009-11-22,16.696481
2009-11-23,16.770021
2009-11-24,16.960093
2009-11-26,17.081100
2009-11-27,17.224230
2009-11-28,17.256562
2009-11-29,17.265159
2009-11-30,17.476415
2009-12-01,17.386145
2009-12-02,17.360434
2009-12-03,17.278635
2009-12-04,17.620093
2009-12-05,17.699973
2009-12-06,17.713726
2009-12-07,17.715560
2009-12-09,17.558864
2009-12-10,17.547866
2009-12-11,17.456646
2009-12-12,17.478577
2009-12-14,17.455262
2009-12-15,17.515446
2009-12-16,17.542144
2009-12-17,17.538685
2009-12-18,17.993424
2009-12-19,18.128743
2009-12-20,18.262277
2009-12-21,18.151910
2009-12-22,18.315004
2009-12-23,18.420615
2009-12-24,18.783552
2009-12-25,18.639256
2009-12-26,18.514891
2009-12-27,18.751469
2009-12-28,18.679692
2009-12-29,18.750238
2009-12-30,18.993711
2009-12-31,19.041596
