date,precipitation
2001-05-20,0.126456
2001-05-21,0.026405
2001-05-22,3.833349
2001-05-23,0.007333
2001-05-24,1.088432
2001-05-25,0.814164
2001-05-26,1.688640
2001-05-27,1.149753
2001-05-28,0.005777
2001-05-29,0.249449
2001-05-30,4.020178
2001-05-31,3.103206
2001-06-01,1.435633
2001-06-02,2.024914
2001-06-03,7.952183
2001-06-04,5.653428
2001-06-05,0.944150
2001-06-06,0.000000
2001-06-07,6.326352
2001-06-08,0.818553
2001-06-09,0.772993
2001-06-10,0.593642
2001-06-11,1.364917
2001-06-12,0.282463
2001-06-13,1.905986
2001-06-14,0.057397
2001-06-15,0.278118
2001-06-16,0.324293
2001-06-17,1.303571
2001-06-18,0.859955
2001-06-19,1.767139
2001-06-20,2.758412
2001-06-21,1.468793
2001-06-22,0.286226
2001-06-23,0.018541
2001-06-24,1.545360
2001-06-25,0.645588
2001-06-26,1.120937
2001-06-27,0.001061
2001-06-28,2.053125
2001-06-29,0.457598
2001-06-30,1.500675
2001-07-01,4.451734
2001-07-02,0.666522
2001-07-03,3.930534
2001-07-04,0.261623
2001-07-05,0.565309
2001-07-06,0.690182
2001-07-07,0.435722
2001-07-08,0.139227
2001-07-09,0.318496
2001-07-10,4.526705
2001-07-11,6.607354
2001-07-12,0.095725
2001-07-13,1.283539
2001-07-14,0.008458
2001-07-15,0.786207
2001-07-16,4.352744
2001-07-17,0.126174
2001-07-18,0.277422
2001-07-19,1.922815
2001-07-20,0.025861
2001-07-21,3.043094
2001-07-22,1.624506
2001-07-23,0.120535
2001-07-24,0.057693
2001-07-25,1.091598
2001-07-26,5.076979
2001-07-27,0.349758
2001-07-28,0.042367
2001-07-29,3.663358
2001-07-30,0.163394
2001-07-31,1.076078
2001-08-01,0.939309
2001-08-02,0.031886
2001-08-03,0.064228
2001-08-04,0.272707
2001-08-05,1.809652
2001-08-06,1.512043
2001-08-07,0.583208
2001-08-08,0.031079
2001-08-09,0.038957
2001-08-10,0.431263
2001-08-11,0.989731
2001-08-12,1.690078
2001-08-13,4.393594
2001-08-14,1.108141
2001-08-15,0.260570
2001-08-16,3.112412
2001-08-17,0.014159
2001-08-18,0.313382
2001-08-19,2.411740
2001-08-20,6.381468
2001-08-21,1.349905
2001-08-22,1.049143
2001-08-23,3.761848
2001-08-24,0.407106
2001-08-25,1.844516
2001-08-26,5.094817
2001-08-27,0.152540
2001-08-28,3.576667
2001-08-29,0.080561
2001-08-30,0.029141
2001-08-31,0.001603
2001-09-01,0.363549
2001-09-02,0.442825
2001-09-03,0.005588
2001-09-04,0.175079
2001-09-05,10.877362
2001-09-06,0.845834
2001-09-07,0.679984
2001-09-08,5.591680
2001-09-09,3.600466
2001-09-10,0.235042
2001-09-11,0.608364
2001-09-12,2.642318
2001-09-13,1.245273
2001-09-14,8.465225
2001-09-15,0.671396
2001-09-16,0.005209
2001-09-17,1.535449
2001-09-18,0.504256
2001-09-19,0.453714
2001-09-20,1.768650
2001-09-21,0.203880
2001-09-22,2.830344
2001-09-23,4.019633
2001-09-24,0.976566
2001-09-25,0.266215
2001-09-26,0.180378
2001-09-27,2.539525
2001-09-28,0.591954
2001-09-29,4.655735
2001-09-30,0.899378
2001-10-01,1.049017
2001-10-02,0.575951
2001-10-03,3.594016
2001-10-04,0.041092
2001-10-05,0.584188
2001-10-06,2.260885
2001-10-07,4.754523
2001-10-08,0.000041
2001-10-09,3.810272
2001-10-10,0.522175
2001-10-11,0.114541
2001-10-12,0.649423
2001-10-13,0.664555
2001-10-14,3.185232
2001-10-15,1.215787
2001-10-16,1.129656
2001-10-17,0.049983
2001-10-18,2.198394
2001-10-19,15.819399
2001-10-20,0.596128
2001-10-21,0.385083
2001-10-22,1.104729
2001-10-23,4.462342
2001-10-24,0.391470
2001-10-25,0.387873
2001-10-26,0.371894
2001-10-27,1.327191
2001-10-28,5.258642
2001-10-29,0.006044
2001-10-30,1.272768
2001-10-31,0.511310
2001-11-01,2.673231
2001-11-02,0.157314
2001-11-03,0.999139
2001-11-04,1.518670
2001-11-05,5.793895
2001-11-06,0.590697
2001-11-07,0.077604
2001-11-08,0.203760
2001-11-09,0.568592
2001-11-10,0.761829
2001-11-11,4.680230
2001-11-12,0.447378
2001-11-13,0.755183
2001-11-14,1.071993
2001-11-15,2.151295
2001-11-16,2.098857
2001-11-17,1.552372
2001-11-18,0.519210
2001-11-19,0.428966
2001-11-20,0.219729
2001-11-21,2.029093
2001-11-22,2.242259
2001-11-23,6.653276
2001-11-24,0.603050
2001-11-25,0.084379
2001-11-26,2.163521
2001-11-27,0.647081
2001-11-28,0.000033
2001-11-29,1.730728
2001-11-30,0.066775
2001-12-01,0.429136
2001-12-02,2.812171
2001-12-03,0.002684
2001-12-04,1.090119
2001-12-05,2.129199
2001-12-06,0.129883
2001-12-07,2.834908
2001-12-08,9.682703
2001-12-09,4.622749
2001-12-10,0.006936
2001-12-11,3.469866
2001-12-12,0.006792
2001-12-13,1.737040
2001-12-14,1.972623
2001-12-15,5.802361
2001-12-16,0.011374
2001-12-17,0.029318
2001-12-18,0.493527
2001-12-19,6.343599
2001-12-20,0.212448
2001-12-21,0.187309
2001-12-22,5.620350
2001-12-23,1.091389
2001-12-24,2.161381
2001-12-25,0.023640
2001-12-26,0.500227
2001-12-27,3.259589
2001-12-28,1.477119
2001-12-29,1.278608
2001-12-30,1.751667
2001-12-31,2.186948
2002-01-01,0.705049
2002-01-02,2.050301
2002-01-03,5.704481
2002-01-04,0.559268
2002-01-05,0.010725
2002-01-06,5.378778
2002-01-07,0.207320
2002-01-08,1.894897
2002-01-09,0.004072
2002-01-10,0.626783
2002-01-11,2.094328
2002-01-12,5.487342
2002-01-13,0.438197
2002-01-14,0.023692
2002-01-15,2.719860
2002-01-16,2.571514
2002-01-17,4.183371
2002-01-18,0.642947
2002-01-19,0.376828
2002-01-20,1.657262
2002-01-21,0.371011
2002-01-22,0.498194
2002-01-23,0.111864
2002-01-24,2.980204
2002-01-25,0.000313
2002-01-26,11.121115
2002-01-27,0.097971
2002-01-28,0.429083
2002-01-29,2.610030
2002-01-30,0.138042
2002-01-31,0.000098
2002-02-01,3.972772
2002-02-02,1.853517
2002-02-03,3.200287
2002-02-04,0.014344
2002-02-05,0.110475
2002-02-06,0.874538
2002-02-07,0.457844
2002-02-08,0.461965
2002-02-09,0.021361
2002-02-10,0.990330
2002-02-11,0.559145
2002-02-12,0.707589
2002-02-13,2.048271
2002-02-14,0.000842
2002-02-15,0.129648
2002-02-16,1.952043
2002-02-17,2.994444
2002-02-18,1.280922
2002-02-19,0.332214
2002-02-20,3.387693
2002-02-21,1.842074
2002-02-22,0.093437
2002-02-23,0.452393
2002-02-24,2.156709
2002-02-25,1.881185
2002-02-26,1.239791
2002-02-27,0.355666
2002-02-28,0.114355
2002-03-01,0.162343
2002-03-02,0.344041
2002-03-03,2.597209
2002-03-04,0.428093
2002-03-05,0.185697
2002-03-06,0.026117
2002-03-07,2.786826
2002-03-08,1.347712
2002-03-09,1.539687
2002-03-10,0.736022
2002-03-11,10.226872
2002-03-12,0.023932
2002-03-13,0.478093
2002-03-14,3.232741
2002-03-15,7.524645
2002-03-16,0.839849
2002-03-17,1.108973
2002-03-18,2.396958
2002-03-19,0.918373
2002-03-20,0.001047
2002-03-21,0.012894
2002-03-22,0.707077
2002-03-23,3.711064
2002-03-24,6.304650
2002-03-25,9.731471
2002-03-26,0.065767
2002-03-27,0.117008
2002-03-28,0.030221
2002-03-29,0.232844
2002-03-30,0.037086
2002-03-31,0.042622
2002-04-01,1.378838
2002-04-02,0.006240
2002-04-03,6.867355
2002-04-04,3.119031
2002-04-05,7.065327
2002-04-06,0.011780
2002-04-07,1.591204
2002-04-08,4.595128
2002-04-09,0.132145
2002-04-10,0.775327
2002-04-11,7.505985
2002-04-12,0.309389
2002-04-13,3.295119
2002-04-14,4.701885
2002-04-15,7.284542
2002-04-16,0.000033
2002-04-17,6.724122
2002-04-18,0.276550
2002-04-19,0.214582
2002-04-20,0.216380
2002-04-21,3.212697
2002-04-22,0.248628
2002-04-23,2.862226
2002-04-24,1.112529
2002-04-25,0.043009
2002-04-26,0.179696
2002-04-27,2.905472
2002-04-28,1.615541
2002-04-29,8.483377
2002-04-30,9.110348
2002-05-01,1.918671
2002-05-02,0.549424
2002-05-03,0.108368
2002-05-04,0.523383
2002-05-05,10.785524
2002-05-06,0.081361
2002-05-07,0.703953
2002-05-08,1.253480
2002-05-09,0.591692
2002-05-10,0.218667
2002-05-11,0.301650
2002-05-12,3.474003
2002-05-13,0.819513
2002-05-14,19.213881
2002-05-15,0.005571
2002-05-16,0.539236
2002-05-17,0.005731
2002-05-18,10.621312
2002-05-19,0.341005
2002-05-20,0.325348
2002-05-21,1.583038
2002-05-22,0.202126
2002-05-23,0.615905
2002-05-24,0.478464
2002-05-25,0.333133
2002-05-26,0.100612
2002-05-27,0.583381
2002-05-28,3.188810
2002-05-29,0.171149
2002-05-30,1.126421
2002-05-31,0.233159
2002-06-01,2.509555
2002-06-02,11.747890
2002-06-03,1.061781
2002-06-04,1.659292
2002-06-05,0.121784
2002-06-06,1.704548
2002-06-07,0.973453
2002-06-08,0.055061
2002-06-09,1.027777
2002-06-10,1.642623
2002-06-11,0.268258
2002-06-12,2.713992
2002-06-13,0.190324
2002-06-14,3.290256
2002-06-15,5.570374
2002-06-16,2.024604
2002-06-17,3.830076
2002-06-18,0.039831
2002-06-19,0.098922
2002-06-20,0.554763
2002-06-21,2.039627
2002-06-22,1.068740
2002-06-23,1.026931
2002-06-24,1.124324
2002-06-25,2.523686
2002-06-26,1.741023
2002-06-27,1.050766
2002-06-28,6.257005
2002-06-29,0.000033
2002-06-30,0.197880
2002-07-01,0.129165
2002-07-02,0.450367
2002-07-03,4.571382
2002-07-04,1.328364
2002-07-05,1.996901
2002-07-06,7.214164
2002-07-07,2.892923
2002-07-08,0.000154
2002-07-09,0.200429
2002-07-10,0.023378
2002-07-11,3.661684
2002-07-12,1.083779
2002-07-13,6.196261
2002-07-14,0.236949
2002-07-15,4.866214
2002-07-16,1.822059
2002-07-17,0.617460
2002-07-18,5.066604
2002-07-19,0.014644
2002-07-20,0.802159
2002-07-21,0.105355
2002-07-22,1.139279
2002-07-23,2.672158
2002-07-24,1.339567
2002-07-25,1.457866
2002-07-26,5.380358
2002-07-27,0.138136
2002-07-28,1.545608
2002-07-29,0.019122
2002-07-30,0.046042
2002-07-31,0.547460
2002-08-01,0.103566
2002-08-02,1.866104
2002-08-03,0.349462
2002-08-04,2.646647
2002-08-05,1.201006
2002-08-06,0.003221
2002-08-07,0.641167
2002-08-08,0.536654
2002-08-09,0.000190
2002-08-10,0.031987
2002-08-11,0.018643
2002-08-12,1.056233
2002-08-13,2.304882
2002-08-14,1.907652
2002-08-15,6.107580
2002-08-16,0.216129
2002-08-17,0.194191
2002-08-18,0.546626
2002-08-19,0.672624
2002-08-20,0.007059
2002-08-21,1.873357
2002-08-22,6.883077
2002-08-23,0.582676
2002-08-24,2.768854
2002-08-25,0.002746
2002-08-26,1.255331
2002-08-27,0.253928
2002-08-28,1.141857
2002-08-29,3.618898
2002-08-30,0.048926
2002-08-31,3.315342
2002-09-01,0.367834
2002-09-02,1.654997
2002-09-03,3.264601
2002-09-04,12.426556
2002-09-05,0.149989
2002-09-06,2.258715
2002-09-07,0.513104
2002-09-08,0.136963
2002-09-09,4.270943
2002-09-10,0.285716
2002-09-11,1.005161
2002-09-12,0.025442
2002-09-13,1.640378
2002-09-14,0.103865
2002-09-15,2.083411
2002-09-16,0.000064
2002-09-17,1.331442
2002-09-18,1.002020
2002-09-19,0.174477
2002-09-20,8.975422
2002-09-21,4.143753
2002-09-22,3.251528
2002-09-23,0.079542
2002-09-24,0.344248
2002-09-25,3.589611
2002-09-26,9.117703
2002-09-27,17.147654
2002-09-28,1.739080
2002-09-29,0.001139
2002-09-30,0.005470
2002-10-01,2.735393
2002-10-02,3.589281
2002-10-03,0.625260
2002-10-04,9.270941
2002-10-05,0.566523
2002-10-06,0.859458
2002-10-07,0.157188
2002-10-08,9.210001
2002-10-09,0.950415
2002-10-10,2.063516
2002-10-11,0.247111
2002-10-12,0.123483
2002-10-13,3.228627
2002-10-14,1.059375
2002-10-15,2.830796
2002-10-16,0.640594
2002-10-17,0.345039
2002-10-18,1.069828
2002-10-19,0.028579
2002-10-20,0.461429
2002-10-21,2.260820
2002-10-22,0.051608
2002-10-23,1.197889
2002-10-24,1.828216
2002-10-25,0.811533
2002-10-26,3.768514
2002-10-27,1.057512
2002-10-28,0.051941
2002-10-29,0.273078
2002-10-30,2.209479
2002-10-31,0.126026
2002-11-01,2.346209
2002-11-02,4.470726
2002-11-03,0.006216
2002-11-04,1.308636
2002-11-05,0.003841
2002-11-06,0.001371
2002-11-07,0.066934
2002-11-08,10.454168
2002-11-09,0.048999
2002-11-10,0.071467
2002-11-11,0.836105
2002-11-12,0.133872
2002-11-13,1.575162
2002-11-14,0.034360
2002-11-15,1.573840
2002-11-16,0.001674
2002-11-17,0.068204
2002-11-18,0.376811
2002-11-19,4.719050
2002-11-20,0.068241
2002-11-21,0.411939
2002-11-22,2.850525
2002-11-23,2.701508
2002-11-24,5.199447
2002-11-25,1.140536
2002-11-26,0.183948
2002-11-27,7.088041
2002-11-28,0.012402
2002-11-29,8.284449
2002-11-30,1.800444
2002-12-01,2.001814
2002-12-02,4.500879
2002-12-03,0.065219
2002-12-04,0.466716
2002-12-05,0.334148
2002-12-06,6.328917
2002-12-07,0.090464
2002-12-08,2.157312
2002-12-09,0.255386
2002-12-10,1.342920
2002-12-11,2.321987
2002-12-12,0.001471
2002-12-13,5.619913
2002-12-14,2.868024
2002-12-15,2.703181
2002-12-16,6.976636
2002-12-17,0.316910
2002-12-18,3.229362
2002-12-19,3.799842
2002-12-20,3.327027
2002-12-21,0.059184
2002-12-22,0.063759
2002-12-23,0.003198
2002-12-24,0.068643
2002-12-25,2.015918
2002-12-26,0.226815
2002-12-27,1.988618
2002-12-28,0.007808
2002-12-29,4.682061
2002-12-30,4.025887
2002-12-31,7.357526
2003-01-01,0.466561
2003-01-02,0.016616
2003-01-03,0.145300
2003-01-04,0.392983
2003-01-05,10.442657
2003-01-06,0.583367
2003-01-07,0.353781
2003-01-08,2.260982
2003-01-09,2.508981
2003-01-10,0.002883
2003-01-11,4.349689
2003-01-12,0.088291
2003-01-13,0.214709
2003-01-14,0.183578
2003-01-15,0.225422
2003-01-16,0.000202
2003-01-17,0.304014
2003-01-18,7.873250
2003-01-19,0.605521
2003-01-20,0.057059
2003-01-21,0.397116
2003-01-22,2.958791
2003-01-23,5.876658
2003-01-24,6.880024
2003-01-25,0.683065
2003-01-26,0.555211
2003-01-27,3.451666
2003-01-28,1.737896
2003-01-29,1.681277
2003-01-30,1.653439
2003-01-31,0.038587
2003-02-01,0.159132
2003-02-02,3.628805
2003-02-03,4.730279
2003-02-04,0.303239
2003-02-05,0.102630
2003-02-06,0.320175
2003-02-07,0.139552
2003-02-08,2.217856
2003-02-09,0.055905
2003-02-10,0.670542
2003-02-11,6.839208
2003-02-12,7.563230
2003-02-13,0.950254
2003-02-14,2.115966
2003-02-15,1.860108
2003-02-16,0.000134
2003-02-17,0.631283
2003-02-18,1.410857
2003-02-19,0.007457
2003-02-20,1.320979
2003-02-21,10.354642
2003-02-22,0.051952
2003-02-23,1.171628
2003-02-24,1.033224
2003-02-25,0.011645
2003-02-26,1.023472
2003-02-27,0.176104
2003-02-28,2.884855
2003-03-01,0.047438
2003-03-02,0.028539
2003-03-03,0.069221
2003-03-04,3.438995
2003-03-05,0.888710
2003-03-06,0.019711
2003-03-07,0.551962
2003-03-08,0.443718
2003-03-09,4.363072
2003-03-10,6.195405
2003-03-11,0.000589
2003-03-12,0.433782
2003-03-13,2.519814
2003-03-14,2.087445
2003-03-15,0.060774
2003-03-16,0.068689
2003-03-17,0.711554
2003-03-18,3.201140
2003-03-19,1.385553
2003-03-20,4.124800
2003-03-21,2.123033
2003-03-22,8.461327
2003-03-23,5.935011
2003-03-24,4.356051
2003-03-25,2.236664
2003-03-26,0.150147
2003-03-27,0.152145
2003-03-28,0.113723
2003-03-29,0.046024
2003-03-30,1.601200
2003-03-31,0.675139
2003-04-01,3.964772
2003-04-02,1.144446
2003-04-03,1.176596
2003-04-04,0.023282
2003-04-05,0.003870
2003-04-06,2.180121
2003-04-07,0.107222
2003-04-08,4.263144
2003-04-09,1.962446
2003-04-10,0.088853
2003-04-11,0.610343
2003-04-12,1.711394
2003-04-13,0.542840
2003-04-14,0.058905
2003-04-15,5.087632
2003-04-16,4.866536
2003-04-17,2.785021
2003-04-18,4.229948
2003-04-19,3.609554
2003-04-20,0.537749
2003-04-21,3.201922
2003-04-22,0.007630
2003-04-23,0.017439
2003-04-24,1.527783
2003-04-25,3.493098
2003-04-26,0.666470
2003-04-27,1.091085
2003-04-28,0.472213
2003-04-29,0.169360
2003-04-30,3.413442
2003-05-01,0.681928
2003-05-02,1.266916
2003-05-03,1.337384
2003-05-04,0.505641
2003-05-05,0.468856
2003-05-06,0.582711
2003-05-07,4.341111
2003-05-08,1.173372
2003-05-09,5.128200
2003-05-10,0.000775
2003-05-11,0.011611
2003-05-12,0.882320
2003-05-13,0.132822
2003-05-14,4.334486
2003-05-15,1.500390
2003-05-16,5.503483
2003-05-17,0.336123
2003-05-18,3.658205
2003-05-19,1.399834
2003-05-20,0.391170
2003-05-21,0.194767
2003-05-22,0.059265
2003-05-23,0.047809
2003-05-24,1.366850
2003-05-25,3.809148
2003-05-26,0.811998
2003-05-27,0.139100
2003-05-28,0.499941
2003-05-29,0.294038
2003-05-30,0.579390
2003-05-31,1.263313
2003-06-01,0.978099
2003-06-02,3.249102
2003-06-03,0.014373
2003-06-04,0.029658
2003-06-05,0.000324
2003-06-06,8.354662
2003-06-07,0.234854
2003-06-08,0.167620
2003-06-09,4.555863
2003-06-10,0.617670
2003-06-11,0.358408
2003-06-12,1.930731
2003-06-13,1.209015
2003-06-14,0.994719
2003-06-15,0.054233
2003-06-16,0.605368
2003-06-17,1.575525
2003-06-18,2.762731
2003-06-19,2.893609
2003-06-20,0.837758
2003-06-21,3.260793
2003-06-22,3.614534
2003-06-23,0.549711
2003-06-24,0.000431
2003-06-25,0.324606
2003-06-26,0.057230
2003-06-27,0.064170
2003-06-28,0.346477
2003-06-29,0.016369
2003-06-30,2.292012
2003-07-01,0.041041
2003-07-02,0.176567
2003-07-03,0.970070
2003-07-04,1.915421
2003-07-05,4.109267
2003-07-06,0.446179
2003-07-07,0.194929
2003-07-08,3.317752
2003-07-09,0.060959
2003-07-10,5.052343
2003-07-11,3.303696
2003-07-12,0.068975
2003-07-13,9.407906
2003-07-14,0.258443
2003-07-15,4.525174
2003-07-16,2.591140
2003-07-17,2.091497
2003-07-18,0.527727
2003-07-19,3.623013
2003-07-20,3.506351
2003-07-21,0.074865
2003-07-22,0.926747
2003-07-23,0.040526
2003-07-24,0.026791
2003-07-25,0.341520
2003-07-26,1.756092
2003-07-27,0.236514
2003-07-28,0.395777
2003-07-29,2.027746
2003-07-30,0.282343
2003-07-31,0.021935
2003-08-01,0.063807
2003-08-02,0.014045
2003-08-03,3.356400
2003-08-04,0.994308
2003-08-05,1.591267
2003-08-06,1.473716
2003-08-07,0.732751
2003-08-08,0.015024
2003-08-09,4.141995
2003-08-10,0.583140
2003-08-11,0.914432
2003-08-12,2.963608
2003-08-13,0.718593
2003-08-14,3.292803
2003-08-15,7.762520
2003-08-16,0.031001
2003-08-17,0.395947
2003-08-18,1.329275
2003-08-19,0.996996
2003-08-20,2.635206
2003-08-21,7.918955
2003-08-22,0.006533
2003-08-23,3.395076
2003-08-24,0.042571
2003-08-25,4.462569
2003-08-26,5.239392
2003-08-27,1.583317
2003-08-28,0.282416
2003-08-29,0.123440
2003-08-30,0.735807
2003-08-31,0.699036
2003-09-01,1.615449
2003-09-02,0.655177
2003-09-03,0.106322
2003-09-04,1.176853
2003-09-05,1.387267
2003-09-06,0.005991
2003-09-07,1.210424
2003-09-08,3.830744
2003-09-09,0.375515
2003-09-10,2.199965
2003-09-11,0.189977
2003-09-12,0.127800
2003-09-13,0.855146
2003-09-14,1.511662
2003-09-15,0.019318
2003-09-16,0.263208
2003-09-17,1.245118
2003-09-18,2.536847
2003-09-19,0.657404
2003-09-20,0.586799
2003-09-21,1.337348
2003-09-22,0.037838
2003-09-23,3.115642
2003-09-24,0.320702
2003-09-25,2.228123
2003-09-26,0.866339
2003-09-27,0.051901
2003-09-28,0.017681
2003-09-29,1.895934
2003-09-30,2.875435
2003-10-01,1.051841
2003-10-02,0.025046
2003-10-03,0.009953
2003-10-04,0.917360
2003-10-05,2.789846
2003-10-06,0.015099
2003-10-07,1.811956
2003-10-08,3.295182
2003-10-09,2.259361
2003-10-10,0.917248
2003-10-11,1.078936
2003-10-12,0.058127
2003-10-13,2.188823
2003-10-14,0.231890
2003-10-15,2.429565
2003-10-16,0.346505
2003-10-17,3.489829
2003-10-18,0.480799
2003-10-19,0.582348
2003-10-20,4.802540
2003-10-21,0.520096
2003-10-22,1.788136
2003-10-23,0.000856
2003-10-24,0.578669
2003-10-25,3.029220
2003-10-26,3.566616
2003-10-27,1.514712
2003-10-28,22.025051
2003-10-29,0.437272
2003-10-30,0.701682
2003-10-31,0.977247
2003-11-01,1.022403
2003-11-02,0.041656
2003-11-03,1.913590
2003-11-04,0.623237
2003-11-05,0.021948
2003-11-06,8.546937
2003-11-07,0.012838
2003-11-08,0.032835
2003-11-09,1.240850
2003-11-10,3.851876
2003-11-11,1.864442
2003-11-12,0.013354
2003-11-13,0.018167
2003-11-14,4.487336
2003-11-15,0.157871
2003-11-16,2.477010
2003-11-17,0.668471
2003-11-18,0.412063
2003-11-19,0.561370
2003-11-20,1.338239
2003-11-21,2.041242
2003-11-22,0.539998
2003-11-23,2.238726
2003-11-24,0.139450
2003-11-25,1.091961
2003-11-26,1.070170
2003-11-27,0.707056
2003-11-28,0.075256
2003-11-29,0.128014
2003-11-30,1.202316
2003-12-01,6.722770
2003-12-02,4.604650
2003-12-03,4.535573
2003-12-04,0.059111
2003-12-05,4.619144
2003-12-06,0.591370
2003-12-07,0.503416
2003-12-08,0.188931
2003-12-09,6.965704
2003-12-10,0.128297
2003-12-11,11.425043
2003-12-12,0.002251
2003-12-13,1.174429
2003-12-14,0.608905
2003-12-15,0.430471
2003-12-16,2.104043
2003-12-17,1.401516
2003-12-18,0.021380
2003-12-19,0.586514
2003-12-20,4.786321
2003-12-21,1.377235
2003-12-22,0.173064
2003-12-23,0.128320
2003-12-24,1.826105
2003-12-25,7.441573
2003-12-26,1.237504
2003-12-27,2.777161
2003-12-28,0.105927
2003-12-29,0.376293
2003-12-30,0.907132
2003-12-31,0.123030
2004-01-01,1.557801
2004-01-02,0.995630
2004-01-03,2.908846
2004-01-04,0.193481
2004-01-05,0.744990
2004-01-06,0.036633
2004-01-07,0.134882
2004-01-08,0.159695
2004-01-09,0.187080
2004-01-10,11.250564
2004-01-11,9.069671
2004-01-12,0.047289
2004-01-13,0.689909
2004-01-14,0.026201
2004-01-15,9.868896
2004-01-16,0.010783
2004-01-17,0.021449
2004-01-18,1.207705
2004-01-19,4.407267
2004-01-20,5.882537
2004-01-21,0.127150
2004-01-22,0.147856
2004-01-23,0.027601
2004-01-24,0.541446
2004-01-25,0.657192
2004-01-26,0.440949
2004-01-27,0.408846
2004-01-28,4.442894
2004-01-29,4.744256
2004-01-30,0.113405
2004-01-31,1.402086
2004-02-01,2.802566
2004-02-02,0.006526
2004-02-03,0.455822
2004-02-04,1.532974
2004-02-05,0.298701
2004-02-06,0.019833
2004-02-07,0.178452
2004-02-08,0.085886
2004-02-09,0.486040
2004-02-10,0.069096
2004-02-11,0.013859
2004-02-12,4.080933
2004-02-13,0.007678
2004-02-14,0.223000
2004-02-15,3.530030
2004-02-16,0.783837
2004-02-17,0.007822
2004-02-18,0.710210
2004-02-19,0.745343
2004-02-20,0.174678
2004-02-21,1.712890
2004-02-22,2.128144
2004-02-23,2.088304
2004-02-24,4.872144
2004-02-25,2.508286
2004-02-26,0.339020
2004-02-27,0.791476
2004-02-28,9.481011
2004-02-29,6.338433
2004-03-01,0.279204
2004-03-02,0.513609
2004-03-03,2.478108
2004-03-04,0.003078
2004-03-05,0.408563
2004-03-06,0.411285
2004-03-07,1.138199
2004-03-08,4.200420
2004-03-09,5.528211
2004-03-10,0.537083
2004-03-11,0.258775
2004-03-12,0.125153
2004-03-13,0.801001
2004-03-14,0.580278
2004-03-15,0.966788
2004-03-16,2.404953
2004-03-17,9.596354
2004-03-18,0.016917
2004-03-19,4.470218
2004-03-20,0.002609
2004-03-21,3.505665
2004-03-22,3.816514
2004-03-23,0.182720
2004-03-24,0.122076
2004-03-25,1.703885
2004-03-26,1.272891
2004-03-27,1.916509
2004-03-28,0.228002
2004-03-29,2.937950
2004-03-30,15.758322
2004-03-31,1.500796
2004-04-01,0.192343
2004-04-02,6.146396
2004-04-03,0.199246
2004-04-04,3.727009
2004-04-05,0.580239
2004-04-06,0.183558
2004-04-07,4.481521
2004-04-08,1.477985
2004-04-09,0.041668
2004-04-10,1.372107
2004-04-11,2.280304
2004-04-12,0.637410
2004-04-13,0.144048
2004-04-14,0.013459
2004-04-15,0.430644
2004-04-16,2.079477
2004-04-17,0.500666
2004-04-18,0.795341
2004-04-19,1.050679
2004-04-20,2.057922
2004-04-21,1.427914
2004-04-22,0.001218
2004-04-23,0.042517
2004-04-24,0.169467
2004-04-25,0.189110
2004-04-26,0.405230
2004-04-27,2.957708
2004-04-28,1.530676
2004-04-29,10.441688
2004-04-30,0.115488
2004-05-01,2.904403
2004-05-02,1.496689
2004-05-03,0.644289
2004-05-04,13.985405
2004-05-05,0.000120
2004-05-06,0.232098
2004-05-07,0.111530
2004-05-08,2.290574
2004-05-09,0.121939
2004-05-10,1.960411
2004-05-11,0.340232
2004-05-12,0.122514
2004-05-13,1.418402
2004-05-14,11.794948
2004-05-15,0.827658
2004-05-16,3.412329
2004-05-17,1.536572
2004-05-18,0.075099
2004-05-19,3.406131
2004-05-20,0.783766
2004-05-21,0.191807
2004-05-22,6.885888
2004-05-23,0.830621
2004-05-24,2.549502
2004-05-25,0.180618
2004-05-26,4.985028
2004-05-27,5.650678
2004-05-28,0.045487
2004-05-29,4.385466
2004-05-30,0.285806
2004-05-31,0.326277
2004-06-01,0.563019
2004-06-02,2.770875
2004-06-03,6.904975
2004-06-04,0.002727
2004-06-05,0.933236
2004-06-06,0.514526
2004-06-07,1.232975
2004-06-08,2.149310
2004-06-09,0.219778
2004-06-10,0.019124
2004-06-11,0.000116
2004-06-12,3.675854
2004-06-13,0.494635
2004-06-14,0.264535
2004-06-15,0.826190
2004-06-16,0.170674
2004-06-17,0.014496
2004-06-18,0.052805
2004-06-19,0.342406
2004-06-20,0.518274
2004-06-21,0.091012
2004-06-22,2.453806
2004-06-23,2.163044
2004-06-24,1.155143
2004-06-25,0.060183
2004-06-26,1.854478
2004-06-27,1.225454
2004-06-28,0.222435
2004-06-29,0.829166
2004-06-30,1.402170
2004-07-01,2.342367
2004-07-02,0.041977
2004-07-03,0.358515
2004-07-04,1.213413
2004-07-05,0.038307
2004-07-06,0.044920
2004-07-07,0.001731
2004-07-08,1.910224
2004-07-09,0.351001
2004-07-10,0.840414
2004-07-11,0.468244
2004-07-12,5.936354
2004-07-13,0.469825
2004-07-14,0.124928
2004-07-15,1.074811
2004-07-16,3.750200
2004-07-17,3.219720
2004-07-18,2.091058
2004-07-19,0.983510
2004-07-20,0.592828
2004-07-21,0.878140
2004-07-22,0.837979
2004-07-23,0.287081
2004-07-24,3.126232
2004-07-25,6.536969
2004-07-26,0.620321
2004-07-27,0.053770
2004-07-28,0.075039
